"page","term","title","authors","year","n_citations","abstract"
5,"miR-18a-5p","[HTML][HTML] Circulating miR-122-5p, miR-92a-3p, and miR-18a-5p as Potential Biomarkers in Human Liver Transplantation Follow-Up","C Morsiani, S Collura, F Sevini, E Ciurca","2023",1,"… In conclusion, the current work proposes miR-122-5p, miR-92a-3p, and miR-18a-5p as 
potential biomarkers (two out of three belong to the same miR-17-92 cluster), being more …"
6,"miR-18a-5p","LncRNA-m18as1 competitively binds with miR-18a-5p to regulate follicle-stimulating hormone secretion through the Smad2/3 pathway in rat primary pituitary cells","W Zhang, W Ren, D Han, G Zhao, H Wang","2022",3,"… We also screened miR-18a-5p from our … miR-18a-5p and miR-18a-5p interacted with 
Smad2. Fluorescence in situ hybridization (FISH) showed that lncRNA-m18as1 and miR-18a-5p …"
6,"miR-18a-5p","LncRNA JPX regulates proliferation and apoptosis of nucleus pulposus cells by targeting the miR-18a-5p/HIF-1α/Hippo-YAP pathway","H Yang, G Wang, J Liu, M Lin, J Chen, Y Fang","2021",16,"… verify that lncRNA JPX directly bound to miR-18a-5p and influenced HNPC proliferation and 
… of miR-18a-5p to HIF-1α and demonstrated a negative correlation between miR-18a-5p and …"
6,"miR-18a-5p","Loss of lncRNA UCA1 ameliorates the injury managed by cerebral ischemia-reperfusion by sponging miR-18a-5p","J Yan, Y Gao, J Huang, W Gao, Y Li, B Lin","2023",1,"… of miR-18a-5p and in the patients of atherosclerotic disease, the expression of miR-18a-5p 
is … In this study, the expression changes and trends of UCA1 and miR-18a-5p in the middle …"
6,"miR-18a-5p","[HTML][HTML] Neurogenic hypertension mediated mitochondrial abnormality leads to cardiomyopathy: Contribution of UPRmt and norepinephrine-miR-18a-5p-HIF-1α axis","SS Nandi, K Katsurada, SK Mahata","2021",9,"… and HIF-1α we transfected H9c2 cardiomyocytes with miR-18a-5p or anti-miR-18a-5p mimic 
probes to elicit either miRNA gain or loss of function, respectively, and then examined HIF-…"
6,"miR-18a-5p","[HTML][HTML] … PART1, manipulated by transcriptional factor FOXP2, suppresses proliferation and invasion in ESCC by regulating the miR‑18a‑5p/SOX6 signaling axis","Y Zhao, Q Zhang, H Liu, N Wang","2021",16,"… , miR-18a-5p inhibitor significantly suppressed miR-18a-5p expression in the Eca109 
and EC9706 cell lines (Fig. 5H), whereas miR-18a-5p mimic significantly promoted miR-18a-5p …"
6,"miR-18a-5p","[HTML][HTML] LncRNA FENDRR inhibits ox-LDL induced mitochondrial energy metabolism disorder in aortic endothelial cells via miR-18a-5p/PGC-1α signaling pathway","G Wang, Y Yang, H Ma, L Shi, W Jia, X Hao","2021",10,"… In this study, we explored the effect of miR-18a-5p/PGC-1α signaling pathway on … to 
inhibit the miR-18a-5p expression and reduce the negative regulation of miR-18a-5p on …"
6,"miR-18a-5p","… contributes oxygen–glucose deprivation and reoxygenation (OGD/R)-induced human brain microvascular endothelial cell injury via regulating miR-18a-5p/ACVR2B …","D Liu, H Xiao, J Liu, Y Zhang, J Li, T Zhang","2023",3,"… be regulated by miR-18a-5p in ischemic stroke … miR-18a-5p, and miR-18a-5p could 
bind to the 3’UTR of ACVR2B. Therefore, we speculate that circ_0000566 may regulate miR-18a-5p/…"
7,"miR-18a-5p","[CITATION][C] miR-18a-5p Overexpression Improves Cardiac Function and Inhibits Cardiomyocyte Apoptosis through the Notch Signaling Pathway in Chronic Heart …","Z Xu, X Deng, Y Luo, H Cai","2023",NA,""
7,"miR-18a-5p","Circ_0007535 upregulates TGFBR1 to promote pulmonary fibrosis in TGF-β1-treated lung fibroblasts via sequestering miR-18a-5p","M Shen, X Wang, X Chang, Z Li, N Jiang, Z Han","2023",NA,"… Circ_0007535 exhibited interaction with miR-18a-5p, and miR-18a-5p inhibition reversed … 
a miR-18a-5p sponge to regulate the expression of downstream target TGFBR1. MiR-18a-5p …"
7,"miR-18a-5p","[HTML][HTML] miR-18a-5p promotes proliferation and migration of vascular smooth muscle cells by activating the AKT/extracellular regulated protein kinases (ERK) …","Y Zhang, X Chen","2020",10,"… of miR-18a-5p. Our objective here was to explore the potential activity of miR-18a-5p in 
VSMCs. We aimed to confirm the molecular mechanisms by which miR-18a-5p controls cell …"
8,"miR-18a-5p","[HTML][HTML] Effect of miR-18a-5p, miR-19a-3p, and miR-20a-5p on In Vitro Cardiomyocyte Differentiation of Human Endometrium Tissue-Derived Stem Cells Through …","B Maleki, M Noureddini, S Saadat, J Verdi","2023",NA,"… Also, elucidation of the factors that regulate the expression of miR-18a-5p, miR-19a-3p, 
and … In conclusion, the findings of this study bring light to the role of miR-18a-5p, miR-19a-3p, …"
8,"miR-18a-5p","miR-18a-5p reduces inflammatory response and human dermal microvascular endothelial cells permeability by targeting thrombospondin 1 in chronic idiopathic …","Y Zhang, Y Ye, Z Li, H Dai","2022",1,"… mechanism of miR18a-5p in CIU. StarBase and dual luciferase reporter gene assay confirmed 
that thrombospondin 1 (THBS1) was a direct target of miR-18a-5p. miR-18a-5p negatively …"
8,"miR-18a-5p","[HTML][HTML] … tumor stem cell-like medicated sensitivity of paclitaxel and inhibits epithelial-to-mesenchymal transition by targeting the miR-18a-5p/STK4 pathway in prostate …","TT Lu, X Tao, HL Li, L Gai, H Huang","2022",5,"… miR-18a-5p, miR-18b-5p, miR-4735-3p, and miR-873-5p (Figure 4a). We then selected miR-18a-5p … RNA contains one conserved binding site of miR-18a-5p. To confirm this possibility, …"
8,"miR-18a-5p","Mitochondrial injury in cardiomyopathy of neurogenic hypertension: role of MiR-18a-5p/HIF-1a axis","SS Nandi, K Katsurada, NM Sharma, SK Mahata","2020",5,"… Our In-silico data showed increased NE decreased miR-18a-5p to target HIF-1α, and … 
enhanced sympatho-excitation contributes to reduced miR-18a-5p causing increased HIF-1α in the …"
8,"miR-18a-5p","miR-18a-5p shuttled by mesenchymal stem cell-derived extracellular vesicles alleviates early brain injury following subarachnoid hemorrhage through blockade of the …","Y Zhang, J Liu, Y Zhou, Z Zou, C Xie, L Ma","2023",1,"… miR-18a-5p expression and ENC1 mRNA level in cortical neurons transfected with miR-18a-5p 
mimic or miR-18a-5p … transfected with miR-18a-5p mimic or miR-18a-5p inhibitor. f, …"
8,"miR-18a-5p","miR-18a-5p promotes NPC cell proliferation, invasion, migration, and EMT by targeting SMAD2","P Li, J Xing, J Jiang, X Tian, X Liu, R Yao, L Wu","2020",NA,"… , miR-18a-5p mimics and miR-18a-5p inhibitors were used to transfect 6-10B and CNE1 cell 
lines, respectively, and the effect of miR-18a-5p … After miR-18a-5p mimicked transfection into …"
8,"miR-18a-5p","MiR-18a-5p aggravates homocysteine-induced myocardial injury via autophagy.","J Yin, L Hu, X Han, L Chen, L Yu, Y Lu","2023",NA,"… This study aims to investigate the effects of miR-18a-5p on homocysteine (Hcy)-induced … miR-18a-5p mimic alone, or combined treatment with Hcy and miR-18a-5p mimic/miR-18a-5p …"
9,"miR-18a-5p","Oleanolic acid inhibits the malignant progression of CML cells through the miR-18a-5p/STK4 axis","B Xie, Y Lai, Y Xu, P Zhang","2023",NA,"… miR-18a-5p. We treated K562 cells with it alone, miR-18a-5p mimic alone, and miR-18a-5p … 
At the same time, we generated an STK4 overexpression group, miR-18a-5p mimic group, …"
9,"miR-18a-5p","Mechanism linking miR-18a-5p/SREBP1/PERK axis, ER stress and autophagy to the early stages of Nonalcoholic Fatty Liver Disease (NAFLD) induced by high fat …","G Petito, C Federica, M Nunzia, V Maria","2023",NA,"… transfected with mimic miR-18a-5p and subsequently treated … models the expression 
of miR-18a-5p was downregulated by … study reveals the involvement of miR-18a-5p/SREBP1/PERK …"
9,"miR-18a-5p","miR-18a-5p suppresses retinal neovascularization by targeting HIF-1α and FGF-1","JT Guan, Z Chi","2019",NA,"… found that miR-18a-5p was highly expressed in developing mouse retina. In order to explore 
the role of miR-18a-5p in … Conclusions : Our data suggests that miR-18a-5p inhibits retinal …"
9,"miR-18a-5p","Neurogenic Hypertension Mediated Mitochondrial Abnormality Leads to Cardiomyopathy: UPRmt and Norepinephrine-miR-Contribution of 18a-5p-HIF-1α Axis","SS Nandi, K Katsurada, SK Mahata","2022",NA,"… and HIF-1α we transfected H9c2 cardiomyocytes with miR-18a-5p or anti-miR18a-5p mimic 
probes to elicit either miRNA gain or loss of function, respectively, and then examined HIF-…"
10,"miR-18a-5p","[CITATION][C] Corrigendum to (LncRNA JPX regulates proliferation and apoptosis of nucleus pulposus cells by targeting the miR-18a-5p/HIF-1α/Hippo-YAP pathway).","H Yang, G Wang, J Liu, M Lin, J Chen","2021",1,"Corrigendum to (LncRNA JPX regulates proliferation and apoptosis of nucleus pulposus 
cells by targeting the miR-18a-5p/HIF-1α/Hippo-YAP pathway). - Abstract - Europe PMC …"
10,"miR-18a-5p","[CITATION][C] … DC% 2BC1MXhtVSqsbrJ: Resilient phenotype in chronic mild stress paradigm is associated with altered expression levels of miR-18a-5p and serotonin 5 …","D Zurawek, P Gruca, L Antkiewicz-Michaluk","2019",2,""
10,"miR-18a-5p","[HTML][HTML] MiR-18a-5p 通过介导自噬加重同型半胱氨酸诱导的心肌损伤","","2023",NA,"… 与对照组相比，Hcy或转染miR-18a-5p mimic单独处理，或转染miR-18a-5p mimic/miR-18a-5p 
mimic NC与Hcy联合干预均显著降低H9c2细胞的活力，增加H9c2细胞的凋亡率和ROS的生成，上调 …"
10,"miR-18a-5p","circ_0007762 通过 miR-18a-5p 调节肺成纤维细胞 自噬的机制研究.","","2022",NA,"… 摘要:目的探索circ_0007762和miR-18a-5p的相互作用及在肺成纤维细胞中的作用.… miR-18a-5p 
mimics与报告基因载体共转染后的 荧光素酶活性.CCK-8法检测circ_0007762,miR-18a-5p敲…"
10,"miR-18a-5p","LncRNA-m18as1 竞争性结合 miR-18a-5p 通过 Smad2/3 通路调控大鼠原代腺垂体细胞 FSH 分泌","W ZHANG, W REN, D HAN, G ZHAO","2022",NA,"… We also screened miR-18a-5p from our sequencing results as a miRNA that may bind to 
lncRNA-m18as1 and Smad2. We used RNA immunoprecipitation-qPCR (RIP-qPCR) and/or …"
10,"miR-18a-5p","miR-18a-5p 在鸡不同生长时期的表达及其生物信息学分析与靶基因预测","","2021",NA,"… 摘要: 为探究miR-18a-5p在鸡不同生长时期组织表达变化规律及其… 鸡miR-18a-5p的组织
表达变化.通过文献和miRBase检索脊椎动物的miR-18a-5p序列,利用Ensembl数据库确定miR-18a-5p…"
10,"miR-18a-5p","过表达 miR-18a-5p 对结肠癌细胞增殖和凋亡的影响及其作用机制","","2018",NA,"… 组,且miR-18a-5p-e GFP组高于NC-e GFP组(P均<0.05).miR-18a-5p-e GFP组miR-18a-5p靶
基因… 结论过表达miR-18a-5p能够抑制结肠癌SW480细胞增殖并促进其凋亡,其机制可能与调控靶…"
