"page","term","title","authors","year","n_citations","abstract"
5,"miR-449a","Histone deacetylase inhibition regulates miR-449a levels in skeletal muscle cells","S Poddar, D Kesharwani, M Datta","2016",23,"… ,Citation 47 we believe that altered histone acetylation on the Cdc20b/miR-449a promoter 
also contributes to altered miR-449a levels. This creates a feedback loop between miR-449a …"
6,"miR-449a","[HTML][HTML] Definition of miRNA signatures of nodal metastasis in LCa: miR-449a targets notch genes and suppresses cell migration and invasion","H Kawasaki, T Takeuchi, F Ricciardiello","2020",26,"… , we selected miR-449a for further in vitro studies. Ectopic miR-449a expression in the LCa 
… of Notch1 and Notch2 as direct targets of miR-449a. Collectively, this study provides new …"
6,"miR-449a","Network analysis of potential targets of miR-449a-5p in axonal reconstruction after spinal cord injury","C Wu, N Li, J Sun, J Li, Q Su, T Wang","2022",NA,"… the effect of miR-449a on axonal regeneration after SCI in rats and its possible mechanisms 
by increasing the level of miR-449a in the spinal cord through local injection of miR-449a-5p …"
6,"miR-449a","miR-449a regulates the chondrogenesis of human mesenchymal stem cells through direct targeting of lymphoid enhancer-binding factor-1","S Paik, HS Jung, S Lee, DS Yoon","2012",69,"… microRNA, miR-449a, … miR-449a led to the subsequent repression of Sox 9, which is a 
well-established regulator of chondrogenesis. Collectively, this study demonstrated that miR-449a …"
6,"miR-449a","LncRNA CFAR promotes cardiac fibrosis via the miR-449a-5p/LOXL3/mTOR axis","M Zhang, B Zhang, X Wang, J Song, M Tong","2023",12,"… of miR-449a-5p (Figure 4H), indicating that miR-449a-5p is … CFAR and miR-449a-5p, we 
constructed miR-449a-5p sensor … binding site for miR-449a-5p was established (Figure 4J). …"
6,"miR-449a","[HTML][HTML] MiR-449a affects epithelial proliferation during the pseudoglandular and canalicular phases of avian and mammal lung development","EL Sanford, KW Choy, PK Donahoe, AA Tracy, R Hila","2016",26,"… miR-449a. Prediction algorithms determined that N-myc is a target of miR-449a and identified 
the likely miR-449a:… , suggested a role for miR-449a in distal epithelial proliferation. Finally, …"
7,"miR-449a","[HTML][HTML] miR-449a regulates insulin signalling by targeting the Notch ligand, Jag1 in skeletal muscle cells","S Poddar, D Kesharwani, M Datta","2019",17,"… on insulin signalling in skeletal muscle cells, we transfected C2C12 cells with either the 
scramble or with miR-449a or with miR-449a together with its inhibitor and after 48 h, cells were …"
7,"miR-449a","[HTML][HTML] miR-449a induces EndMT, promotes the development of atherosclerosis by targeting the interaction between AdipoR2 and E-cadherin in Lipid Rafts","L Jiang, C Hao, Z Li, P Zhang, S Wang, S Yang","2019",30,"… This work will elucidate the biofunction induced by miR-449a and lipid rafts in EndMT and 
… 3’ UTR treated with miR-449a were determined. ECs were dealt with miR-449a mimics or …"
7,"miR-449a","Overexpression of TUSC7 inhibits the inflammation caused by microglia activation via regulating miR-449a/PPAR-γ","Y Yu, M Zhu, Y Zhao, M Xu, M Qiu","2018",26,"… miR-449a and PPAR-γ. In the study of molecular mechanism, we found that TUSC7 could 
regulate PPAR-γ through miR-449a, … the expression of inflammatory factors through miR-449a. …"
7,"miR-449a","[HTML][HTML] Electro-acupuncture promotes the proliferation of neural stem cells and the survival of neurons by downregulating miR-449a in rat with spinal cord injury","Y Zhu, Y Wu, R Zhang","2017",20,"… α, IL-1β and miR-449a was compared. The direct interaction of miR-449a and CGRP mRNA 
was … At day 7, compared with sham-operated group, miR-449a expression in SCI group was …"
7,"miR-449a","[HTML][HTML] Epigenetic silencing of HDAC1 by miR-449a upregulates Runx2 and promotes osteoblast differentiation","T Liu, L Hou, Y Zhao, Y Huang","2015",36,"… microRNA‑449a (miR‑449a) represses HDAC1 expression, thereby … miR‑449a enhanced 
the generation of osteoblasts from human iPS cells was investigated. Introduction of miR‑449a …"
7,"miR-449a","[HTML][HTML] miR‑449a‑5p suppresses CDK6 expression to inhibit cardiomyocyte proliferation","B Li, Z Wang, F Yang, J Huang","2021",13,"… This study aimed to explore whether miR‑449a‑5p modulates CM proliferation and to … 
via which miR‑449a‑5p regulates CM proliferation. The current study demonstrated that miR‑449a‑…"
8,"miR-449a","[HTML][HTML] Study on the Mechanism of BMSCs in Regulating NF-κB Signal Pathway by Targeting miR-449a to Improve the Inflammatory Response to Peripheral Nerve …","H Wang, F Wang, Y Wang, X Li, C Di","2022",2,"… between miR-449a and NF-κB, the effect of miR-449a over-expression on NF-κB signal 
pathway proteins was verified in this study, which showed that in the stem cell + miR-449a over-…"
8,"miR-449a","[HTML][HTML] CDK13 upregulation-induced formation of the positive feedback loop among circCDK13, miR-212-5p/miR-449a and E2F5 contributes to prostate …","JC Qi, Z Yang, T Lin, L Ma, YX Wang, Y Zhang","2021",36,"… miR-449a in cells when they are at physiological levels, and thus sponge effects of circCDK13 
on miR-212-5p and miR-449a … RT-qPCR showed that only miR-212-5p, miR-449a and …"
8,"miR-449a","TGF-β-induced CD4+ FoxP3+ regulatory T cell-derived extracellular vesicles modulate Notch1 signaling through miR-449a and prevent collagen-induced arthritis in a …","J Chen, F Huang, Y Hou, X Lin, R Liang, X Hu","2021",21,"… we found that miR-449a-5p mediated Notch1 expression modulation and that miR-449a-5p … 
inflammatory responses of recipient T cells through miR-449a-5p-dependent modulation of …"
8,"miR-449a","[HTML][HTML] Investigating the inhibitory effect of miR-34a, miR-449a, miR-1827, and miR-106b on target genes including NOTCH1, c-Myc, and CCND1 in human T cell …","T Naderi, S Mohammadi-Yeganeh","2020",9,"… In addition, we observed that samples with decreased expression of miR-449a showed 
increased expression of NOTCH1 and CCND1. Furthermore, we analyzed the expression of miR-…"
9,"miR-449a","Tripterine ameliorates monosodium urate crystal-induced gouty arthritis by altering macrophage polarization via the miR-449a/NLRP3 axis","Y Wang","2021",19,"… miR-449a/NLRP3 axis in the progression of GA. Then, we found decreased expression of miR-449a … polarization to M2 phenotype and enhanced miR-449a expression in MSU crystal-…"
9,"miR-449a","The topological key lncRNA H2k2 from the ceRNA network promotes mesangial cell proliferation in diabetic nephropathy via the miR‐449a/b/Trim11/Mek signaling …","W Chen, R Peng, Y Sun, H Liu, L Zhang","2019",29,"… H2-k2 directly interacts with miR-449a/b To validate the aforementioned finding on the 
interaction between H2k2 and miR-449a/b, the relationship between H2-k2 and miR-449a/b was …"
9,"miR-449a","[HTML][HTML] miR-449a inhibits cell proliferation, migration, and inflammation by regulating high-mobility group box protein 1 and forms a mutual inhibition loop with Yin …","Y Cai, C Jiang, J Zhu, K Xu, X Ren, L Xu, P Hu","2019",34,"… of miR-449a on RA-FLS and found that miR-449a inhibited RA-FLS cell proliferation, migration, 
and IL-6 production, which indicated that the dysregulation of miR-449a expression may …"
9,"miR-449a","[HTML][HTML] … regulates angiogenesis induced by conditioned medium of human amnion-derived mesenchymal stem cells through miR-449a/eNOS and miR-449a/VEGFA …","Z Tang, X Wu, L Hu, Y Xiao, J Tan, S Zuo","2020",11,"… of transfection of miR-449a mimic in … miR-449a pulldown by anti-Ago2 was significantly 
increased in HEK293T transfected with miR-449a mimic rather than transfected with miR-449a …"
9,"miR-449a","TSH attenuates fatty acid oxidation in hepatocytes by reducing the mitochondrial distribution of miR-449a/449b-5p/5194","J Li, D Kong, X Gao, Z Tian, X Wang, Q Guo","2021",5,"… (D, E) The relative expression levels of PGC1B mRNA (D) and protein (E) in HepG2 cells 
transfected with a miR-449a mimic (miR-449a), miR-449a inhibitor (miR-449a-IHT) or …"
10,"miR-449a","[HTML][HTML] Neferine inhibits growth and migration of gastrointestinal stromal tumor cell line GIST-T1 by up-regulation of miR-449a","F Xue, Z Liu, J Xu, X Xu, X Chen, F Tian","2019",21,"… The expression level of miR-449a was determined by qRT-PCR. Cell transfection was 
conducted to alter the expression level of miR-449a. Protein expression levels of key factors …"
10,"miR-449a","Retracted: Tetramethylpyrazine partially relieves hypoxia‐caused damage of cardiomyocytes H9c2 by downregulation of miR‐449a","X Zhang, H Dong, Y Liu, J Han","2019",19,"… (miR-449a). Cell transfection was performed to upregulate the expression level of miR-449a 
or … Moreover, TMP partially alleviated the upregulation of miR-449a in H9c2 cells caused by …"
10,"miR-449a","Over-expressed miR-449a inhibits proliferation and induces apoptosis of SH-SY5Y cells in vitro","XY XU, XS LI","2017",1,"… [6-9] ꎬ提示 miR449a在肿瘤发生发展过程中发挥着重要作用ꎬ但是 miR-449a 在神经系统中
的… 转染ꎬ终浓度约为80 nmol/ Lꎮ 细胞分为3组:常规 培养的空白组,miR-449a对照组和miR-449a…"
10,"miR-449a","MiR-449a downregulation alleviates the progression of renal interstitial fibrosis by mediating the KLF4/MFN2 axis","XD Fang, JK He, YX Chen, B Ke, SY Zhu","2023",NA,"… In vitro and in vivo models of RIF were developed to evaluate the function of miR-449a. 
The relationship among miR-449a, KLF4, and MFN2 was explored using a dual-luciferase …"
11,"miR-449a","[HTML][HTML] LincRNA-p21 Inhibits Cisplatin-Induced Apoptosis of Human Renal Proximal Tubular Epithelial Cells by Sponging miR-449a","Z Li, G Hou","2021",5,"… As we postulate, there may exist several genes linking between lincRNA-p21 and miR-449a, 
as well as a downstream target of miR-449a which was the effector controlling the cell …"
11,"miR-449a","[HTML][HTML] Circ-8073 regulates CEP55 by sponging miR-449a to promote caprine endometrial epithelial cells proliferation via the PI3K/AKT/mTOR pathway","X Liu, L Zhang, Y Liu, J Cui, S Che, X An","2018",46,"… -8073, miR-449a, … miR-449a via the target site and then inhibit miR-449a activity, promote 
EEC proliferation, and had a negative feedback relationship between Circ-8073 and miR-449a…"
11,"miR-449a","[HTML][HTML] CircEML1 facilitates the steroid synthesis in follicular granulosa cells of chicken through sponging gga-miR-449a to release IGF2BP3 expression","J Li, SJ Si, X Wu, ZH Zhang, C Li, YQ Tao, PK Yang","2023",2,"… /gga-miR-449a/IGF2BP3 axis … -miR-449a mimic to investigate whether gga-miR-449a 
mimic can reverse the function of circEML1 or not. In the results, it was revealed that gga-miR-449a …"
11,"miR-449a","[HTML][HTML] Linc-POU3F3 is overexpressed in in-stent restenosis patients and induces VSMC phenotypic transformation via POU3F3/miR-449a/KLF4 signaling pathway","J Zhang, F Gao, T Ni, W Lu, N Lin, C Zhang","2019",14,"… Meanwhile, we also found that miR-449a was significantly downregulated and KLF4 was … 
site for miR-449a and KLF4. Hence, based on these findings, we proposed that miR-449a/…"
11,"miR-449a","[HTML][HTML] The predicted target genes of miR-122/449a validation and effects on Sertoli cells proliferation","L Qin, G Zhang, C Zhu, J Wu, Z Zhao, Y Zhao","2018",6,"… or miR-449a on bull testicular SCs proliferation were examined. It should be helpful for further 
studies of the role of miR-122, miR-449a … /PDK4/DUSP4 and miR-449a/FKBP1B pathways …"
12,"miR-449a","Circular RNA circ‐Ttc3 protects HaCaT cells from hypoxic injury by downregulation of miR‐449a","L Yu, Q Wang, N Liu, J Zhao, J Yu, S Tao","2020",11,"… For example, miR-449a was explored to play … miR-449a prevented H9c2 cells from hypoxic 
injury via Notch-1 pathway.23 Currently, we proposed to investigate circ-Ttc3 and miR-449a …"
12,"miR-449a","Expressions levels of miR-449a, miR-26a and CXCL5 in ulcerative colitis and their prognosis value.","YL Xu, X Shi, LH Zhang","2019",NA,"… in miR-449a and miR-26a low expression groups and CXCL5 high expression group were 
lower than those of miR-449a … Conclusion: The expressions of miR-449a and miR-26a were …"
12,"miR-449a","[HTML][HTML] MALAT1: A Pivotal lncRNA in the Phenotypic Switch of Gastric Smooth Muscle Cells via the Targeting of the miR-449a/DLL1 Axis in Diabetic Gastroparesis","Y Wang, Y Wang, B Zhu, Y Zhu, Y Jiang","2021",5,"… We transfected a miR-449a mimic, a miR-449a inhibitor, and the respective controls into … miR-449a and DLL1 (Figure 4E). Thus, we conclude that DLL1 is a direct target of miR-449a …"
12,"miR-449a","[HTML][HTML] Regulation of Macrophage Polarization by miR-449a/Cripto-1-PI3K/AKT/NF-κB Signaling Pathway in Allogeneic Transfusion Mice","H Wang, N Yao, M Wu, K Yue, Y Bai, LW You","2023",1,"… -1mRNA 3′UTR, among which miR-449a was one of the miRNA associated with … miR449a 
and Cripto-1 after allogeneic transfusion, we further clarified the regulatory role of miR-449a …"
13,"miR-449a","Mechanism of leflunomide in regulating pulmonary fibrosis by regulating miR-449a","D LIU, W LAI","2020",NA,"… MiR-449a was overexpressed or silenced by plasmid transfection with miR-449a mimic 
or … Results The miR-449a level in the mimic group was significantly higher than that in the …"
13,"miR-449a","… Promotes E2/P4 BY MIR-449A/IGF2BP3 CircEML1 Facilitates the Steroid Synthesis in Follicular Granulosa Cells of Chicken Through Sponging Gga-miR-449a to …","J Li, S Si, X Wu, Z Zhang, C Li, Y Tao, P Yang","J Li, S Si, X Wu, Z Zhang, C Li, Y Tao, P Yang… - … , CircEML1 Promotes E - papers.ssrn.com",NA,"… sponge of gga-miR-449a and also found that IGF2BP3 was targeted by gga-miR-449a 31 
… However, in our study, gga-miR-449a was proven to inhibit the steroid synthesis and 373 …"
13,"miR-449a","[CITATION][C] MIR-449A TARGETS GDF5 TO REGULATE APOPTOSIS AND PROLIFERATION OFOSTEOARTHRITIS CELLS INDUCED BY IL-1 Beta","L Chen, B Li, H Wang, G Wu","2022",NA,""
13,"miR-449a","[HTML][HTML] Propofol protects H9C2 cells against hypoxia/reoxygenation injury through miR‑449a and NR4A2","Q Qian, Y Xie","2021",3,"… The target relationship between miR‑449a and NR4A2 … by miR‑449a. Thus, the present 
study demonstrated that propofol counteracted cardiomyocyte H/R injury by inhibiting miR‑449a …"
13,"miR-449a","[HTML][HTML] … to the Improvement of Spatial Memory in Rats with Alzheimer's disease Through Changing the Expression of LncRNA TUSC7/miR-449a/PPARγ and CD36 …","SP Pezeshki, MK Darabi, Z Nazeri","2023",NA,"… MiR-449a can negatively affect PPARγ expression whereas lncRNA TUSC7 can increase 
PPARγ expression by reducing miR-449a … ofclearing plaques), miR-449a, and lncRNA TUSC7 …"
13,"miR-449a","[HTML][HTML] miR-449a disturbs atherosclerotic plaque stability in streptozotocin and high-fat diet-induced diabetic mice by targeting CEACAM1","J Yu, H Liu, Y Chen, L Wang, P Chen, Y Zhao","2024",NA,"… Here, we investigated the role of CEACAM1 and the regulatory mechanism of the miR-449a/… 
of the miR-449a and CEACAM1 in DM-associated AS. We found miR-449a promotes …"
13,"miR-449a","The predicted target genes of miR-122/449a validation and effects on Sertoli cells proliferation.","QLH Qin LiHong, ZGL Zhang GuoLiang","2018",NA,"… miR-shNC (**p<0.01); B, miR-449a and target gene FKBP1B expression levels were detected 
in cells that transfected miR-449a mimics, miR449a inhibitor and miR-shNC (**p<0.01); C, …"
14,"miR-449a","MiR-449a is a new marker of differentiation and repair in bronchial epithelial cells","C Herr, M Lizé, A Klimke, M Dobbelstein","2011",1,"… We postulate that miRNA miR-449a plays an important role in the … of miR-449a as well as 
its transcription factor E2F1 6 h after smoke exposure. : The expression of miR-449a is a new …"
14,"miR-449a","[PDF][PDF] miRNASelect™ pEGP-mmu-mir-449a Expression Vector","PD Sheet","PD Sheet - search.cosmobio.co.jp",NA,"miRNASelect™ pEGP-mmu-mir-124-1 Expression Vector Page 1 Product Data Sheet 
miRNASelect™ pEGP-mmu-mir-449a Expression Vector CATALOG NUMBER: MMU-MIR-449A …"
14,"miR-449a","Inhibition of mIR-449A enhancescartilage regeneration and inhibits osteoarthritis progressionvia SIRT1 and LEF1inrat osteoarthritis model","S Kim, D Baek, KM Lee, K Park","2019",NA,"… -antimiR-449a at 100 nM for treatment in vivoby inhibiting expression of miR-449a as well 
as increasing expression of miR-449a … The hBMSC with LNA-anti-miR-449a group promotes …"
14,"miR-449a","[HTML][HTML] Downregulation of MiR-449a Is Essential for the Survival of EVI1 Positive Leukemic Cells through Modulation of NOTCH1 and BCL2.","A De Weer, P Mestdagh, K De Preter","2009",NA,"… the predicted miR-449a targets NOTCH1 and BCL2 were bona fide miR-449a targets using 
… To asses the contribution of these target genes to the observed phenotype upon miR-449a …"
15,"miR-449a","Expressions levels of miR-449a, miR-26a and CXCL5 in ulcerative colitis and their prognosis value.","XYL Xu YanLing, SX Shi Xia, ZLH Zhang LiHui","2019",NA,"… in miR-449a and miR-26a low expression groups and CXCL5 high expression group were 
lower than those of miR-449a … Conclusion: The expressions of miR-449a and miR-26a were …"
15,"miR-449a","Retraction Note: Tripterine ameliorates monosodium urate crystal‑induced gouty arthritis by altering macrophage polarization via the miR‑449a/NLRP3 axis","Y Wang","2023",NA,"Additional checks of the western blot images have revealed that the data presented in Figs. 
2I and 4H appear to contain vertical breaks in the backgrounds. The author has not provided …"
15,"miR-449a","miR-449a induces phenotypic transformation of vascular smooth muscle cells by targeting KLF4","J Zhang, WW Lu, LP Meng","2020",NA,"… miR-449a对于血管平滑肌细胞表型转化,增殖和迁移的作用. 方法: 首先构建携带miR-449a抑制
剂,miR-449a … 细胞当中,用即时荧光定量PCR检测miR-449a的量,用Western blot检测KLF4的…"
15,"miR-449a","Neferine inhibits growth and migration of gastrointestinal stromal tumor cell line GIST-T1 by up-regulation of miR-449a.","XFX Xue FangXi, LZX Liu ZhaoXia, XJ Xu Jian","2019",NA,"… miR-449a was determined by qRT-PCR. Cell transfection was conducted to alter the expression 
level of miR-449a. … The expression level of miR-449a was up-regulated in GIST-T1 cells …"
15,"miR-449a","miR-449a is a critical factor regulating chondrogenesis of MSC via directly targeting LEF-1","","2011",NA,"… Further study has revealed that one of these predicted microRNAs to target LEF-1, namely miR-449a … Collectively, the currently study successfully identified that miR-449a regulates …"
16,"miR-449a","[CITATION][C] Effect of inorganic sodium nitrate on spermatozoid parameters, testicular miR-34b and miR-449a expression, apoptosis, and histological and stereological …","H Oghbaei","2018",NA,""
16,"miR-449a","[CITATION][C] EVI1 mediated down regulation of miR-449a is essential for the survival of EVI1 positive leukemic cells","F Speleman, A De Weer, J Van der Meulen, P Rondou","2011",NA,""
16,"miR-449a","[CITATION][C] mir-34b/c and mir-449a/b/c are required for spermatogenesis, but not for the first cleavage division in mice. Biol Open 2015; 4 (2): 212-23","S Yuan, C Tang, Y Zhang, J Wu, J Bao, H Zheng","1242",2,""
17,"miR-449a","[CITATION][C] Dynamical modeling of miR-34a, miR-449a, and miR-16 reveals numerous DDR signaling pathways regulating senescence, autophagy, and apoptosis in …","S Gupta, PK Panda, RF Hashimoto, SK Samal…","S Gupta, PK Panda, RF Hashimoto, SK Samal…",2,""
17,"miR-449a","[CITATION][C] Dynamical modeling of miR-34a, miR-449a, and miR-16 reveals numerous DDR signaling pathways regulating senescence, autophagy, and apoptosis in …","S Gupta, PK Panda, RF Hashimoto","S Gupta, PK Panda, RF Hashimoto",2,""
17,"miR-449a","[CITATION][C] mir‑34b/c and mir‑449a/b/c are required for spermatogenesis, but not for the first cleavage division in mice. Biol Open. 2015; 4: 212–23","S Yuan, C Tang, Y Zhang, J Wu, J Bao, H Zheng","S Yuan, C Tang, Y Zhang, J Wu, J Bao, H Zheng",3,""
17,"miR-449a","[CITATION][C] Mir-34b/c and mir-449a/b/c are required for spermatogenesis, but not for the first cleavage division in mice. Biol. Open, 4: 212-223","S Yuan, C Tang, Y Zhang, J Wu, J Bao, H Zheng, C Xu","2015",2,""
17,"miR-449a","[CITATION][C] Inhibition of miR-449a Promotes Cartilage Regeneration and Prevents Progression of Osteoarthritis in","D Baek, KM Lee, KW Park, JW Suh, SM Choi, KH Park","D Baek, KM Lee, KW Park, JW Suh, SM Choi, KH Park… - vivo",2,""
17,"miR-449a","[CITATION][C] Tripterine ameliorates monosodium urate crystal-induced gouty arthritis by altering macrophage polarization via the miR-449a/NLRP3 axis (Retraction of …","Y Wang","2023",NA,""
17,"miR-449a","miR-449a/b 在 Ⅱ 型子宫内膜癌中表达下调","","2012",5,"… miR-449a/b和miR-20b,显著上调的miRNA分别有18个和4个,均上调的有miR-29a.经反转录PCR和
荧光定量PCR验证后发现miR-449a… 内膜癌的发生发展相关,而miR-449a/b可能与Ⅱ型子宫内…"
18,"miR-449a","[CITATION][C] Neferine inhibits growth and migration of gastrointestinal stromal tumor cell line GIST-T1 by up-regulation of miR-449a (Expression of Concern of Vol 109 …","F Xue","2022",NA,""
18,"miR-449a","[CITATION][C] Tetramethylpyrazine partially relieves hypoxia-caused damage of cardiomyocytes H9c2 by downregulation of miR-449a (Retraction of Vol 234, Pg 15098 …","X Zhang, H Dong, Y Liu, J Han, S Tang, J Si","2021",NA,""
18,"miR-449a","[PDF][PDF] 上调 miR-449a 表达对肝癌细胞生长和侵袭能力的影响","","2018",4,"… 的Bel-7402 细胞比较,转染miR-449a 模拟物的Bel-7402 细胞在… 结论:HCC 细胞中miR-449a 
表达降低,上调miR-449a 表达可以… qRT-PCR检测结果表 明miR-449a模拟物组细胞miR-449a表达…"
18,"miR-449a","[CITATION][C] Modulation of MIR-449A, MIR-213 and MIR-107 expression decreases cell viability and induces differentiation in EVI1 deregulated leukaemia cells","A De Weer, B Poppe, P Mestdagh, K De Preter","2009",NA,""
18,"miR-449a","[CITATION][C] Pituitary miR-449a is involved in the hypothalamic-pituitary-adrenal axis abnormality in offspring from malnourished dams via CRF type 1 receptor …","T Nemoto, T Shibasaki","2012",NA,"Pituitary miR-449a is involved in the hypothalamic-pituitary-adrenal axis abnormality in 
offspring from malnourished dams via CRF type 1 receptor expression modulation …"
19,"miR-449a","非小细胞肺癌组织中 miR-449a/b/c 的表达及临床意义","","2017",4,"… miR⁃449a/b/c表 达均与TNM分期有关,miR⁃449a和miR⁃449c表达与肿瘤大小有关. 全组中位
总生存期(OS)为12􀆰 4个月,其中miR⁃449a… 结论miR⁃ 449a/b/c在NSCLC组织中表达降低,且均与…"
19,"miR-449a","前列腺癌组织中 miR-449a, miR-493-5p 表达与临床病理参数及预后的关系","","2021",1,"… 中miR-449a,miR-493-5p表达降低,差异具有统计学意义(P<0.05).前列腺癌组织中miR-449a表达… 
生存分析结果显示,miR-449a高表达患者的术后5年总生存率高于miR-449a低表达患者,差异…"
19,"miR-449a","真核生物表达成熟体 miR-449a 及其生物学活性的研究","","2010",2,"… 摘要:通过分子克隆技术将pre-miR-449a及其上下游200 bp序列克隆至pcDNA3.0多克隆位点,… 
结果表明:转染实验组载体的Hela细胞miR-449a的表达明显升高,而对照组表达几乎无变化,显示真…"
19,"miR-449a","miR-449a 对人乳腺癌细胞 MCF-7 增殖及迁移能力的影响","","2017",2,"… ;通过生物信息学软件预测miR-449a潜在靶基因为Notch 1,荧光素酶实验检测Notch 1是miR-449a的
靶基因.结果:分别收集MCF-7和MCF-10A细胞,芯片结果显示miR-449a在MCF-7细胞的表达…"
