"page","term","title","authors","year","n_citations","abstract"
7,"miR-224","Hsa_circ_0001021 regulates intestinal epithelial barrier function via sponging miR-224-5p in ulcerative colitis","B Li, Y Li, L Li, Y Yu, X Gu, C Liu, X Long, Y Yu","2021",11,"… cotransfected with miR-224-5p or control mimics to 293T cells. The result showed that miR-224-… reporter was not affected by miR-224-5p mimics ( Figure 5G ). These data showed that …"
7,"miR-224","[HTML][HTML] A retrospective study of NENs and miR-224 promotes apoptosis of BON-1 cells by targeting PCSK9 inhibition","J Bai, H Na, X Hua, Y Wei, T Ye, Y Zhang, G Jian","2017",35,"… But there is no study on the effect of miR-224 in NENs. … Then, we decoded its mechanisms 
via miR-224/PCSK9/GC axis … a direct target of miR-224 and increased miR-224 or decreased …"
7,"miR-224","Decreased levels of miR-224 and the passenger strand of miR-221 increase MBD2, suppressing maspin and promoting colorectal tumor growth and metastasis in …","K Yuan, K Xie, J Fox, H Zeng, H Gao, C Huang, M Wu","2013",99,"… miR-224. MBD2 silences the gene encoding maspin, a suppressor of metastasis. In CRC 
cells, we found that miR-221* and miR-224 … * and miR-224 mimics or miR-221* and miR-224 …"
7,"miR-224","[HTML][HTML] Up-regulation of circRNA-0003528 promotes mycobacterium tuberculosis associated macrophage polarization via down-regulating miR-224-5p, miR-324-5p …","Z Huang, F Yao, J Liu, J Xu, Y Guo, R Su, Q Luo","2020",28,"… of the molecular relationship between hsa_circ_0003528 and miR-224-5p; (C) Computational 
… of the molecular relationship between CLTA4 mRNA and miR-224-5p; (F) Computational …"
7,"miR-224","MiR-224 ameliorates inflammation and symptoms in mouse model of allergic rhinitis by targeting CDK9","S Wang, L Wang, H Hu, P Dong","2021",12,"… Furthermore, we used miR-224 agomir to intervene the AR mouse model to examine the 
regulatory function of miR224 on the target gene, and to explore the role of miR-224 and CDK9 …"
7,"miR-224","[HTML][HTML] LncRNA DHRS4-AS1 inhibits the stemness of NSCLC cells by sponging miR-224-3p and upregulating TP53 and TET1","F Yan, W Zhao, X Xu, C Li, X Li, S Liu, L Shi","2020",25,"… -AS1/miR-224-3p signaling in … miR-224-3p were antagonistically repressed in NSCLC cells. 
RNA immunoprecipitation (RIP) analysis revealed that DHRS4-AS1 interacted with miR-224-…"
7,"miR-224","[HTML][HTML] lncRNA MIR503HG inhibits cell proliferation and promotes apoptosis in TNBC cells via the miR-224-5p/HOXA9 axis","SM Wang, J Pang, KJ Zhang, ZY Zhou","2021",18,"… and influences of MIR503HG, miR-224-5p, and homeobox A9 (… the regulation of MIR503HG, miR-224-5p, and HOXA9. Cell … were reduced in TNBC, while miR-224-5p was increased. …"
8,"miR-224","Potential targets and clinical value of miR-224-5p in cancers of the digestive tract","L Zhang, L Huang, G Chen, Z Feng","2017",17,"… have assessed the role of miR-224-5p in digestive system … value and potential targets of miR-224-5p in digestive … literature on miR-224-5p to estimate the clinical value of miR-224-5p in …"
8,"miR-224","[HTML][HTML] Downregulation of miR-224-5p promotes migration and proliferation in human dental pulp stem cells","Z Ke, Z Qiu, T Xiao, J Zeng, L Zou, X Lin, X Hu","2019",20,"… on the effect of miR-224-5p in DPSCs. We showed that downregulating miR224-5p expression 
promoted DPSCs proliferation and migration and that upregulating miR-224-5p had the …"
8,"miR-224","[HTML][HTML] Post-transcriptional regulation of PCSK9 by miR-191, miR-222, and miR-224","P Naeli, F Mirzadeh Azad, M Malakootian","2017",48,"… that miR-224 is … miR-224 could negatively regulate PCSK9 expression level by directly 
targeting its transcript. Our findings are in accordance with former studies that introduced miR-224 …"
8,"miR-224","[HTML][HTML] LDL receptor pathway regulation by miR-224 and miR-520d","AG Salerno, C Van Solingen, E Scotti","2020",17,"… miR-224 and miR-520d, predicted to target overlapping gene networks regulating LDL 
homeostasis. We demonstrate that miR-224 … in hepatocytes revealed that miR-224 and miR-520d …"
9,"miR-224","Serum miR‐224, miR‐760, miR‐483‐5p, miR‐378 and miR‐375 as potential novel biomarkers in rheumatoid arthritis","OO Abdelaleem, NA Fouad, OG Shaker","2021",5,"… of miR-224, miR-760 and miR-483-5p. Previously, it was established that miR-224 promoter 
… factor in the immune response, upregulation of miR-224 is associated with activation of the …"
9,"miR-224","Rno-miR-224–5p contributes to 2, 2′, 4, 4′-tetrabromodiphenyl ether-induced low triiodothyronine in rats by targeting deiodinases","C Wang, J Zhu, Z Zhang, H Chen, M Ji, C Chen, Y Hu","2020",19,"… -miR-224–… -miR-224–5p was predicted to target dio1 instead of dio3, according to the 
TargetScan, miRmap.org and microRNA.org databases. Experiments showed that the rno-miR-224…"
9,"miR-224","[HTML][HTML] Exosomal miR-224 contributes to hemolymph microbiota homeostasis during bacterial infection in crustacean","Y Gong, X Wei, W Sun, X Ren, J Chen, JJ Aweya","2021",18,"… exosomal miR-224, the relative expression level of miR-224 was … upregulation in the 
expression of miR-224 in the exosome-… treatment could led to miR-224 accumulation in the …"
11,"miR-224","[HTML][HTML] LncRNA DHRS4-AS1 inhibits the stemness of NSCLC cells by sponging miR-224-3p and upregulating TP53 and TET1","F Yan, W Zhao, X Xu, C Li, X Li, S Liu, L Shi","2020",25,"… -AS1/miR-224-3p signaling in … miR-224-3p were antagonistically repressed in NSCLC cells. 
RNA immunoprecipitation (RIP) analysis revealed that DHRS4-AS1 interacted with miR-224-…"
11,"miR-224","Serum starvation induces cell death in NSCLC via miR-224","G Wang, J Han, L Zhuang, S Li, Q Gong","2019",8,"… The current study was designed to confirm the expression pattern of miR-224 in NSCLC 
tissues; analyze the effects of miR-224 on the cell viability, apoptosis, and autophagy of A549 …"
12,"miR-224","[HTML][HTML] LDL receptor pathway regulation by miR-224 and miR-520d","AG Salerno, C Van Solingen, E Scotti","2020",17,"… miR-224 and miR-520d, predicted to target overlapping gene networks regulating LDL 
homeostasis. We demonstrate that miR-224 … in hepatocytes revealed that miR-224 and miR-520d …"
12,"miR-224","MiR-224-5p inhibits osteoblast differentiation and impairs bone formation by targeting Runx2 and Sp7","S Ding, Y Ma, J Yang, Y Tang, Y Jin, L Li, C Ma","2023",1,"… of miR-224-5p were markedly elevated in the sera of patients with osteoporosis. Collectively, 
this study revealed that miR-224-5p … It also highlights the potential use of miR-224-5p as a …"
12,"miR-224","Decreased levels of miR-224 and the passenger strand of miR-221 increase MBD2, suppressing maspin and promoting colorectal tumor growth and metastasis in …","K Yuan, K Xie, J Fox, H Zeng, H Gao, C Huang, M Wu","2013",99,"… miR-224. MBD2 silences the gene encoding maspin, a suppressor of metastasis. In CRC 
cells, we found that miR-221* and miR-224 … * and miR-224 mimics or miR-221* and miR-224 …"
12,"miR-224","Target gene repression mediated by miR-144 and miR-224 in cumulus cells is related to the success of oocyte in vitro maturation and fertilisation in patients with …","H Shafienia, F Montazeri, L Heydari","2022",2,"… miR-224 and their target genes between fertilised and unfertilised oocytes. Therefore, it seems 
that miR-144 and miR-224 … level of miR-144 and miR-224 were associated with embryo …"
12,"miR-224","The long non-coding RNA NEAT1/miR-224-5p/IL-33 axis modulates macrophage M2a polarization and A1 astrocyte activation","D Liu, Y Wei, Y Liu, T Wu, J Hu, H Lu","2021",15,"… miR-224-5p in M2a macrophages; NEAT1 knockdown upregulated miR-224-5p expression, 
while miR-224-… miR-224-5p inhibition exerted the opposite effects on the protein levels of IL-…"
13,"miR-224","[HTML][HTML] Increased expression of miR-224-5p in circulating extracellular vesicles of patients with reduced coronary flow reserve","K James, P Bryl-Gorecka, B Olde, O Gidlof","2022",5,"… To study if EVs generated from liver cells with miR-224-5p can be transferred to ECs we 
transfected HepG2 cells with the miR-224-5p mimic and the inhibitor for the miR as a negative …"
13,"miR-224","[HTML][HTML] Exosomal miR-224 contributes to hemolymph microbiota homeostasis during bacterial infection in crustacean","Y Gong, X Wei, W Sun, X Ren, J Chen, JJ Aweya","2021",18,"… exosomal miR-224, the relative expression level of miR-224 was … upregulation in the 
expression of miR-224 in the exosome-… treatment could led to miR-224 accumulation in the …"
14,"miR-224","LncRNA AK087124/miR-224-5p/PTEN axis modulates endothelial cell injury in atherosclerosis through apoptosis and AKT signaling pathway","C Zhai, Y Sun, G Qian, H Pan, S Xie, Z Sun","2021",9,"… Furthermore, we determined the expression of miR-224-5p by qPCR, and found miR-224-5p 
was lowly expressed in the plasma and plaque of atherosclerosis mice comparing with that …"
14,"miR-224","Chitosan-coated Zn-metal-organic framework nanocomposites for effective targeted delivery of LNA-antisense miR-224 to colon tumor: in vitro studies","N Mokri, Z Sepehri, F Faninam, S Khaleghi","2022",19,"… of LNA-antisense miR-224 was investigated by the centrifugation method so that the 
supernatant values of antisense miR-224 (unlinked miR-224) and values of linked miR-224 in …"
14,"miR-224","[HTML][HTML] miR-224 suppresses HBV replication posttranscriptionally through inhibiting SIRT1-mediated autophagy","K Gao, F Liu, H Guo, J Li, Y Zhang","2018",10,"… role of miR-224 in HBV infection and to determine whether its role depended on the miR-224/… 
fragment of HBV genomic DNA,with miR-224 mimic transfection as compared to the Huh7-…"
14,"miR-224","[PDF][PDF] The effect of miR-224 down-regulation on SW80 cell proliferation and apoptosis and weakening of ADM drug resistance.","CQ Liang, YM Fu, ZY Liu, BR Xing","2017",13,"… MiR-224 up-regulation is associated with colorectal cancer (CRC). Bioinformatics analysis … 
binding sites between miR-224 and GSK-3β. This study investigated if miR-224 plays a role in …"
14,"miR-224","[HTML][HTML] Ginkgolide A Participates in LPS-Induced PMVEC Injury by Regulating miR-224 and Inhibiting p21 in a Targeted Manner","Z Liu, Y Yang","2022",3,"… In conclusion, ginkgolide A can modulate miR-224 expression and regulate p21 expression 
in a targeted manner to enhance the resistance of PMVECs against the LPS-induced cell …"
15,"miR-224","[HTML][HTML] … lead acetate-induced hypothyroidism and oxidative damage of thyroid tissues in male rats through modulation of selenoenzymes and suppression of miR-224","HH Atteia, MH Arafa, K Prabahar","2018",33,"… this microRNA since binding of miR-224 to ID1 3'… miR-224 was overexpressed in the thyroid 
gland of chronic Pb-intoxicated rats relative to healthy controls. These changes in miR-224 …"
15,"miR-224","[HTML][HTML] Curcumin chitosan microsphere improve ulcerative colitis inflammatory response by regulating miR-224-3p/TLR4 axise","S Yu, Y Huang, Y Wu, Y Wu, G Huang","2022",3,"… MiR-224-3p is a member of the miR-224 family, and there are relatively few studies on miR-224, instead focusing on its role in tumor-related diseases. miR-224 is located on the human …"
15,"miR-224","[HTML][HTML] Association of miR-146 rs2910164, miR-196a rs11614913, miR-221 rs113054794 and miR-224 rs188519172 polymorphisms with anti-TNF treatment …","I Papaconstantinou, C Kapizioni, E Legaki","2017",15,"… Concerning prevalence of rs2910164, rs11614913, and rs188519172 polymorphisms of 
miR-146, miR-196a and miR-224 respectively no statistically important difference was found …"
15,"miR-224","Upregulated miR-224-5p suppresses osteoblast differentiation by increasing the expression of Pai-1 in the lumbar spine of a rat model of congenital kyphoscoliosis","S Ishiwata, H Iizuka, H Sonoda, D Tsunoda","2020",8,"… of miR-224-5p … miR-224-5p was increased in the lumbar spine of the rats at postnatal day 
4. The expression of Pai-1, which is involved in osteoblast differentiation regulated by miR-224-…"
15,"miR-224","miR-744 and miR-224 downregulate Npas4 and affect lineage differentiation potential and neurite development during neural differentiation of mouse embryonic stem …","FC Choy, TS Klarić, SA Koblar, MD Lewis","2017",12,"… As there are three miR-224 binding regions, we mutated each binding site individually and 
found that the miR-224 #1 and miR-224 #2 binding sites, but not the miR-224 #3 binding site, …"
16,"miR-224","N6‐Methyladenosine reader HNRNPC‐mediated downregulation of circITCH prevents miR‐224‐3p sequestering and contributes to tumorigenesis in nasopharyngeal …","Q Zhou, W Song, X Li, J Lin, C Zhu","2024",NA,"… ) and miR-224-3p than normal nasal epithelium, and both showed a targeted relationship 
with circITCH. Considering these data, we hypothesized that circITCH inhibits miR-224-3p to …"
16,"miR-224","The miR-224-5p/SIRT3/AMPK/mTOR axis is involved in the melatonin-mediated inhibition of glucocorticoid-induced osteoporosis by activating autophagy","S Chen, M Dai","2023",1,"… For instance, miR-224-5p inhibits the proliferation, invasion, and migration of uveal melanoma 
… lowered miR-224-5p expression in this osteoporosis model, suggesting that miR-224-5p …"
16,"miR-224","LncRNA HCG11 accelerates atherosclerosis via regulating the miR-224-3p/JAK1 axis","H Zhou, WH Song","2023",2,"… level of JAK1, whereas miR-224-3p inhibition enhanced the … in the miR-224-3p overexpression 
group, but miR-224-3p … and miR-224-3p, and JAK1 might be the target gene of miR-224-…"
16,"miR-224","[HTML][HTML] The miR-214-5p/Lactoferrin/miR-224-5p/ADAM17 Axis Is Involved in Goat Mammary Epithelial Cells' Immune Regulation","S Pang, Y Shao, Y Yu, K Sha, Y Jiang, X Zhang","2023",NA,"… of miR-224-5p on inflammatory factors in GMECs and tried to find target genes of miR-224-5p. … 
online software, the unknown target gene ADAM17 of miR-224-5p was screened. Of note, …"
16,"miR-224","[HTML][HTML] miR-224-5p Attenuates Allergic Responses in Mice with Allergic Rhinitis by Modulating the Th1/Th2 Response","Y Li, R An, M Wu, J He, X He","2024",NA,"… In this work, the mechanism by which miR-224-5p regulates … RT-qPCR was used to 
determine the level of miR-224-5p; … miR-224-5p was downregulated in nasal mucosa from mice …"
16,"miR-224","[HTML][HTML] miR-224-5p and miR-545-5p levels relate to exacerbations and lung function in a pilot study of X-linked MicroRNA expression in cystic fibrosis monocytes","PJ McKiernan, KP Molloy, A Glasgow","2021",3,"… 545-5p and miR-224-5p levels correlate with exacerbation rate, whilst miR-224-5p levels also 
… that study with which we could retrospectively compare miR-224-5p or miR-545-5p levels. …"
17,"miR-224","[HTML][HTML] Anti-asthmatic miR-224-5p inhibits the FHL1/MAPK pathway to repress airway smooth muscle cell proliferation in a murine model of asthma-like airway …","Z Zhuang, Y Zhou, J Xu, L Pan","2022",4,"… Moreover, overexpression of miR-224 is capable of … In our study, FHL1 was predicted to 
be a target of miR-224-5p … study aiming to ascertain the effect of miR-224-5p on the airway …"
17,"miR-224","Naringenin induces neuroprotection against homocysteine-induced PC12 cells via the upregulation of superoxide dismutase 1 expression by decreasing miR-224-3p …","H Li, MW Liu, W Yang, LJ Wan, HL Yan","2020",11,"… inhibiting the expression of mir-224-3p. Different … miR-224-3p in the Hcy-induced PC12 
cells were determined by RT-PCR. Results found that Hcy increased the expression of miR-224…"
17,"miR-224","LncRNA PSMA3-AS1 promotes preterm delivery by inducing ferroptosis via miR-224-3p/Nrf2 axis","L Qiu, X Lin, R Chen, Y Wu","2023",NA,"… of PSMA3-AS1miR-224-3p in human trophoblast cells, we carried out rescue experiments. 
As revealed in Fig. 4A, miR-2243p expression presented elevation in miR-224-3p mimic …"
18,"miR-224","Circ-SFMBT2 sponges miR-224-5p to induce ketamine-induced cystitis by up-regulating metadherin (MTDH)","F Zeng, Q Wu, M Song, X Kang, Z Ou, Z Yang, L Luo","2023",NA,"… can competitively bind to miR-224-5p, and miR-224-5p can target … miR-224-5p as the 
upstream regulator of MTDH. A previous study has confirmed the tumor repressor role of miR-224…"
18,"miR-224","Mechanism of MiR-224 affecting DLBCL cell proliferation and invasion by targeted inhibition of PIK3CD","Y Xie, L Tan, YT Li, Y Zeng","2020",3,"… The expression of miR-224 in blood of DLBCL patients was … miR-224 significantly decreased 
proliferation and invasion of HBL1 cells (all P<0.01). PIK3CD was a target gene of miR-224. …"
18,"miR-224","[HTML][HTML] Triptolide contributes to decrease in TLR4 expression by upregulating miR-224-3p to inhibit the inflammatory reaction in diabetic nephropathy","B Sun, S Hu, Y Li, E Zhu, L Li, F Han, CJ Li, L Chen","2016",5,"… To determine the effects of miR-224-3p on the anti-inflammatory effects of triptolide, we 
transfected miR-224-3p inhibitors (miR-224-3pi) into NRK-52E cells. In contrast, following …"
19,"miR-224","miR-224 affects Hep3B cell proliferation and apoptosis","MAO Ying, C Baohua, LI Xinjian","2015",NA,"… miR-224在Hep3B细胞中表达上调, 降低miR-224的表达可有效抑制Hep3B细胞生长,促进细胞
凋亡.miR-224… miR-224在Hep3B细胞 中的表达,分析miR-224对Hep3B细胞增殖和凋 亡的影响. …"
19,"miR-224","[PDF][PDF] miR-224 Is Significantly Upregulated and Targets Caspase-3 and Caspase-7 During Colorectal Carcinogenesis1, 2","I Angriman, M Agostini, R D'Incá, F Farinati","2019",NA,"… Here, we tested miR-224 expression and dysregulation in a large phenotypical and … driver 
role for miR-224 in the neoplastic progression of CRC. We also demonstrated that miR-224 is …"
19,"miR-224","LncRNA KCNQ1OT1 attenuates myocardial injury induced by hip fracture via regulating of miR-224-3p/GATA4 axis","X Duan, Z Miao, J Chen","2022",NA,"… Regarding miR-224-3p, a study showed that miR-224-3p is … miR-224-3p was also highly 
expressed in BC. Correspondingly, previous studies confirmed the interaction between miR-224…"
20,"miR-224","Up-regulated miR-224-5p can target the expression of Neuritin in hearing loss","Y Song, X Zhang, J Sun, L Li, X Zhang, P Li, J Huang","2022",NA,"… -5p is involved in cochlear in ammation26, so we believe miR-224-5p involved in miRNA-… 
the miR-224-5p-Neuritin-hearing loss axis exists truly. From Fig. 5 we can see that miR-224-5p …"
20,"miR-224","[PDF][PDF] CATALOG NUMBER: MIR-224 STORAGE:-80ºC","PD Sheet","PD Sheet - cellbiolabs.com",NA,"Background MicroRNAs (miRNAs) are 18–24 nucleotide RNA molecules that regulate the 
stability or translational efficiency of target mRNAs. These regulatory RNAs function by acting …"
21,"miR-224","[PDF][PDF] Upregulated miR-224-5p suppresses osteoblast differentiation by increasing the expression of Pai-1 in the lumbar spine of a rat model of cogenital …","","2020",NA,"… 今回我々は,plasminogen activator inhibitor1 (Pai-1) が miR-224-5p の増加に伴って増加し骨
芽細胞の分化を抑制すること が,先天性脊柱後側弯症の病態に関与している可能性を報告する. 材料…"
21,"miR-224","Research progress of miR-224 and tumor","M Liu, J Zhang","2015",NA,"… miR-224 is a small noncoding RNA that usually binds to … Recent researches indicate 
that miR-224 not on?ly aberrantly … about the mechanism of miR-224 in the tumor develop?ment …"
21,"miR-224","Preliminary verification of the miR-224 target genes in the mammary epithelial cells of dairy cows.","QQ Pan, YW Yang, Y Gao, YS Han, X Yuan","2017",NA,"… were significantly negative correlation with miR-224 in the mammary … miR-224. The results 
indicated that ACADM, ALDH2 and LPL gene might be the miR-224 target gene, and miR-224 …"
21,"miR-224","TRANSCRIPTIONAL REGULATION OF MIR-224 UPREGULATED IN HUMAN HCCS BY NFKB INFLAMMATORY PATHWAYS: 52","N Pediconi, C Scisciani, V Schinzari, M Levrero","2010",NA,"… (miR-21 and miR-221/miR-224 up-regulation and miR199a/miR122 downregulation). Very 
… The putative intergenic pre-miR 224 promoter region (-5000/+ 1000bp) was analyzed using …"
21,"miR-224","[DOC][DOC] Autophagy suppresses tumorigenesis by degrading oncogenic miR-224 in HCC","SH Lan, SY Wu, R Zuchini, XZ Lin, IJ Su, TF Tsai","SH Lan, SY Wu, R Zuchini, XZ Lin, IJ Su, TF Tsai… - nckur.lib.ncku.edu.tw",NA,"… We focused on the up-regulated miR-224, because the its expression level of miR-224 in 
MEF-Atg5(-/-)-Ras cells was >33-fold in the cells and >22-fold in the cell-induced tumors as …"
21,"miR-224","Value of miR-224 for detection of HCC at early stage","LIN Ling, LU Bao-chun","2016",NA,"… for miR-224 alone or in combination with AFP to evaluate the sensitivity and specificity in 
diagnosing HCC at early stage. Results The serum miR-224 … ;the serum miR-224 was positively …"
23,"miR-224","[CITATION][C] LINC00707 靶向 miR-224-3p 调控 IL-1β 诱导的软骨细胞损伤","","2021",3,""
23,"miR-224","The single-nucleotide polymorphism T> C rs4353229 in CASP7 gene and mir-224 as new biomarkers of oxaliplatin-induced neurotoxicity in advanced colorectal …","JC Villa Guzman, R Zarate, V Boni, A Gomez","2012",NA,"… The SNP T>C rs4353229 in CASP7 gene is binding site of miR-224. We hypothesize that miR-224 and the SNP T>C rs4353229 could be new predictive biomarkers of oxaliplatin-…"
23,"miR-224","Histone Deacetylase 3 Induces miR-224 Expression to Drive EMT and Fibroblast Migration Through FOXA1 Downregulation","T Nam, J Park, ES Son, SY Kyung","2021",NA,"… In addition, we analyzed the target genes of miR-224 using the … to be increased by HDAC3 
siRNA and miR-224 inhibitor in hypoxia-… Therefore, we suggest that HDAC3 induces miR-224 …"
23,"miR-224","microRNAs (miR 9, 124, 155 and 224) transdifferentiate mouse macrophages to neurons","N Challagundla, R Agrawal-Rajput","2021",3,"… We also included miR 224 in the present study as it was also … Concurrently, our results 
demonstrate that miR 224 could transform … 3B) could be attributed to insufficiency of miR 224 in …"
23,"miR-224","… lead acetate-induced hypothyroidism and oxidative damage of thyroid tissues in male rats through modulation of selenoenzymes and suppression of miR-224","HHM Atteia","2018",NA,"Selenium nanoparticles prevents lead acetate-induced hypothyroidism and oxidative 
damage of thyroid tissues in male rats through modulation of selenoenzymes and …"
23,"miR-224","microRNAs (miR 9, 124, 155 and 224) transdifferentiate macrophages to neurons","N Challagundla, R Agrawal-Rajput","2020",NA,"… We also included miR 224 in the present study as it was also … Concurrently, our results 
demonstrate that miR 224 could transform … 3B) could be attributed to insufficiency of miR 224 in …"
23,"miR-224","反义 miR-224 对胃癌细胞增殖和凋亡的影响","","2014",4,"… 摘要:目的体内外观察miR-224反义核苷酸(ASO)对胃癌细胞增殖和凋亡的影响.方法… miR-224在
胃癌组织中表达上调,降低miR.224的表达可有效抑制胃癌细胞的生长,并促进细胞凋亡.miR-224…"
23,"miR-224","miR-224, miR-135a 在非小细胞肺癌中的表达及与临床病理的关系","","2012",3,"… 的miR-224与miR-135a进行定量分析,结果由2(-△△CT)处理,并分析与临床病理资料的关系.结果
:相对内参U6,miR-224… miR-224与miR-135a的表达与非小细胞肺癌的临床分期,病理分级密切…"
24,"miR-224","[CITATION][C] Blocking the LncRNA MALAT1/miR-224-5p/NLRP3 Axis Inhibits the Hippocampal Inflammatory Response in T2DM With OSA, Front. Cell Neurosci. 14 …","P Du, J Wang, Y Han, J Feng","2020",3,""
24,"miR-224","[CITATION][C] 1121 MIR-224 is a direct target of HBX and modulates HBV replication","C Scisciani, L Belloni, F Guerrieri, M Levrero","2011",4,"1121 MIR-224 IS A DIRECT TARGET OF HBX AND MODULATES HBV REPLICATION … 
1121 MIR-224 IS A DIRECT TARGET OF HBX AND MODULATES HBV REPLICATION …"
24,"miR-224","[CITATION][C] Blocking the LncRNA MALAT1/miR-224-5p/NLRP3 axis inhibits the hippocampal inflammatory response in T2DM with OSA [J/OL]. Front Cell Neurosci …","P Du, J Wang, Y Han","2020",2,""
25,"miR-224","[CITATION][C] circSnx12 is involved in ferroptosis during heart failure by targeting miR-224-5p. Front Cardiovasc Med. 2021; 8: 656093","H Zheng, L Shi, C Tong, Y Liu, M Hou","H Zheng, L Shi, C Tong, Y Liu, M Hou",2,""
