"page","term","title","authors","year","n_citations","abstract"
4,"miR-16-1","[HTML][HTML] Triptolide inhibits migration and proliferation of fibroblasts from ileocolonic anastomosis of patients with Crohn's disease via regulating the miR‑16‑1/HSP70 …","M Chen, JM Wang, D Wang","2019",9,"… that the elevated expression of miR‑16‑1 in the SAT group … of miR‑16‑1 reversed the effect 
of TPL on the miR‑16‑1/HSP70 pathway in fibroblasts from SAT. Overexpression of miR‑16‑1 …"
5,"miR-16-1","Expression of miR‐Let‐7a, miR‐15a, miR‐16‐1, and their target genes in fresh and vitrified embryos and its surrounding culture media for noninvasive embryo …","F Heidari, S Hosseini, SM Yeganeh","2019",8,"… In the current study, we evaluated the expression levels of miR-Let-7a, miR-15a, miR-16-1, 
and … Our results showed that vitrified embryos had significantly reduced miR-16-1 expression …"
5,"miR-16-1","MiR‐15a/16‐1 deficiency induces IL‐10‐producing CD19+ TIM‐1+ cells in tumor microenvironment","X Jia, H Liu, C Xu, S Han, Y Shen","2019",17,"… Ectopic expression of miR-15a and miR-16-1 has been shown to up-regulate 265 genes 
and down-regulate 3307 genes.28 We found that eight nucleotides of miR-16 are …"
5,"miR-16-1","[PDF][PDF] mir-15a 和 mir-16-1 诱导人淋巴瘤 Raji 细胞株的凋亡","","2008",6,"… [Abs臼阻ct]A妇:To expl0陀tIIe印ot08is e醌cts of mir-15a肌d mir-16-1 in inducing Raji ceu 
li舱. … ∞level8 of mir-15a group肌d mir-16-1伊洮p ceUs obViou8ly dec地鹪ed,%e abo代mo …"
5,"miR-16-1","[HTML][HTML] miR-16-1 expression, heat shock protein 70 and inflammatory reactions in astrocytes of mice with epilepsy induced by encephalitis B virus infection","Y Yao, Y Yang, X He, X Wang","2017",6,"… RT-PCR method was used to detect the expression of miR-16-1 … Level of expression of miR-16-1 mRNA, HSP70 as well as IL-… In conclusion, the level of expression of miR-16-1 and …"
5,"miR-16-1","miR-15a/16-1 enhances retinoic acid-mediated differentiation of leukemic cells and is up-regulated by retinoic acid","SM Gao, J Yang, C Chen, S Zhang, CY Xing","2011",42,"… miR-15a and miR-16-1 have been suggested to act as tumor suppressors in CLL and other 
malignancies [Citation15,Citation16]. Expression of these miRNAs is known to induce cancer …"
6,"miR-16-1","The effect of increased mir-16-1 levels in mouse embryos on epigenetic modification, target gene expression, and developmental processes","M Kiani, M Salehi, A Mogheiseh","2020",3,"… miR-16-1 in sperm from infertile men. In this study, we assessed the effects of increased mir-16-1 … negative (CN), and miR-16-1 harboring plasmid microinjection. The developmental …"
6,"miR-16-1","A novel marsupial pri-miRNA transcript has a putative role in gamete maintenance and defines a vertebrate miRNA cluster paralogous to the miR-15a/miR-16-1 …","PCK Au, S Frankenberg, L Selwood","2011",3,"… A thorough search and analysis of sequences homologous to miR-15a and miR-16-1 in … 
-15a/miR-16-1 cluster, as marsupial orthologues of miR-15a and miR-16-1 were also identified …"
6,"miR-16-1","[PDF][PDF] miR-15a 和 miR-16-1 模拟物对人骨肉瘤细胞系 SOSP-9607 凋亡和增殖的影响","","2011",1,"… of miR-15a and miR-16-1 mimics on apoptosis and proliferation … -15a group, miR-16-1 group 
and miR-15a+miR-16-1 group. … Conclusions: the miR-15a and miR-16-1 plays an important …"
6,"miR-16-1","Two new miR‐16 targets: caprin‐1 and HMGA1, proteins implicated in cell proliferation","T Kaddar, JP Rouault, WW Chien, A Chebel","2009",110,"… miR-16-1/miR-15a expression plasmids were constructed with a 340 bp genomic sequence, 
including both miR-16-1 and miR-15a: a wt (miR-16wt), a miR-16mut containing the +2, 3, 4 …"
6,"miR-16-1","Mir-15a and Mir-16-1 Induce Apoptosis of Raji Cell Line","C Qin, H Dongmei","2008",NA,"… Here we investigated the effect of mir-15a and mir-16-1 on human … and mir-16-1 can induce 
apoptosis of human lymhpomatic cell line Raji. Our results suggest that mir-15a and mir-16-1 …"
6,"miR-16-1","The CXCR4 inhibitor BL-8040 induces the apoptosis of AML blasts by downregulating ERK, BCL-2, MCL-1 and cyclin-D1 via altered miR-15a/16-1 expression","M Abraham, S Klein, B Bulvik, H Wald, ID Weiss","2017",101,"… This apoptosis was mediated by the upregulation of miR-15a/miR-16-1, resulting in 
downregulation of the target genes BCL-2, MCL-1 and cyclin-D1. Overexpression of miR-15a/…"
7,"miR-16-1","miR-15a and 16-1 Are Downregulated in CD4+ T Cells of Multiple Sclerosis Relapsing Patients","JCC Lorenzi, DG Brum, DL Zanette","2012",69,"… (A) Inverse correlation between miR-16-1 and BCL2 expression in T CD4 + lymphocytes … 
The correlation between the BCL2 mRNA and miR-16-1/miR-15a levels was determined by …"
7,"miR-16-1","[CITAS][C] miR-15a 与 miR-16-1 在前列腺癌患者血清中的表达及意义","","2020",NA,""
7,"miR-16-1","Synergistic apoptosis induction in leukemic cells by miR-15a/16-1 and arsenic trioxide","S Gao, C Chen, J Wu, Y Tan, K Yu, CY Xing","2010",42,"… MiR-15a and miR-16-1 are known to act as tumor suppressors in CLL and other 
malignancies [6], [7]. Expression of these miRNAs inhibits cell proliferation, induces cancer cells …"
7,"miR-16-1","MiR-15a and miR-16-1 enhance sensitivity of Raji cells to Ara-C","Q CHEN","2010",NA,"… /miR-16-1 transfection group had obviously decreased the cell growth compared to miR-15a, miR-16-1 … 13% in the miR-16-1 + Ara-C group, which were obviously higher than those in …"
7,"miR-16-1","[HTML][HTML] A mutation in porcine pre-miR-15b alters the biogenesis of MiR-15b\16-1 cluster and strand selection of MiR-15b","W Sun, J Lan, L Chen, J Qiu, Z Luo, M Li, J Wang","2017",16,"… this mutation blocks the transition from pri-miRNA to pre-miRNA, alters the strand selection 
between miR-15b-5p and miR-15b-3p, and obstructs biogenesis of the downstream miR-16-1…"
7,"miR-16-1","Reduction of microRNAs miR-15a and miR-16-1 in odontogenic keratocyst","RS Gomez, MG Diniz, CC Gomes, WH Castro","2011",NA,"… MicroRNAs (miRNAs) miR-15a and miR-16-1 are small non-… whether miR-15a and miR-16-1 
transcription is altered in OKC … Our findings also showed that miR-15a and/or miR-16-1 are …"
7,"miR-16-1","[CITAS][C] miR-16-1 抑制 A549 细胞株生物学行为及非小细胞肺癌 ARID1A 基因表达的研究","","2012",1,""
8,"miR-16-1","miR-15a 和 miR-16-1 在弥漫性大 B 细胞淋巴瘤中的表达及意义","","2013",NA,"… 在弥漫性大B细胞淋巴瘤中的表达,探讨miR-15a,miR-16-1的表达与DLBCL… ,miR-16-1的
表达,并采用免疫组织化学MaxVision两步法检测Bcl-2,Ki-67在DLBCL中的表达.结果miR-15a,miR-16-1…"
8,"miR-16-1","[CITAS][C] miR-15a 和 miR-16-1 对骨肉瘤细胞系 SOSP-9607 凋亡和增殖相关作用的研究","","2012",NA,""
8,"miR-16-1","[CITAS][C] miR-15a 和 miR-16-1 在骨肉瘤细胞凋亡机制中的作用","","2015",NA,""
8,"miR-16-1","MicroRNAs, miR-15a and miR-16-1, are implicated in pituitary tumourigenesis via regulation of cyclin D1","P Newey, R Dyar, A Nesbit, M Javid","2010",NA,"… We have investigated the role of the miR-15a–miR-16-1 cluster in pituitary tumourigenesis, 
… for altered expression of miR-15a, miR-16-1 and cyclin D1 in pituitary tumours, mainly somato…"
8,"miR-16-1","miR-15a/miR-16-1 增强 Raji 细胞对阿糖胞苷的敏感性","","2010",NA,"… miR-16-1寡核苷酸能否增强Raji细胞对阿糖胞苷(cytarabine,Ara-C)的敏感性.方法将化学合成的
miR-15a和miR-16-1… 结果miR-15a和miR-16-1寡核苷酸转染Raji细胞后,再加入Ara-C,24h Ara-…"
9,"miR-16-1","[CITAS][C] miR-15a 和 miR-16-1 异常表达在慢性淋巴细胞白血病发病机制中作用研究","","2009",NA,""
9,"miR-16-1","[CITAS][C] miR-15a 和 miR-16-1 增强 Raji 细胞对阿糖胞苷敏感性的研究","","2009",NA,""
9,"miR-16-1","Kennedy pathway regulation by miR-16-1/15a cluster family during T cell activation","FR Urena, FD Horgen, C Ma, FW Hoffmann","2020",NA,"… -RNAs (miRs) and found that miR-16-1 and miR-15a, which … Thus, we hypothesized that 
levels of miR-16-1/15a decrease … , we found that both miR-16-1 and miR-15a decreased, while …"
9,"miR-16-1","Cigarette Smoke Inhalation Modulates miR-15a and miR-16-1 Expression During Respiratory Syncytial Virus Infection","S Nath, R Kaiser, RF Foronjy, N Baumlin","2020",NA,"Introduction/rationale to the study: Micro RNA (miRNA) are a novel class of regulatory 
noncoding RNAs that target messenger RNAs for modulation of expression. In this way, miRNAs …"
10,"miR-16-1","[CITAS][C] 肿瘤细胞中 miR-16-1 靶标的系统性鉴定及对 CCNE1 基因表达调控的分子机制及其功能研究","","2009",NA,""
10,"miR-16-1","B-hücreli hodgkin dışı lenfomada MIR-15A/MIR-16-1 genlerinin ifade düzeylerinin araştırılması","ŞB Tunçer","ŞB Tunçer - acikbilim.yok.gov.tr",NA,"… 15-a and miR-16-1 were … miR-16-1 genes in B cell lymphomas which come from the same 
cell lineage like CLL in literature. In this study, the expression levels of miR-15a and miR-16-1 …"
10,"miR-16-1","Nucleolin interacts with the microprocessor complex to affect the biogenesis of miR-15a and miR-16-1","BF Pickering, MW Van Dyke","2011",NA,"… Results: Altered expression of nucleolin positively correlated with the expression of mature 
miR-15a and miR-16-1. Upon induction of cytoplasmic nucleolin, mature and precursor miR-…"
10,"miR-16-1","[PDF][PDF] Research Article Hsa-miR-15a and Hsa-miR-16-1 Expression Is Not Related to Proliferation Centers Abundance and Other Prognostic Factors in Chronic …","M Rossi, F Fuligni, M Ciccone, C Agostinelli, S Righi","2013",NA,"… Here, we aimed to evaluate hsa-miR-15a/hsa-miR-16-1 expression in CLL tissues by qPCR 
… of patients with 13q deletion presented hsa-miR-16-1-3p levels below the median value in …"
10,"miR-16-1","[CITAS][C] miR-155, miR-15a, miR-16-1 在弥漫大 B 细胞淋巴瘤中的表达及临床意义","","2015",NA,""
10,"miR-16-1","[HTML][HTML] The miR-15a/16-1 and miR-15b/16-2 clusters regulate early B cell development by limiting IL-7 receptor expression","K Hutter, T Rülicke, TG Szabo, L Andersen","2022",7,"… Moreover, since the mature forms miR-16-1 and miR-16-2 are identical, a complete loss of 
miR-16 was only detectable in miR-15a/b fl/fl Vav-Cre DKO mice, whereas miR-15a fl/fl Vav-…"
10,"miR-16-1","[HTML][HTML] Generation of miR-15a/16-1 cluster-deficient human induced pluripotent stem cell line (DMBi001-A-2) using CRISPR/Cas9 gene editing","J Stępniewski, M Jeż, J Dulak","2023",NA,"… Generation and characterization of DMBi001-A-2 hiPSC line with complete deletion of 
miR-15a/miR-16-1 cluster on chromosome 13. A. Schematic representation of binding sites for …"
11,"miR-16-1","miR-1, miR-16 和 miR-208 前体在乳鼠心肌细胞和心肌成纤维细胞中的表达","","2012",1,"… 乳C57BL/6小鼠心肌细胞中miR-1a-1的表达显著低于miR-1a-2(P<0.01),而miR-1a-2在心肌
细胞和心肌成纤维细胞中的表达水平一致;miR-16-1在心肌细胞和心肌成纤维细胞中表达水平相近,…"
11,"miR-16-1","重组质粒 pENTR-CMV-EGFP-hsa-mir-16-1/15a 的构建与表达","","2011",NA,"… -2基因pENTR-CMV-EGFP-hsa-mir-16-1/15a真核表达质粒,转染… 结果:重组质粒pENTR-CMV-EGFP-hsa-mir-16-1/15a经
酶切与… 结论:成功构建真核表达质粒pENTR-CMV-EGFP-hsa-mir-16-1/…"
11,"miR-16-1","Preclinical models of leukaemia therapy by miR-15a/16-1 and of solid tumours therapy by cluster miR-17-5p-92a inhibition","L Ricci-Vitiani, L Fontana, C Peschle, CM Croce","2009",NA,"… These data strongly suggest that miR-15a and miR-16-1 are … of both miR-15a and miR-16-1 
alleles, was chosen as model … ability of miR15a and miR-16-1 were carried out: tumours …"
11,"miR-16-1","[CITAS][C] miR-15a/16-1 对 NK1. 1~-CD4~+ NKG2D~+ T 细胞生物学活性的影响及其机制","","2021",NA,""
11,"miR-16-1","[HTML][HTML] Hypermethylation and down-regulation of DLEU2 in paediatric acute myeloid leukaemia independent of embedded tumour suppressor miR-15a/16-1","L Morenos, Z Chatterton, JL Ng, MS Halemba","2014",46,"… to correspond to an increase in mature miR-16-1* (2.52 FC) and … We found miR-16-1* is 
three-fold enriched for targeting … Moreover, miR-15a* and miR-16-1* are 60–90 fold enriched for …"
11,"miR-16-1","[HTML][HTML] Allele-Specific Loss Of The Mir-15a/16-1 Cluster Correlates With ZAP70 Expression In CLL Patients With 13q Deletion","A Veronese, F Pepe, J Chiacchia, S Pagotto, S Veschi","2013",NA,"… of its related microRNAs (miR-15a and miR-16-1) are the most frequent aberrations in CLL. 
The involvement of the miR-15a and mir-16-1 in CLL has been extensively described by in …"
11,"miR-16-1","miR-15a/16-1 deletion in activated B cells promotes plasma cell and mature B-cell neoplasms","T Sewastianik, JR Straubhaar, JJ Zhao","2021",12,"… miR-16 expression followed a similar trend; however, it did not reach statistical significance 
because the miR-16-1-5p sequence is identical to miR-16-2-5p, which forms a cluster with …"
11,"miR-16-1","Abstract tp117: mir-15a/16-1 cluster inhibits angiogenesis in mouse after ischemic stroke","KJ Yin, M Hamblin, J Zhang, T Zhu, YE Chen","2013",1,"… Through the bioinformatics analysis, 3’UTR luciferase reporter assays, and immunoassays, 
we further found that miR-15a and miR-16-1 bind to the 3’UTR of FGFR1 or VEGF mRNA, …"
11,"miR-16-1","Hsa-miR-15a/16-1 靶向抑制 Bcl-2 基因对鼻咽癌 CNE-2 细胞的抑制作用","","2011",2,"目的观察Hsa-miR-15a/16-1靶向抑制B细胞淋巴瘤/白血病-2基因(B-cell lymphoma gene 2,Bcl-2gene)表达
对鼻咽癌(nasopharyngeal carcinoma,NPC)CNE-2细胞的生长抑制作用.方法将…"
12,"miR-16-1","[HTML][HTML] MiR-16 regulates the pro-tumorigenic potential of lung fibroblasts through the inhibition of HGF production in an FGFR-1-and MEK1-dependent manner","F Andriani, MT Majorini, M Mano, E Landoni","2018",29,"Background Fibroblasts are crucial mediators of tumor-stroma cross-talk through synthesis 
and remodeling of the extracellular matrix and production of multiple soluble factors. …"
12,"miR-16-1","Endothelium-targeted deletion of the miR-15a/16-1 cluster ameliorates blood-brain barrier dysfunction in ischemic stroke","F Ma, P Sun, X Zhang, MH Hamblin, KJ Yin","2020",43,"… miR-15a and miR-16-1 are two highly conserved microRNAs located within a cluster of 
54 bp on mouse chromosome 14. They form a structural and functional cluster (the miR-15a/16-1 …"
12,"miR-16-1","MiR-16 attenuates β-amyloid-induced neurotoxicity through targeting β-site amyloid precursor protein-cleaving enzyme 1 in an Alzheimer's disease cell model","Z Zhong, K Yuan, X Tong, J Hu, Z Song, G Zhang","2018",27,"The aberrant deposition of β-amyloid (Aβ) is closely linked to the pathogenesis and 
development of Alzheimer’s disease (AD). MiR-16 was abnormally downregulated and may be …"
12,"miR-16-1","[HTML][HTML] The high affinity CXCR4 inhibitor, BL-8040, induces apoptosis of AML blasts and their terminal differentiation by blocking AKT/ERK survival signals and …","M Abraham, S Klein, B Bulvik, H Wald, D Holam","2016",1,"… to miR-15a/miR-16-1 up-regulation resulting in down-regulation of their target genes BCL-2, 
MCL-1 and cyclin-D1. The increase in miR-15a/miR-16-1 levels directly induced AML cell …"
12,"miR-16-1","[CITAS][C] … Alarcon-Romero C, Illades-Aguiar B, Flores-Alfaro E, Bermúdez-Morales VH, Deas J and Peralta-Zaragoza O: MicroRNA miR-16-1 regulates CCNE1 (cyclin …","MI Zubillaga-Guerrero","2015",3,""
12,"miR-16-1","[HTML][HTML] Upregulated gga-miR-16-5p Inhibits the Proliferation Cycle and Promotes the Apoptosis of MG-Infected DF-1 Cells by Repressing PIK3R1-Mediated the PI3K …","K Zhang, Y Han, Y Zhao, Y Sun, M Zou, Y Fu","2019",32,"Mycoplasma gallisepticum (MG) mainly infects chickens to initiate chronic respiratory disease 
(CRD). microRNAs (miRNAs) play vital roles according to previously reported studies. Our …"
13,"miR-16-1","[CITAS][C] … d and corcoran MM: DLEU2, frequently deleted in malignancy, functions as a critical host gene of the cell cycle inhibitory microRNAs miR‑15a and miR‑16‑1","M Lerner, M Harada, J Lovén","2009",2,""
13,"miR-16-1","[CITAS][C] Lin J, Lwin T, Wright G, Moscinski LC, et al. Myc represses miR-15a/miR-16-1 expression through recruitment of HDAC3 in mantle cell and other non-Hodgkin …","X Zhang, X Chen","2012",2,""
13,"miR-16-1","[CITAS][C] coppola v, Musumeci M, Addario A, Giuffrida R, Memeo L, D'Urso L, Pagliuca A, Biffoni M, Labbaye c, et al: The miR-15a-miR-16-1 cluster controls prostate …","D Bonci","2008",2,""
13,"miR-16-1","[CITAS][C] The Study of mIR-15A and mIR-16-1 Enhancement of the Sensitivity of Raji Cells to Cytarabine","D He, Q Chen, F Zou","2009",NA,""
