"page","term","title","authors","year","n_citations","abstract"
3,"miR-92a","Circulating miR-92a expression level in patients with essential hypertension: a potential marker of atherosclerosis","Y Huang, S Tang, C Ji-Yan, C Huang, J Li","2017",NA,"… Our data present significant evidence that circulating miR-92a represents a potential … 
higher miR-92a expression level than controls (Figure 1). Our data also manifest that miR-92a …"
3,"miR-92a","MiR‐221‐3p and miR‐92a‐3p enhances smoking‐induced inflammation in COPD","Y Shen, H Lu, G Song","2021",NA,"… miR-221 and miR-92a were also measurable in bronchial epithelial cells, lung tissues and 
plasma of asthma and lung cancer patients, 34-36 the specificity of miR-221 and miR-92a in …"
3,"miR-92a","[HTML][HTML] Exosomes derived from miR-92a-3p-overexpressing human mesenchymal stem cells enhance chondrogenesis and suppress cartilage degradation via …","G Mao, Z Zhang, S Hu, Z Zhang, Z Chang","2018",NA,"… molecular mechanism of exosomal miR-92a-3p and … miR-92a-3p regulates cartilage 
development and homeostasis by directly targeting WNT5A. This indicates that exosomal miR-92a-…"
4,"miR-92a","miR-92a regulates angiogenic activity of adipose-derived mesenchymal stromal cells","N Kalinina, G Klink, E Glukhanyuk, T Lopatina","2015",NA,"… that miR-92a is one of the most abundant angio-miRs in human MSCs. We transfected MSC 
with pre-miR-92a or anti-miR-92a … We conclude that overexpression of miR-92a in MSC …"
4,"miR-92a","MiR-92a: at the heart of lipid-driven endothelial dysfunction","MPJ De Winther, E Lutgens","2014",NA,"… miR-92a expression was further enhanced when the ldlr −/− mice were fed a diet to induce 
hypercholesterolemia. Moreover, miR-92a … exposed to oxLDL expressed miR-92a only at a …"
5,"miR-92a","Inhibition of miR-92a improves re-endothelialization and prevents neointima formation following vascular injury","JM Daniel, D Penzkofer, R Teske","2014",NA,"… To further evaluate the specific contribution of endothelial miR-92a expression, we deleted miR-92a preferentially in EC by crossing miR-92a(fl/fl)-mice with Tie2-Cre deleter lines (…"
5,"miR-92a","[HTML][HTML] Role of miR-92a-3p, oxidative stress, and p38MAPK/NF-κB pathway in rats with central venous catheter related thrombosis","X Gan, H Zhao, Y Wei, Q Jiang, C Wen","2020",NA,"… that miR-92a-3p may have correlation with oxidative stress and they contribute simultaneously 
to CRT. Therefore, the current study was designed to investigate whether miR-92a-3p …"
5,"miR-92a","MiR-92a regulates viability and angiogenesis of endothelial cells under oxidative stress","L Zhang, M Zhou, G Qin, NL Weintraub","2014",NA,"… inhibition of miR-92a by anti-miR-92a antisense … miR-92a levels outside of its narrow “homeostatic” 
range may trigger endothelial cell angiogenesis, suggesting that the role of miR-92a …"
5,"miR-92a","Elevated levels of circulating miR-92a are associated with impaired glucose homeostasis in patients with obesity and correlate with metabolic status after bariatric …","R Cereijo, SD Taxerås, I Piquer-Garcia, S Pellitero","2020",NA,"… decreases after BS, a finding consistent with a previous report of reduced levels of miR-92a 
after gastric bypass [26]. We further found that high levels of miR-92a before surgery …"
5,"miR-92a","miR-92a regulates TGF-β1-induced WISP1 expression in pulmonary fibrosis","B Berschneider, DC Ellwanger, HA Baarsma","2014",NA,"… An inverse relationship for WISP1 and miR-92a was found in a TGF-β1 dependent lung … 
with miR-92a level ex vivo. Altogether, our findings indicate a regulatory role of miR-92a for …"
6,"miR-92a","[PDF][PDF] Evolution of mir-92a underlies natural morphological variation in Drosophila melanogaster","S Arif, S Murat, I Almudi, MDS Nunes","2013",NA,"… Instead, we show that changes in mir-92a expression underlie the evolution of naked valley 
size in D. melanogaster through repression of shavenoid (sha) [9]. Therefore, our results …"
6,"miR-92a","[PDF][PDF] MiR-92a contributes to the cardiovascular disease development in diabetes mellitus through NF-κB and downstream inflammatory pathways.","WY Wang, YS Zheng, ZG Li, YM Cui","2019",NA,"… According to qRT-PCR, we found that serum expression of miR-92a was elevated in DM 
group compared with the NC group (p < 0.05). Moreover, the highest miR-92a was detected in …"
6,"miR-92a","[HTML][HTML] Exosomes derived from alveolar epithelial cells promote alveolar macrophage activation mediated by miR-92a-3p in sepsis-induced acute lung injury","F Liu, W Peng, J Chen, Z Xu, R Jiang","2021",NA,"… by miR-92a-3p in ALI. The present findings revealed a previously unidentified role of 
exosomal miR-92a-3p in mediating the crosstalk between injured AEC and AMs. miR-92a-3p in …"
6,"miR-92a","[HTML][HTML] Astragaloside IV protects rat cardiomyocytes from hypoxia-induced injury by down-regulation of miR-23a and miR-92a","L Gong, H Chang, J Zhang, G Guo, J Shi","2018",NA,"… In brain tissue and blood plasma of rats, miR-23a and miR-92a … It has been point out that 
high level of plasma miR-92a might … These authors demonstrated miR-23a and miR-92a as MI-…"
7,"miR-92a","Inhibition of miR-92a increases endothelial proliferation and migration in vitro as well as reduces neointimal proliferation in vivo after vascular injury","C Iaconetti, A Polimeni, S Sorrentino, J Sabatino","2012",NA,"… of miR-92a on vascular remodelling after injury is currently unknown. Thus, the aim of the 
present study was to evaluate the role of miR-92a … MiR-92a was highly expressed in RAO-ECs …"
7,"miR-92a","[HTML][HTML] Inhibition Mir-92a alleviates oxidative stress and apoptosis of alveolar epithelial cells induced by lipopolysaccharide exposure through TLR2/AP-1 pathway","J Cui, H Ding, Y Yao, W Liu","2020",NA,"… -mediated decrease in miR-92a expression can … as miR-92a/TLR2/AP-1 that is effective in 
the occurrence and progression of ALI. Hence, in this study, we analyzed the effect of miR-92a/…"
7,"miR-92a","Circulating microRNA expression profiling revealed miR-92a-3p as a novel biomarker of Barrett's carcinogenesis","M Fassan, S Realdon, L Cascione, JC Hahne","2020",NA,"… were upregulated (ie miR-92a-3p, … miR-92a-3p, we analyzed its expression in endoscopy 
biopsy samples by both qRT-PCR and ISH analyses. As observed in serum samples, miR-92a-…"
7,"miR-92a","[HTML][HTML] Plasma Hsa-miR-92a-3p in correlation with lipocalin-2 is associated with sepsis-induced coagulopathy","Y Wang, H Wang, C Zhang, C Zhang, H Yang","2020",NA,"… hsa-mir-92a-3p. In the subsequent PCR validation, we observed the hsa-mir-92a-3p … 
We then explored the potential of hsa-mir-92a and lipocalin-2 as disease-specific markers. …"
7,"miR-92a","MiR-140-5p and miR-92a-3p suppress the cell proliferation, migration and invasion and promoted apoptosis in Wilms' tumor by targeting FRS2.","JL Li, P Luo","2020",NA,"… Recent reports have reported that miR-140-5p and miR-92a-… levels of miR-140-5p, miR-92a-3p, 
and fibroblast growth factor … and miR-140-5p or miR-92a-3p and the Dual-Luciferase …"
8,"miR-92a","Dual inhibition of endothelial miR-92a-3p and miR-489-3p reduces renal injury-associated atherosclerosis","CB Wiese, J Zhong, ZQ Xu, Y Zhang, MAR Solano","2019",NA,"… Furthermore, our LNA treatment strategy was designed to target miR-92a-3p and … of miR-92a-3p and miR-489-3p were significantly reduced, but this strategy may also suppress miR-92a…"
8,"miR-92a","[HTML][HTML] Therapeutic overexpression of miR-92a-2-5p ameliorated cardiomyocyte oxidative stress injury in the development of diabetic cardiomyopathy","M Yu, Y Sun, X Shan, F Yang, G Chu, Q Chen","2022",NA,"… Furthermore, we aimed to explore the mechanism and therapeutic potential of miR-92a-2-… 
Furthermore, we aimed to explore the mechanism and therapeutic potential of miR-92a-2-5p in …"
8,"miR-92a","[PDF][PDF] MiR-92a inhibits proliferation and promotes apoptosis of OSCC cells through Wnt/β-catenin signaling pathway","TL Zheng, K Cen","2020",NA,"… Our findings suggest that miR-92a may be a potential therapeutic … miR-92a in OSCC has 
not been fully elucidated. Therefore, the aim of this study was to explore the effects of miR-92a …"
8,"miR-92a","Inhibition of miR-92a Suppresses Oxidative Stress and Improves Endothelial Function by Upregulating Heme Oxygenase-1 in db/db Mice","L Gou, L Zhao, W Song, L Wang, J Liu","2018",NA,"… (miR-92a) is reported to suppress endothelial inflammation and delay atherogenesis. We 
hypothesize that miR-92a … Results: In this study, we found elevated expression of miR-92a in …"
9,"miR-92a","Circulating hsa‐miR‐30e‐5p, hsa‐miR‐92a‐3p, and hsa‐miR‐223‐3p may be novel biomarkers in systemic lupus erythematosus","BS Kim, JY Jung, JY Jeon, HA Kim, CH Suh","2016",NA,"… Expression levels of has-miR-30e-5p and has-miR-92a-3p in plasma were not correlated 
with any manifestations or disease activity markers (Table 3). On the other hand, the …"
9,"miR-92a","[HTML][HTML] Exosomal microRNA miR-92a concentration in serum reflects human brown fat activity","Y Chen, JJ Buyel, MJW Hanssen, F Siegel","2016",NA,"… Levels of miR-92a in exosomes released … miR-92a in mice, we quantified the amount of miR-92a in exosomes isolated from BAT, WATi, WATg, skeletal muscle, liver and brain. miR-92a …"
9,"miR-92a","CircRNA profiling reveals circPPARγ modulates adipogenic differentiation via sponging miR-92a-3p","J Wu, S Zhang, B Yue, S Zhang, E Jiang","2022",NA,"… Our results showed that circPPARγ could sponge miR-92a-3p to relieve the inhibition of miR-92a-3p against its target C/EBPα, which was confirmed by dual-luciferase reporter assays …"
9,"miR-92a","Inhibition of miR‐92a enhances fracture healing via promoting angiogenesis in a model of stabilized fracture in young mice","K Murata, H Ito, H Yoshitomi","2014",NA,"… of miR‐92a can modulate fracture healing, we administered antimir‐92a, designed using 
locked nucleic acid technology to inhibit miR‐92a, … These results suggest that plasma miR‐92a …"
9,"miR-92a","[HTML][HTML] Baseline expression of exosomal miR-92a-3p and miR-221-3p could predict the response to first-line chemotherapy and survival in metastatic colorectal …","A Gherman, L Balacescu, C Popa, C Cainap","2023",NA,"… indicated that higher expression levels of miR-92a-3p (p = … , while patients expressing 
higher baseline miR-92a-3p (p = … baseline exosomal expression of miR-92a-3p and miR-221-…"
9,"miR-92a","[HTML][HTML] Overexpression of miR-92a attenuates kidney ischemia–reperfusion injury and improves kidney preservation by inhibiting MEK4/JNK1-related autophagy","M Ma, H Li, S Yin, T Lin, T Song","2023",NA,"… This study conducted further research on the role of miR-92a in kidney ischemia–reperfusion … 
Before or after modeling, the model mice were injected with miR-92a-agomir through the …"
10,"miR-92a","RETRACTED ARTICLE: Triptolide inhibits angiogenesis in microvascular endothelial cells through regulation of miR-92a","X Xu, L Tian, Z Zhang","2019",NA,"… miR-92a antagonist and pre-miR-92a have been synthetized for modulation of angiogenesis 
[6, 7]. As a consequence, we considered that miR-92a … In other words, miR-92a might be …"
10,"miR-92a","Identification and characterization of miR-92a and its targets modulating Vibrio splendidus challenged Apostichopus japonicus","P Zhang, C Li, Y Shao, X Chen, Y Li, X Su","2014",NA,"… miR-92a in host immune regulation in vitro and in vivo, we identify several putative targets of miR-92a … the expression patterns of these targets and miR-92a in V. splendidus stressed A. …"
10,"miR-92a","Role of human epicardial adipose tissue–derived miR-92a-3p in myocardial redox state","MC Carena, I Badi, M Polkinghorne","2023",NA,"… as quantitative phenotypes miR-92a-3p levels in EAT for “EAT-miR-92a-3p” genetic 
association analysis and miR-92a-3p levels in right atrial appendages (RAAs) for “MYO-miR-92a-3p…"
10,"miR-92a","Downregulation of miR-92a in decidual stromal cells suppresses migration ability of trophoblasts by promoting macrophage polarization","H Zhou, H Wang, X Liu, B Liu, Y Che","2023",NA,"… Luciferase activity assay confirmed that miR-92a directly … We also observed that after 
transfection of miR-92a inhibitor, … indicates that downregulation of miR-92a in decidual stromal …"
10,"miR-92a","[HTML][HTML] MiR-92a inhibits porcine ovarian granulosa cell apoptosis by targeting Smad7 gene","J Liu, W Yao, Y Yao, X Du, J Zhou, B Ma, H Liu, Q Li","2014",NA,"… that miR-92a regulates GC apoptosis in pig ovaries by targeting Smad7 directly. The 
expression level of miR-92a was down-regulated in atretic porcine follicles, whereas miR-92a …"
10,"miR-92a","miR-92a inhibits vascular smooth muscle cell apoptosis: role of the MKK4–JNK pathway","L Zhang, M Zhou, Y Wang, W Huang, G Qin","2014",NA,"… as target genes for miR-92a, we investigated whether miR-92a regulates their expression 
in H 2 O 2 -treated VSMC. We observed that overexpression of miR-92a reduced the level of …"
10,"miR-92a","MiR-92a Promotes Apoptosis in Rats with Myocardial Ischemia-Reperfusion Injury via Regulating Wnt/β-Catenin Pathway","Y Ye, G Xia, M Chen, J Jin, L Lu","2024",NA,"… The rats in miR-92a antagomir group were instilled with 3 M of miR-92a antagomir in 
drops via the femoral vein at 30 min before myocardial ischemiareperfusion injury modeling. …"
10,"miR-92a","miR-92a: a novel potential biomarker of rapid aortic valve calcification","J Nader, V Metzinger-Le Meuth","2017",NA,"… calcification, a decision was taken to include miR92a, miR-141, and miR-… , miR-92a is 
significantly overexpressed in calcified BAVs compared to TAVs. The expression level of miR-92a …"
10,"miR-92a","[HTML][HTML] Serum miR-92a is elevated in children and adults with obstructive sleep apnea","B Gongol, F Shang, M He, Y Zhao, W Shi","2020",NA,"… serum level of miR-92a in patients … miR-92a levels and the apnea hypopnea index (AHI), 
a primary measure of OSA severity. Stepwise regression analysis revealed that serum miR-92a …"
11,"miR-92a","[HTML][HTML] miR-92a-3p promotes ox-LDL induced-apoptosis in HUVECs via targeting SIRT6 and activating MAPK signaling pathway","Y Xu, C Miao, J Cui, X Bian","2021",NA,"… a target of miR-92a-3p. miR-92a-3p negatively regulated SIRT6 expression in ox-LDL-induced 
HUVECs to activate MAPK signaling pathway in vitro. In summary, miR-92a-3p promoted …"
11,"miR-92a","[HTML][HTML] c-Myc shuttled by tumour-derived extracellular vesicles promotes lung bronchial cell proliferation through miR-19b and miR-92a","C Borzi, L Calzolari, AM Ferretti, L Caleca","2019",NA,"… miR-92a could be directly transferred to recipient cells, we evaluated the expression of pri-miR-92a 
(… We observed a statistically significant increase in pri-miR-92a expression in the EV-…"
11,"miR-92a","SP1/miR-92a-1–5p/SOCS5: A novel regulatory axis in feline panleukopenia virus replication","R Liang, L Liang, J Zhao, W Liu, S Cui, X Zhang","2022",NA,"… of SP1 on the miR-92a-1–5p promoter (p-miR-92a), and we observed that SP1 
overexpression (pFlag-SP1) promoted p-miR-92a luciferase activity and endogenous miR-92a-1–5p …"
11,"miR-92a","[HTML][HTML] Resistance exercise affects catheter-related thrombosis in rats through miR-92a-3p, oxidative stress and the MAPK/NF-κB pathway","C Wen, Y Ying, H Zhao, Q Jiang, X Gan, Y Wei","2021",NA,"… Through resistance exercise intervention, this study investigated the mechanism by which 
oxidative stress and miR-92a-3p prevent CRT in rats. Results showed that blood flow direction …"
12,"miR-92a","[HTML][HTML] miR-145, miR-92a and miR-375 show differential expression in serum from patients with diabetic retinopathies","A Solis-Vivanco, M Santamaría-Olmedo","2022",NA,"… miR-92a inhibits angiogenesis by targeting VEGFA and integrin subunit alpha5 [33]. miR-92a … 
Although miR-92a seems a potential therapeutic resource, it is important to consider that …"
12,"miR-92a","The role and mechanism of miR-92a in endothelial autophagy","W Cao, B Zhao, L Gui, X Sun, Z Zhang, L Huang","2023",NA,"… Elevated miR-92a leads to EC dysfunction by promoting EC in ammation, cell … miR-92a 
affects EC autophagy. Therefore, the purpose of this study is to explore the effect of mir-92a on …"
12,"miR-92a","[PDF][PDF] Regulation of miR-92a on vascular endothelial aging via mediating Nrf2-KEAP1-ARE signal pathway.","H Liu, HY Wu, WY Wang, ZL Zhao","2017",NA,"… Real-time PCR was used to test the effect of miR-92a inhibitor transfection on miR-92a … 
Results showed that transfection of miR-92a inhibitor significantly inhibited expression of miR92a …"
12,"miR-92a","MiR‐92a regulates brown adipocytes differentiation, mitochondrial oxidative respiration, and heat generation by targeting SMAD7","Z Zhang, H Jiang, X Li, X Chen","2020",NA,"… MiR-92a is negatively correlated with the activity of brown adipocytes. This study aimed 
to explore the mechanism of miR-92a on brown adipocytes. The expression of miR-92a in …"
12,"miR-92a","[HTML][HTML] Altered expression of miR-92a correlates with Th17 cell frequency in patients with primary biliary cirrhosis","DY Liang, YQ Hou, LJ Luo, L Ao","2016",NA,"… miR-92a in the PBMCs correlated with the expression pattern in plasma. We also found that miR-92a … producing T helper cells (Th17), and that miR-92a was co-expressed with IL-17A in …"
12,"miR-92a","The effects and mechanism of miR-92a and miR-126 on myocardial apoptosis in mouse ischemia-reperfusion model","C Jiang, N Ji, G Luo, S Ni, J Zong, Z Chen","2014",NA,"… , and the silence of miR-92a significantly improved the function of left … miR-92a was significantly 
increased, which was in accordance with the research of Ando, suggesting that miR-92a …"
12,"miR-92a","CDKN2B-AS may indirectly regulate coronary artery disease-associated genes via targeting miR-92a","M Cheng, S An, J Li","2017",NA,"… miR-92a was a CAD-associated miRNA. Combined with the miR-92a-feature gene pairs, 
the CDKN2B-AS–miR-92a… by CDKN2B-AS through miR-92a, including the GATA binding …"
12,"miR-92a","Serum miR-92a-3p as a new potential biomarker for diagnosis of Kawasaki disease with coronary artery lesions","X Rong, L Jia, L Hong, L Pan, X Xue, C Zhang","2017",NA,"… We demonstrated that serum miR-92a-3p levels were significantly … , miR-92a-3p levels 
returned to those of controls. Clinical and pathological data showed that high levels of miR-92a-…"
12,"miR-92a","Experimental reduction of miR-92a mimics arterial aging","S Hazra, GD Henson, RG Morgan, SR Breevoort","2016",NA,"… Inhibition of miR-92a also increased arterial stiffness (pulse wave velocity, 309 ± 13 vs. … miR-92a partially mimic the arterial aging phenotype and we speculate that modulating miR-92a …"
13,"miR-92a","miR-92a regulates expression of synaptic GluA1-containing AMPA receptors during homeostatic scaling","M Letellier, S Elramah, M Mondin, A Soula","2014",NA,"… miR-92a significantly decreased the luciferase signal compared with a control miRNA from … 
levels following miR-92a expression (t 8 = 1.343, P = 0.2163; Fig. 2c), indicating that miR-92a …"
13,"miR-92a","Circular RNA Rbms1 inhibited the development of myocardial ischemia reperfusion injury by regulating miR-92a/BCL2L11 signaling pathway","L Jin, Y Zhang, Y Jiang, M Tan, C Liu","2022",NA,"… sponge for miR-92a in cardiomyocytes. We performed rescue experiments to study the 
role of miR-92a in I/R injury. Cardiomyocytes were transfected with si-circRbms1 and an miR-92a-…"
13,"miR-92a","Aspirin resistance may be identified by miR-92a in plasma combined with platelet distribution width","HG Binderup, K Houlind, JS Madsen, CL Brasen","2016",NA,"… This study aimed to investigate the value of circulating miR-92a and platelet size as … 
expression level of miR-92a > 4.5. Using these cut-off values we could define a PDW/miR-92a-score …"
13,"miR-92a","MiR-92a inhibits fibroblast-like synoviocyte proliferation and migration in rheumatoid arthritis by targeting AKT2","FY Yu, CQ Xie, C Jiang, JT Sun, HC Feng, C Li","2018",NA,"… of miR-92a on the proliferation and migration of rheumatoid arthritis fibroblast-like synoviocytes 
(RA-FLSs). Our results showed that miR-92a … Restoration of miR-92a suppressed the …"
13,"miR-92a","[HTML][HTML] miR-92a-3p regulates ethanol-induced apoptosis in H9c2 cardiomyocytes","Y Meng, Z Hu, C Zhang, H Bai, Z Li, X Guo","2024",NA,"The role of miR-92a-3p in the ethanol-induced apoptosis of H9c2 cardiomyocytes remains 
unclear. In this study, we explored the role of miR-92a-3p in the ethanol-induced apoptosis of …"
13,"miR-92a","[HTML][HTML] Lipolysis by downregulating miR‑92a activates the Wnt/β‑catenin signaling pathway in hypoxic rats","J Cheng, Q Song, Y Yang, Z Sun","2020",NA,"… The aim of the present study was to investigate the role of miR‑92a in lipid … of miR‑92a in 
the epididymal fat of hypoxic and normoxic rats. The downstream target mRNA of miR‑92a was …"
14,"miR-92a","miR-92a promotes progesterone resistance in endometriosis through PTEN/AKT pathway","M Li, J Peng, Y Shi, P Sun","2020",NA,"… Moreover, miR-92a inhibition by its … miR-92a contributed to the development of progesterone 
resistant endometriosis by suppression of PTEN expression, and modulation of miR-92a …"
14,"miR-92a","[HTML][HTML] Alisol A 24-acetate protects against brain microvascular endothelial cells injury through inhibiting miR-92a-3p/tight junctions axis","L Lu, T Lu, J Shen, X Lv, W Wei, H Wang","2021",NA,"… We transfected the cells with 50 nM miR-92a-3p mimics and 50 nM miR-92a-3p inhibitor 
to investigate the function of miR-92a-3p on the OGD-induced cells. The expressions of miR-92a…"
14,"miR-92a","[PDF][PDF] miR-92a represses the viability and migration of nerve cells in Hirschsprung's disease by regulating the KLF4/PI3K/AKT pathway","CY Ji, MX Yuan, LJ Chen, HQ Gao","2022",NA,"… However, the biological func‑ tions of miR‑92a … miR‑92a had a potential binding site for 
KLF4 3’‑UTR. Therefore, we examined the biological roles and molecular mechanism of miR‑92a …"
14,"miR-92a","[HTML][HTML] Decreased miR‑92a‑3p expression potentially mediates the pro‑angiogenic effects of oxidative stress‑activated endothelial cell‑derived exosomes by …","S Li, L Yuan, L Su, Z Lian, C Liu","2020",NA,"… miR‑92a‑3p was identified as the predominantly downregulated miRNA in the … miR‑92a 
(pri‑miR‑92a‑1) was also decreased, as shown by RT‑qPCR. Similarly, the inhibition of miR‑92a‑…"
14,"miR-92a","MicroRNA miR-92a-1 biogenesis and mRNA targeting is modulated by a tertiary contact within the miR-17∼ 92 microRNA cluster","SG Chaulk, Z Xu, MJN Glover","2014",NA,"… miR-92a levels, disruption of the NMSL-miR-19b interaction enhances the downregulation 
of a miR-92a … efficiency of miR-92a and mRNA targeting efficiency by miR-92a in cultured …"
15,"miR-92a","[HTML][HTML] MiR-92a and miR-486 are potential diagnostic biomarkers for mercury poisoning and jointly sustain NF-κB activity in mercury toxicity","E Ding, J Guo, Y Bai, H Zhang, X Liu, W Cai","2017",NA,"… -miR-92a and hsa-miR-486 are novel diagnostic biomarkers of occupational mercury poisoning, 
and to explore the underlying mechanism of miR-92a … value of miR-92a and miR-486 as …"
15,"miR-92a","[HTML][HTML] miR-92a inhibits proliferation and induces apoptosis by regulating methylenetetrahydrofolate dehydrogenase 2 (MTHFD2) expression in acute myeloid …","Y Gu, J Si, X Xiao, Y Tian, S Yang","2017",NA,"… Moreover, an implanted tumor model in mice indicated that miR-92a … miR-92a inhibits 
proliferation and induces apoptosis by directly regulating MTHFD2 expression in AML. miR-92a …"
15,"miR-92a","miR-92a-3p controls cell cycle progression in zebrafish","CE Presslauer, TT Bizuayehu, JMO Fernandes","2019",NA,"… in a significant reduction of miR-92a-3p in 1-… of miR-92a-3p in zebrafish gonads and early 
embryonic development. We identify wee1 homolog 2 (wee2) as a target for maternal miR-92a-…"
15,"miR-92a","Micro-fragmented adipose tissue regulated the biological functions of osteoarthritis synoviocytes by upregulating MiR-92a-3p expression","Z Shi, J He, J He, Y Xu","2022",NA,"… causal relationship of MF and miR-92a-3p. The relationship between miR-92a-3p and KLHL29 
… However, miR-92a-3p inhibitor overturned the reversal. KLHL29 was the target gene of …"
15,"miR-92a","RETRACTED ARTICLE: Blockage of miR-92a-3p with locked nucleic acid induces apoptosis and prevents cell proliferation in human acute megakaryoblastic …","M Sharifi, R Salehi","2016",NA,"… there is an increased expression of miR-92a in AML. In addition, … MiR-92a is a member of 
the miR-17-92 cluster located on … , there is an exact replica of miR-92a on the X chromosome. …"
15,"miR-92a","[HTML][HTML] Proximal tubule-derived exosomes contribute to mesangial cell injury in diabetic nephropathy via miR-92a-1-5p transfer","YC Tsai, MC Kuo, WW Hung, PH Wu","2023",NA,"… DN mice after treatment with miR-92a-1-5p inhibitor. Moreover, urinary exosomal miR-92a-1-5p 
could … These findings prove the impact of exosomal miR-92a-1-5p on pathophysiologic …"
15,"miR-92a","C-myc promotes miR-92a-2-5p transcription in rat ovarian granulosa cells after cadmium exposure","Y Sun, C Zong, J Liu, L Zeng, Q Li, Z Liu, Y Li","2021",NA,"… a major role in the formation process of miR-92a-2-5p, and DNA methylation modification 
does not affect the expression of miR-92a-2-5p by affecting the formation of miR-92a-2-5p. …"
15,"miR-92a","[HTML][HTML] miR‑92a‑3p regulates trypsinogen activation via Egr1 in AR42J cells","X Zhang, B Gao, Y Huang","2019",NA,"… study suggested that miR‑92a‑3p downregulated Egr1 in vitro and that miR‑92a‑3p … , miR‑92a‑3p inhibitor reversed the effect of si‑Egr1 on trypsinogen activation. In conclusion, miR‑92a…"
16,"miR-92a","[HTML][HTML] Circulating miR-122-5p, miR-92a-3p, and miR-18a-5p as Potential Biomarkers in Human Liver Transplantation Follow-Up","C Morsiani, S Collura, F Sevini, E Ciurca","2023",NA,"… -122-5p and miR-92a-3p. Figure 3 reports the delta analysis of miR-122-5p (panel A) and … miR-92a-3p, likely explaining the similar trends in both miRs in FU. MiR-18a-5p and miR-92a-…"
16,"miR-92a","The relationship between serum adropin, miR-217 and miR-92a levels with the severity and prognosis of patients with viral myocarditis.","LN Wang, N Ma, XG Sun","2023",NA,"… low-level miR-92a group, the adropin low-level group, the high-level miR-217 group and the 
high-level miR-92a … The area under the curve of serum adropin, miR-217,miR-92a and their …"
16,"miR-92a","[HTML][HTML] Inhibition of MiR-92a may protect endothelial cells after acute myocardial infarction in rats: role of KLF2/4","H Liu, G Li, W Zhao, Y Hu","2016",NA,"… Further, it could be observed in cellular experiments that treatment of miR-92a mimics 
can further upregulate endothelial injury markers, and miR-92a and both KLF2 and KLF4 …"
