"page","term","title","authors","year","n_citations","abstract"
5,"miR-200b","[HTML][HTML] eNOS expression and NO release during hypoxia is inhibited by miR-200b in human endothelial cells","A Janaszak-Jasiecka, A Siekierzycka, S Bartoszewska","2018",NA,"… , we identified miR-200b as a candidate. We established the functional miR-200b target 
sequence … using miR-200b mimics and antagomirs regulates eNOS levels, and established that …"
6,"miR-200b","Aberrant miR-21 and miR-200b expression and its pro-fibrotic potential in hypertrophic scars","R Zhou, Q Zhang, Y Zhang, S Fu, C Wang","2015",NA,"… Our results also identified that the expression of miR-200b were decreased, whereas the 
mRNA levels of Zeb1, the target of miR-200b, was increased in the hypertrophic scar tissues …"
6,"miR-200b","Regulation of complement-dependent cytotoxicity by microRNAs miR-200b, miR-200c, and miR-217","Y Hillman, N Mazkereth, L Farberov","2016",NA,"… miR-200c and miR-200b sequences are almost identical and differ in 2 nt outside … miR-200b 
targets. Therefore, cells transfected with miR-200c plasmid will be presented as miR-200b,c …"
6,"miR-200b","[HTML][HTML] Reduced miR-200b and miR-200c expression contributes to abnormal hepatic lipid accumulation by stimulating JUN expression and activating the …","J Guo, W Fang, L Sun, Y Lu, L Dou, X Huang, M Sun","2016",NA,"… lipid accumulation in vivo, miR-200b and miR-200c were … miR-200b and miR-200c 
mimics (Ad-miR-200b & Ad-miR-200c), respectively. Seven days after administration of Ad-miR-200b …"
7,"miR-200b","miR-200b regulates cellular senescence and inflammatory responses by targeting ZEB2 in pulmonary emphysema","Z Shen, W Xuan, H Wang, F Sun, C Zhang","2020",NA,"… miR-200b in reducing cellular senescence and inflammatory responses has not been reported. 
In this study, we found that miR-200b … We hypothesised that miR-200b may be a potential …"
7,"miR-200b","Circulating miR-23b-3p, miR-145-5p and miR-200b-3p are potential biomarkers to monitor acute pain associated with laminitis in horses","C Lecchi, E Dalla Costa, D Lebelt, V Ferrante, E Canali","2018",NA,"… Our results suggest that circulating levels of miR-23b-3p, miR-145-5p and miR-200b-3p were 
… Our results showed that miR-200b-3p upregulated by acute laminitis was restored by drug …"
7,"miR-200b","microRNA miR-200b affects proliferation, invasiveness and stemness of endometriotic cells by targeting ZEB1, ZEB2 and KLF4","JC Eggers, V Martino, R Reinbold, SD Schäfer","2016",NA,"… Down-regulation of microRNA miR-200b is observed in … miR-200b up-regulation may 
inhibit EMT and invasive … Expression of bioinformatically predicted targets of miR-200b was …"
7,"miR-200b","Circulating miR-150, miR-192, miR-200b, and miR-423-3p as non-invasive biomarkers of chronic allograft dysfunction","SZ Vahed, AP Zonouzi, F Mahmoodpoor","2017",NA,"… miR-150, miR-192, miR-200b, and miR-423 expression was detected … for miR-200b in 
suppressing the EMT process (51), miR-200b was … Downregulation of mir-200b is an initiator of the …"
8,"miR-200b","Up-regulation of miR-200b in biliary atresia patients accelerates proliferation and migration of hepatic stallate cells by activating PI3K/Akt signaling","Y Xiao, J Wang, Y Chen, K Zhou, J Wen, Y Wang","2014",NA,"… Here, we investigate the role of miR-200b in the activation of … miR-200b significantly 
enhanced proliferation and migration of LX-2 cells. Secondly, our findings showed that miR-200b …"
8,"miR-200b","LncRNA ORLNC1 promotes bone marrow mesenchyml stem cell pyroptosis induced by advanced glycation end production by targeting miR-200b-3p/Foxo3 pathway","L Zhang, S Li, J Li, Y Li","2021",NA,"… RNA (ceRNA) of miR-200b-3p and the level of ORLNC1 was negatively correlated with miR-200b-3p. Furthermore, Foxo3 was a target of miR-200b-3p and ORLNC1 promoted BMSCs …"
8,"miR-200b","Inhibition of miR‐200b/miR‐429 contributes to neuropathic pain development through targeting zinc finger E box binding protein‐1","XT Yan, Y Zhao, XL Cheng, XH He","2018",NA,"… In our study, ZEB1 was predicted as a direct target of miR-200b and miR-429. ZEB1 has … miR-200b/miR-429/ZEB1 axis in neuropathic pain development. It was observed that miR-200b/…"
8,"miR-200b","[HTML][HTML] Prolonged darkness reduces liver fibrosis in a mouse model of primary sclerosing cholangitis by miR-200b down-regulation","N Wu, F Meng, T Zhou, Y Han, L Kennedy","2017",NA,"… 80% confluence) the expression of miR-200b and AANAT and melatonin … miR-200b inhibitor 
or relative controls into IMCLs and HHSteCs before evaluating the expression of miR-200b…"
8,"miR-200b","[HTML][HTML] Endometriotic mesenchymal stem cells epigenetic pathogenesis: deregulation of miR-200b, miR-145, and let7b in a functional imbalanced epigenetic disease","P Mashayekhi, M Noruzinia, S Zeinali","2019",NA,"… time, we evaluated the expression of miR-200b, miR-145, and … miR-200b is up-regulated 
significantly as compared to normal control group. Previous studies have shown that miR-200b …"
8,"miR-200b","Overexpression of miR‐200b inhibits the cell proliferation and promotes apoptosis of human hypertrophic scar fibroblasts in vitro","P Li, QY He, CQ Luo","2014",NA,"… correlation between miR-200b and hypertrophic scarring. We also found that miR-200b 
affected … Thus, our study provides evidence to support that miR-200b may be a useful target for …"
8,"miR-200b","miR-200b inhibits TNF-α-induced IL-8 secretion and tight junction disruption of intestinal epithelial cells in vitro","Y Shen, M Zhou, J Yan, Z Gong","2017",NA,"… specific targets of miR-200b. Collectively, our results highlighted that miR-200b played a 
positive … in vitro, which suggested that miR-200b might be a promising strategy for IBD therapy. …"
8,"miR-200b","miR-200b regulates cell migration via Zeb family during mouse palate development","JO Shin, E Nakagawa, EJ Kim, KW Cho, JM Lee","2012",NA,"… The aim of this study was to define the relationships between miR-200b and the Zeb family 
… of miR-200b. In order to properly understand the molecular interactions between miR-200b …"
8,"miR-200b","Dysregulation of urinary miR-21 and miR-200b associated with interstitial fibrosis and tubular atrophy (IFTA) in renal transplant recipients","SZ Vahed, Y Omidi, M Ardalan, N Samadi","2017",NA,"… Taken together, our findings indicated that the aberrant urinary miR-21 and miR-200b 
expression levels were accompanied with renal allograft dysfunction and IFTA. Therefore, they …"
9,"miR-200b","[HTML][HTML] A miR-200b/200c/429-binding site polymorphism in the 3′ untranslated region of the AP-2α gene is associated with cisplatin resistance","Y Wu, Y Xiao, X Ding, Y Zhuo, P Ren, C Zhou, J Zhou","2011",NA,"… The miRNAs miR-200b/200c/429 share a common seed … by miR-200b/200c/429 family 
and that the single nucleotide polymorphism (SNP) rs1045385 was located in the miR-200b/200c/…"
9,"miR-200b","[HTML][HTML] Antagonistic function of the RNA-binding protein HuR and miR-200b in post-transcriptional regulation of vascular endothelial growth factor-A expression and …","SH Chang, YC Lu, X Li, WY Hsieh, Y Xiong","2013",NA,"… of miR-200b, down-regulates miR-200b … miR-200b mimic showed angiogenesis defects 
in the subintestinal vein plexus, and elavl1 mRNA rescued the repressive effect of miR-200b…"
9,"miR-200b","[HTML][HTML] miR-200b downregulates CFTR during hypoxia in human lung epithelial cells","S Bartoszewska, W Kamysz, B Jakiela, M Sanak","2017",NA,"… To differentiate between miR-200b and miR-200c, we found that miR-200b was elevated in 
both cell lines during hypoxia, whereas miR-200c was not. Furthermore, in Guimbellot et al.’s …"
9,"miR-200b","H19 Promotes HCC Bone Metastasis by Reducing Osteoprotegerin Expression in a PPP1CA/p38MAPK‐Dependent Manner and Sponging miR‐200b‐3p","D Sekar","2021",NA,"… of miR-200b-… miR-200b-3p, authenticate their specificity and the origin of these two molecules 
from the genome, which enables us to find the uniqueness and fate of H19 and miR-200b-…"
11,"miR-200b","[HTML][HTML] Cell Type–Specific Transcriptome Analysis Reveals a Major Role for Zeb1 and miR-200b in Mouse Inner Ear Morphogenesis","R Hertzano, R Elkon, K Kurima, A Morrisson","2011",87,"… Specifically, our analysis revealed the role of the Zeb1/miR-200b pathway in establishing 
epithelial … The association of misregulation of the ZEB1/miR-200b pathway with auditory and …"
11,"miR-200b","Non-proximal renal tubule-derived urinary exosomal miR-200b as a biomarker of renal fibrosis","Y Yu, F Bai, N Qin, W Liu, Q Sun, Y Zhou, J Yang","2018",54,"… However, no significant difference in CD13 + exosomal miR-200b was evident between 
the CKD group and control group. To clarify the reason, we traced the location of miR-200b in …"
11,"miR-200b","Prenatal microRNA miR-200b therapy improves nitrofen-induced pulmonary hypoplasia associated with congenital diaphragmatic hernia","N Khoshgoo, R Kholdebarin, P Pereira-Terra","2019",53,"… We previously discovered that higher miR-200b is associated with better survival in CDH 
babies. Here, we investigate the role of miR-200b in the nitrofen rat model of PH and CDH and …"
11,"miR-200b","miR‐200b ameliorates myofibroblast transdifferentiation in precancerous oral submucous fibrosis through targeting ZEB 2","YW Liao, CC Yu, PL Hsieh","2018",36,"… Loss of miR-200b resulted in enhanced … of miR-200b was significantly less and ZEB2 
was markedly higher in OSF tissues. These results suggested that down-regulation of miR-200b …"
11,"miR-200b","[HTML][HTML] MiR-200b categorizes patients into pancreas cystic lesion subgroups with different malignant potential","M Benke, A Zeöld, Á Kittel, D Khamari, I Hritz","2023",1,"… level of miR-200b. We also prove that not only EV-derived, but also total cyst fluid miR-200b … 
Our results show that measuring miR-200b in cyst fluid-derived EVs or from cyst fluid may …"
11,"miR-200b","[PDF][PDF] miR-146a and miR-200b alter cognition by targeting NMDA receptor subunits","S Gunasekaran, RV Omkumar","2022",2,"… Interestingly, we obtained data on inverse correlation of miR-200b-5p and miR-200b-3p 
levels in the MAM treatment model (Figure 5B). This could be due to two mechanisms which are …"
12,"miR-200b","Downregulation of Circular RNA PSEN1 ameliorates ferroptosis of the high glucose treated retinal pigment epithelial cells via miR-200b-3p/cofilin-2 axis","Z Zhu, P Duan, H Song, R Zhou, T Chen","2021",39,"… Next, we found that CFL2 expression level was elevated by miR-200b-3p mimic, but was 
decreased by miR-200b-3p inhibitor ( Figure 6(d )). Furthermore, CFL2 expression was …"
12,"miR-200b","[HTML][HTML] Effect of miR-200b on retinal endothelial cell function under high glucose environment","Q Jiang, F Zhao, X Liu, R Li, J Liu","2015",24,"… This study aimed to investigate miR-200b effect and mechanism on human retinal … Real 
time PCR was applied to detect miR-200b expression. MiR-200b was transfected to hRECs and …"
13,"miR-200b","[HTML][HTML] miR-200b/c attenuates lipopolysaccharide-induced early pulmonary fibrosis by targeting ZEB1/2 via p38 MAPK and TGF-β/smad3 signaling pathways","Y Cao, Y Liu, F Ping, L Yi, Z Zeng, Y Li","2018",58,"… pretreatment with miR-200b/c or SB203580/SIS3. Our findings demonstrate that miR-200b/c … miR-200b/c exerts a protective effect by targeting ZEB1/2, which may be associated with the …"
13,"miR-200b","[HTML][HTML] MiR-200b attenuates IL-6 production through IKKβ and ZEB1 in human gingival fibroblasts","S Matsui, L Zhou, Y Nakayama, M Mezawa, A Kato","2018",24,"… regulates the expression of inflammatory cytokines, we transfected miR-200b expression 
plasmid or miR-200b inhibitor in human gingival fibroblasts (HGF) and examined the signaling …"
14,"miR-200b","Expression of human miR-200b-3p and-200c-3p in cytomegalovirus-infected tissues","KH Lee, BJ Lim, VH Ferreira, SY Min","2018",13,"… Moreover, higher levels of hsp-miR-200b-3p and -200c-3p in … These results suggest that 
hsa-miR-200b-3p, -200c-3p, and -… association between the levels of hsa-miR-200b-3p or -200c-…"
14,"miR-200b","miR-200b downregulates Kruppel Like Factor 2 (KLF2) during acute hypoxia in human endothelial cells","R Bartoszewski, M Serocki","2017",44,"… , that many of the reported miR-200b effects using miRNA overexpression may not be … target 
of miR-200b. Our studies indicate that the physiological changes in miR-200b levels during …"
14,"miR-200b","LncRNA SNHG4 sponges miR-200b to inhibit cell apoptosis in diabetic retinopathy","J Yu, M Qin, J Li, S Cui","2023",13,"… Cell apoptosis analysis showed that overexpression of miR-200b increased the apoptotic … 
of overexpression of miR-200b. In conclusion, SNHG4 may sponge miR-200b to inhibit cell …"
14,"miR-200b","Mitomycin C induces fibroblasts apoptosis and reduces epidural fibrosis by regulating miR-200b and its targeting of RhoE","Y Sun, Y Ge, Y Fu, L Yan, J Cai, K Shi, X Cao","2015",43,"… Furthermore, we identified the binding sequence for miR-200b within the 3′ … target of miR-200b, and RhoE itself acted as a promoter of fibroblasts apoptosis. The inhibition of miR-200b …"
15,"miR-200b","MiR-200b-3p is upregulated in the placental tissues from patients with preeclampsia and promotes the development of preeclampsia via targeting profilin 2","H Liu, X Wang","2022",6,"… a target of miR-200b-3p, and overexpression of PFN2 reversed the inhibitory effects of miR-200b-3p overexpression on trophoblast cell migration. Our findings reveal that miR-200b-3p …"
15,"miR-200b","MiR-200b/c family inhibits renal fibrosis through modulating epithelial-to-mesenchymal transition via targeting fascin-1/CD44 axis","H Fu, YH Gu, YN Yang, S Liao, GH Wang","2020",25,"… of miR-200b/c, fascin-1 and CD44. Western blotting, qRT-PCR, immunohistochemistry or 
immunofluorescence assays were used to measure levels of miR-200b/c, … between miR-200b/c …"
15,"miR-200b","Diagnostic performance of miR-21, miR-124, miR-132, and miR-200b serums in post-stroke cognitive impairment patients","M Yuan, YS Guo, XX Zhang, ZK Gao, XY Shen","2022",4,"… miR-200b) were selected in this study since these miRNAs have been reported to be closely 
related to stroke and cognitive impairment in previous literature. MiR-21 [38] and miR-200b […"
15,"miR-200b","YAP1 is required for the angiogenesis in retinal microvascular endothelial cells via the inhibition of MALAT1‐mediated miR‐200b‐3p in high glucose‐induced diabetic …","N Han, W Tian, N Yu, L Yu","2020",41,"… of YAP1, MALAT1, and miR-200b-3p expression. YAP1 was … that MALAT1 could sponge miR-200b-3p, and miR-200b-3p … its regulation of the MALAT1/miR-200b-3p/VEGFA axis, …"
15,"miR-200b","[HTML][HTML] Human trophoblast-derived exosomes attenuate doxorubicin-induced cardiac injury by regulating miR-200b and downstream Zeb1","J Ni, Y Liu, L Kang, L Wang, Z Han, K Wang","2020",22,"… Our results showed that TSC-Exos decreased miR-200b expression in cardiomyocytes and 
inhibited apoptosis in cardiomyocytes by upregulating the anti-apoptotic Bcl-2 protein. miR-…"
15,"miR-200b","[HTML][HTML] MiR-200b in heme oxygenase-1-modified bone marrow mesenchymal stem cell-derived exosomes alleviates inflammatory injury of intestinal epithelial cells …","D Sun, H Cao, L Yang, L Lin, B Hou, W Zheng","2020",32,"… , we confirmed that the level of miR-200b in the transplanted small bowel tissue was … miR-200b, we first transfected the miR-200b-mimic, to establish IEC-6s overexpressing miR-200b …"
15,"miR-200b","Inhibition of miR-200b-3p confers broad-spectrum resistance to viral infection by targeting TBK1","A Fang, Y Yuan, B Sui, Z Wang, Y Zhang, M Zhou","2023",1,"… (miR-200b-3p) increased with the infection of influenza virus (IAV) and vesicular stomatitis 
virus (VSV), and miR-200b-… miR-200b-3p transcript (pri-miR-200b-3p) and the miR-200b-3p …"
16,"miR-200b","[HTML][HTML] Circ_0116061 regulated the proliferation, apoptosis, and inflammation of osteoarthritis chondrocytes through regulating the miR-200b-3p/SMURF2 axis","W Zheng, G Hou, Y Li","2021",17,"… After inhibiting the expression of miR-200b-3p using anti-miR-200b-3p, we found that the 
protein level of SMURF2 could be effectively promoted by miR-200b-3p downregulation (Fig. 5c…"
16,"miR-200b","[HTML][HTML] Nuclear factor IC disrupts cellular homeostasis between autophagy and apoptosis via miR-200b-Ambra1 in neural tube defects","W Huang, T Huang, Y Liu, J Fu, X Wei, D Liu","2021",22,"… of miR-200b [22]; therefore, we speculate that miR-200b not … Although the aberrant regulation 
of miR-200b has been … , and the molecules mediating miR-200b have not previously been …"
16,"miR-200b","miR-200b/MYBL2/CDK1 suppresses proliferation and induces senescence through cell cycle arrest in ovine granulosa cells","P Song, X Chen, P Zhang, Y Zhou, R Zhou","2023",3,"… miR-200b plays a vital role in litter size, estrous cycle, ovulation, and follicular development 
… effect and regulatory mechanism of miR-200b on ovine GCs. miR-200b mimic inhibited GCs …"
17,"miR-200b","OIP5-AS1 attenuates microangiopathy in diabetic mouse by regulating miR-200b/ACE2","W Xie, D Wu, Y Ren, Y Jiang, H Zhang, S Yang","2020",19,"… ACE2 was a potential target gene of miR-200b and miR-200b possessed the binding site 
for ACE2 (Figure 3A). 293T cells of the miR-200b mimic group exhibited much lower mRNA …"
17,"miR-200b","[HTML][HTML] Nicotine facilitates VSMC dysfunction through a miR-200b/RhoGDIA/cytoskeleton module","D Liang, Z Wang, Z Yan, S Hou, W Xu, L Wang","2017",18,"… (miR-200b) as a modulator of the behavioural changes of VSMCs in response to nicotine 
through targeting RhoGDIA directly. Introducing miR-200b … region of miR-200b was responsible …"
17,"miR-200b","[HTML][HTML] The tumor suppressive miR-200b subfamily is an ERG target gene in human prostate tumors","Z Zhang, RB Lanz, L Xiao, L Wang, SM Hartig","2016",28,"… we identified two functional ETS motifs in the miR-200b/a/429 gene promoter. … miR-200b/a/429 
gene inhibited PCa cell growth and invasion. In summary, our study reveals that miR-200b…"
17,"miR-200b","CircCHD2/miR-200b-3p/HLF axis promotes liver cirrhosis","P Hu, J Guo, B Zhao, Z Zhang, J Zhu","2022",4,"… Downregulated miR-200b-3p abrogated suppression on the cellular process, α-SMA and … 
induced by miR-200b-3p overexpression. Taken together, a loss of circCHD2/miR-200b-3p/…"
17,"miR-200b","LINC00667 promotes Wilms' tumor metastasis and stemness by sponging miR‐200b/c/429 family to regulate IKK‐β","P Liu, S Chen, Y Huang, S Xu, H Song","2020",19,"… In the present study, we intended to investigate the regulatory mechanism of miR-200b/c/429 
in Wilms’ tumor. The results of our study proved that miR-200b/c/429 was sponged by …"
17,"miR-200b","High glucose–repressed CITED2 expression through miR-200b triggers the unfolded protein response and endoplasmic reticulum stress","H Gu, J Yu, D Dong, Q Zhou, JY Wang, S Fang","2016",36,"… high glucose upregulates miR-200b expression and that elevated miR-200b promotes ER 
… Therefore, we reveal a new miR-200b–CITED2–ER stress circuit that may play a critical role …"
18,"miR-200b","[HTML][HTML] Adipocyte miR-200b/a/429 ablation in mice leads to high-fat-diet-induced obesity","C Tao, H Ren, P Xu, J Cheng, S Huang, R Zhou, Y Mu","2016",23,"… The miR-200b/a/… miR-200b/a/429 in the regulation of whole-body metabolism in terms of 
the activities and targets of this cluster in adipocytes. We generated adipocyte-specific miR-200b…"
18,"miR-200b","The miR-200b/200a/429 cluster prevents metastasis and induces dormancy in a murine claudin-low mammary tumor cell line","KL Watson, RA Jones, A Bruce","2018",25,"… -200c/141 or miR-200b/200a/429 the current manuscript evaluated the impact of re-expressing 
an entire cluster, namely miR-200b/200a/429 in RJ423 cells. Restoring miR-200b/200a/…"
18,"miR-200b","Modulatory Role of Vaginal-Isolated Lactococcus lactis on the Expression of miR-21, miR-200b, and TLR-4 in CAOV-4 Cells and In Silico Revalidation","Y Rahbar Saadat, MM Pourseif","2020",21,"… lactis probiotic candidate downregulates TLR-4, miR-21, and miR-200b expression levels, … 
Further, downregulation of the TLR-4, miR-21, and miR-200b was partially validated by the …"
18,"miR-200b","[HTML][HTML] The Role of miR-200b-3p in Modulating TGF-β1–induced Injury in Human Bronchial Epithelial Cells","SS Ladak, E Roebuck, J Powell, AJ Fisher","2019",10,"… We provide proof of concept that miR-200b-3p protects airway epithelial cells from EMT. 
Manipulating miR-200b-3p expression may represent a novel therapeutic modulator in airway …"
18,"miR-200b","[HTML][HTML] TGF-β1 stimulates human Tenon's capsule fibroblast proliferation by miR-200b and its targeting of p27/kip1 and RND3","J Tong, Y Fu, X Xu, S Fan, H Sun","2014",38,"… the increased expression of miR-200b in cells transfected with the miR-200b mimic and 
the decreased expression of miR-200b in cells transfected with the miR-200b inhibitors. Cell …"
19,"miR-200b","Overexpression of miR-200b-3p in menstrual blood-derived mesenchymal stem cells from endometriosis women","RZ de Oliveira, F de Oliveira Buono, ACL Cressoni","2022",8,"… miR-200b-3p in endometriosis MenSCs (P = 0.0207), with a 7.93-fold change (ratio of geometric 
means) compared to control. Overexpression of miR-200b … that dysregulated miR-200b-…"
19,"miR-200b","[HTML][HTML] … growth factor‑β1 induces epithelial‑mesenchymal transition and increased expression of matrix metalloproteinase‑16 via miR‑200b downregulation in bladder …","MF Chen, F Zeng, L Qi, XB Zu","2014",36,"… assay demonstrated that miR‑200b overexpression … miR‑200b in bladder cancer cells. 
To the best of our knowledge, this is the first evidence that MMP‑16 is a direct target of miR‑200b. …"
19,"miR-200b","Protective effect of miR-200b/c by inhibiting vasohibin-2 in human retinal microvascular endothelial cells","Y Ding, Z Hu, J Luan, X Lv, D Yuan, P Xie, S Yuan","2017",20,"… The present study suggests a protective effect of miR-200b/c on high glucose induced HRMECs 
… Thus, we further introduce miR-200b/c as an inhibitor to VASH2 and explore the role of …"
19,"miR-200b","[HTML][HTML] A novel miR-200b-3p/p38IP pair regulates monocyte/macrophage differentiation","X Yu, QL Wang, YF Li, XD Wang, A Xu, Y Li","2016",20,"… In the present study, we found that miR-200b-3p was upregulated during MO/MΦ differentiation 
… Collectively, our findings revealed that p38IP and miR-200b-3p are novel and crucial …"
19,"miR-200b","Hypertonic saline regulates microglial M2 polarization via miR-200b/KLF4 in cerebral edema treatment","M Wen, J Ye, Y Han, L Huang, H Yang, W Jiang","2018",23,"… ) and miR-200b, but also … miR-200b was able to induce microglia M1 polarization via directly 
targeting KLF4. Restoring KLF4 expression abolished this effect. On the contrary, miR-200b …"
