"page","term","title","authors","year","n_citations","abstract"
5,"miR-203","[HTML][HTML] miR-203 regulates cell proliferation through its influence on Hakai expression","V Abella, M Valladares, T Rodriguez, M Haz, M Blanco","2012",49,"… We identified two putative sites of miR-203 interaction … miR-203 precursor (Pre-miR-203) 
reduced Hakai abundance, while inhibiting miR-203 by using an antisense RNA (Anti-miR-203) …"
5,"miR-203","Helicobacter pylori infection causes hepatic insulin resistance by the c-Jun/miR-203/SOCS3 signaling pathway","X Zhou, W Liu, M Gu, H Zhou, G Zhang","2015",59,"… signaling inhibitor, by downregulating miR-203. SOCS3 overexpression interfered with … 
gene expression, was induced by H.ápylori infection and suppressed miR-203 expression. …"
6,"miR-203","[HTML][HTML] miR-203 inhibits the traumatic heterotopic ossification by targeting Runx2","B Tu, S Liu, B Yu, J Zhu, H Ruan, T Tang, C Fan","2016",34,"… miR-203) and increased expression of Runx2 as responses to the development of traumatic 
HO. We found that miR-203 … The upregulation of miR-203 significantly decreased the level of …"
6,"miR-203","[HTML][HTML] Galectin-7 regulates keratinocyte proliferation and differentiation through JNK-miR-203-p63 signaling","HL Chen, PC Chiang, CH Lo, YH Lo, DK Hsu","2016",60,"… is dependent on miR-203 expression, we ectopically expressed miR-203 in galectin-7 … 
by knocking down miR-203 (Figure 3d). Our data suggest that miR-203 acts downstream of …"
7,"miR-203","[HTML][HTML] miR-203 modulates epithelial differentiation of human embryonic stem cells towards epidermal stratification","X Nissan, JA Denis, M Saidani, G Lemaitre","2011",66,"… In this study, we demonstrate that the p63-regulator miR-203 is a key actor not only in the 
final differentiation of the pluristratified epidermis, but also in the ectodermal to keratinocyte …"
7,"miR-203","[HTML][HTML] miR-203 inhibits alcohol-induced hepatic steatosis by targeting lipin1","XY Cheng, JD Liu, XY Lu, X Yan, C Huang","2018",25,"… In summary, our results suggested that over-expression of miR-203 … miR-203 in alcoholic 
liver disease and to further elaborate the possible molecular mechanisms involved in miR-203 …"
7,"miR-203","[HTML][HTML] The transient expression of miR-203 and its inhibiting effects on skeletal muscle cell proliferation and differentiation","W Luo, H Wu, Y Ye, Z Li, S Hao, L Kong, X Zheng","2014",101,"… miR-203 is also expressed in embryonic skeletal muscle and myoblasts. In this study, we found 
that miR-203 … skeletal muscle revealed that miR-203 expression is correlated with muscle …"
7,"miR-203","[HTML][HTML] miR-203, fine-tunning neuroinflammation by juggling different components of NF‐κB signaling","S Li, L Li, J Li, X Liang, C Song, Y Zou","2022",12,"… Given the multiple NF‐κB signaling molecules identified as direct protein targets of miR-203, 
we propose that miR-203 play a central role in regulating inflammatory activity in CNS via …"
7,"miR-203","miR‐203 accelerates apoptosis and inflammation induced by LPS via targeting NFIL3 in cardiomyocytes","Y Li, X Liu, A Du, X Zhu, B Yu","2019",34,"… regions (3′-UTR), and miR-203 regulated the expression of NFIL3 negatively. Moreover, … 
protective functions of miR-203 inhibitor. Herein, we suggest that miR-203 promoted cell …"
7,"miR-203","[HTML][HTML] miR‑203 contributes to pre‑eclampsia via inhibition of VEGFA expression","F Liu, K Wu, W Wu, Y Chen, H Wu","2018",29,"… miR‑203 expression and PE development in samples of human placenta collected from 
mothers with (n=18) and without (n=20) PE. It was demonstrated that miR‑203 … that miR‑203 …"
8,"miR-203","[HTML][HTML] Circular RNA circSVIL promotes myoblast proliferation and differentiation by sponging miR-203 in chicken","H Ouyang, X Chen, W Li, Z Li, Q Nie, X Zhang","2018",104,"… circSVIL could functions as miR-203 sponges and … miR-203. Altogether our data suggest 
that circSVIL promotes the embryonic skeletal muscle development by sequestering miR-203 …"
8,"miR-203","[PDF][PDF] Expression and clinical significance of miR-181a and miR-203 in systemic lupus erythematosus patients.","HS Li, Y Ning, SB Li, PY Shao, SJ Chen","2017",25,"… miR-203 expression in plasma of SLE patients compared with healthy control, plus lower miR-203 … , indicating the association of lower miR-203 expression with compromised immune …"
8,"miR-203","miR-203 protects microglia mediated brain injury by regulating inflammatory responses via feedback to MyD88 in ischemia","Z Yang, L Zhong, S Zhong, R Xian, B Yuan","2015",78,"… that miR-203 … miR-203 or MyD88 siRNA silencing inhibits downstream NF-κβ signaling 
and microglia activation, thereby alleviating neuronal injury. These findings reveal that miR-203 …"
8,"miR-203","[HTML][HTML] miR-203 regulates progenitor cell proliferation during adult zebrafish retina regeneration","K Rajaram, RL Harding, DR Hyde, JG Patton","2014",51,"… miR-203 is downregulated during regeneration in proliferating progenitor cells. Elevated miR-203 … in the retina, we show that miR-203 expression must be suppressed to allow pax6b …"
9,"miR-203","Glyphosate induces lymphocyte cell dysfunction and apoptosis via regulation of miR-203 targeting of PIK3R1 in common carp (Cyprinus carpio L.)","W Wang, Q Liu, T Zhang, L Chen, S Li, S Xu","2020",53,"… MiR-203 was seldom found in fish diseases or glyphosate researches. This article aims to 
explore the effect of miR-203 … 2), and the expression of miR-203 and the PI3K/AKT pathway by …"
9,"miR-203","[HTML][HTML] MiR-203 regulates keloid fibroblast proliferation, invasion, and extracellular matrix expression by targeting EGR1 and FGF2","K Shi, X Qiu, W Zheng, D Yan, W Peng","2018",52,"… In the present study, we found that miR-203 inhibition promoted and miR-203 overexpression 
decreased proliferation and invasion of keloid fibroblasts. Increasing evidence has …"
10,"miR-203","miR-203 promotes HaCaT cell overproliferation through targeting LXR-α and PPAR-γ","Y Xiao, H Wang, C Wang, B Zeng, X Tang, Y Zhang","2020",23,"… miR-203 regulation of LXR-α and PPAR-γ, we transfected the miR-203/anti-miR-203 vector 
to express miR-203 … overexpression of miR-203 but increased upon the inhibition of miR-203. …"
10,"miR-203","miR-203 acts as an inhibitor for epithelial-mesenchymal transition process in diabetic foot ulcers via targeting interleukin-8","L Yuan, Y Sun, M Xu, F Zeng, X Xiong","2019",30,"… To further demonstrate the function of miR-203 in the DFU wound-healing process, miR-203 … 
The expression of miR-203 was significantly decreased after miR-203 inhibitor transfection …"
10,"miR-203","[HTML][HTML] Signaling between transforming growth factor β (TGF-β) and transcription factor SNAI2 represses expression of microRNA miR-203 to promote epithelial …","X Ding, SI Park, LK McCauley, CY Wang","2013",185,"… that miR-203 was significantly down-regulated in highly metastatic breast cancer cells. 
The restoration of miR-203 in … Taken together, our results suggest that the SNAI2 and miR-203 …"
10,"miR-203","The clinical value of lncRNA MALAT1 and its targets miR‐125b, miR‐133, miR‐146a, and miR‐203 for predicting disease progression in chronic obstructive …","S Liu, M Liu, L Dong","2020",17,"… -146a, and miR-203 in AECOPD patients … miR-203 were the lowest in AECOPD patients, 
followed by stable COPD patients, and then HCs; miR-125b, miR-133, miR-146a, and miR-203 …"
10,"miR-203","miR-203 regulates nociceptive sensitization after incision by controlling phospholipase A2 activating protein expression","Y Sun, XQ Li, P Sahbaie, XY Shi, WW Li","2012",54,"… likely candidate for regulation by miR-203. PLAA caused … miR-203 and PLAA regulation 
after incision. Finally, using the rat epidermal keratinocyte cell line, we observed that a miR-203 …"
10,"miR-203","Imatinib induces demethylation of miR-203 gene: an epigenetic mechanism of anti-tumor effect of imatinib","T Shibuta, E Honda, H Shiotsu, Y Tanaka","2013",56,"… In conclusion, demethylation of miR-203 is one of the molecular mechanisms of … miR-203 
in all cell lines. We analyzed the expressions of pri-miR-203 to confirm that mature miR-203 …"
11,"miR-203","Up‐regulation of miR‐203 expression induces endothelial inflammatory response: Potential role in preeclampsia","Y Wang, Q Dong, Y Gu","2016",30,"… of miR-203 associated with the endothelial inflammatory response has never been studied 
in preeclampsia. To test the hypothesis that the increased miR-203 … , we determined miR-203 …"
11,"miR-203","[HTML][HTML] miR‑203 contributes to IL‑17‑induced VEGF secretion by targeting SOCS3 in keratinocytes","Y Xu, Y Ji, X Lan, X Gao","2017",26,"… However, the role of miR-203 in IL-17-induced VEGF secretion has yet to be elucidated. … 
of miR-203 in IL-17-induced VEGF secretion to further elucidate the mechanism of miR-203 in …"
12,"miR-203","[HTML][HTML] Ectopic expressed miR-203 contributes to chronic obstructive pulmonary disease via targeting TAK1 and PIK3CA","L Shi, Q Xin, R Chai, L Liu, Z Ma","2015",37,"… in the process of COPD and the reason why miR-203 is down-regulated in lungs but up-… 
was modulated by miR-203. Firstly, we predicted the target genes of miR-203 by using online …"
12,"miR-203","[HTML][HTML] miR‑203‑3p participates in the suppression of diabetes‑associated osteogenesis in the jaw bone through targeting Smad1","Y Tang, L Zheng, J Zhou, Y Chen","2018",33,"… miR‑203‑3p in the regulation of bone loss by assessing jaw bones of a rat model of type 2 
diabetes. The results indicated that miR‑203‑… bioinformatics prediction that miR‑203‑3p targets …"
12,"miR-203","[HTML][HTML] miR-203 and miR-221 regulate SOCS1 and SOCS3 in essential thrombocythemia","A Navarro, S Pairet, A Álvarez-Larrán, A Pons","2016",27,"… , miR-203 and miR-221 have been reported regulating SOCS3 and SOCS1 in other 
pathologies. In breast cancer miR-203 … The induction of miR-203 expression by Porphyromonas …"
13,"miR-203","[HTML][HTML] Social isolation impairs oral palatal wound healing in sprague-dawley rats: a role for miR-29 and miR-203 via VEGF suppression","L Yang, CG Engeland, B Cheng","2013",38,"… miR-29 family members and miR-203 were persistently overexpressed across healing in 
isolated rats. This suggests there are novel roles of miR-29 and miR-203 in isolation-impaired …"
13,"miR-203","[HTML][HTML] miR-203 and miR-320 Regulate Bone Morphogenetic Protein-2-Induced Osteoblast Differentiation by Targeting Distal-Less Homeobox 5 (Dlx5)","N Laxman, H Mallmin, O Nilsson, A Kindmark","2016",42,"… In this study, we identified miR-203 and miR-320b as important … miR-203 and miR-320b 
on osteoblast differentiation by transfecting with pre- and anti-miRs. Over-expression of miR-203 …"
13,"miR-203","Transient exposure to miR‐203 enhances the differentiation capacity of established pluripotent stem cells","M Salazar‐Roa, M Trakala","2020",16,"… in which the miR-203-encoding sequence was inserted downstream of the type I 
collagen gene and expressed under the control of a tetracycline-responsive element [ColA1(miR-203) …"
13,"miR-203","[HTML][HTML] Computational prediction of MicroRNAs targeting GABA receptors and experimental verification of miR-181, miR-216 and miR-203 targets in GABA-A receptor","C Zhao, C Huang, T Weng, X Xiao, H Ma, L Liu","2012",55,"Background GABA receptors are well known as the inhibitory receptors in the central nervous 
system and are also found in peripheral tissues. We have previously shown that GABA …"
14,"miR-203","LncRNA UCA1 suppresses the inflammation via modulating miR-203-mediated regulation of MEF2C/NF-κB signaling pathway in epilepsy","Q Yu, MW Zhao, P Yang","2020",37,"… To verify whether miR-203 directly targets MEFC2, we predicted that miR-203 harbored 
binding sites for MEFC2 by bioinformatics (Fig. 5a). Compared with mimic controls, the luciferase …"
14,"miR-203","[HTML][HTML] MicroRNAs miR-203-3p, miR-664-3p and miR-708-5p are associated with median strain lifespan in mice","BP Lee, I Burić, A George-Pandeth, K Flurkey","2017",24,"… to be enriched in miR-203-3p, … miR-203-3p, miR-664-3p and miR-708-5p binding sites 
(FDR-adjusted p-values = 0.02 and 0.01 respectively). Also predicted to be enriched for miR-203-…"
14,"miR-203","[HTML][HTML] miR-203 inhibits arecoline-induced epithelial‑mesenchymal transition by regulating secreted frizzled-related protein 4 and transmembrane-4 L six family …","L Zheng, X Jian, F Guo, N Li, C Jiang","2015",45,"… miR-203 was significantly downregulated in OSF tissues compared to that in normal buccal 
mucosa tissues, and that miR-203 … We found that miR-203 was significantly downregulated in …"
14,"miR-203","Loss of miR-203 regulates cell shape and matrix adhesion through ROBO1/Rac/FAK in response to stiffness","LTN Le, O Cazares, JK Mouw, S Chatterjee","2016",45,"… We also cotransfected miR-203 with Robo1 plasmid and observed successful rescue of the 
cells’ ability to contract the gels (Fig. 6, F and G). These data are consistent with a model in …"
15,"miR-203","[HTML][HTML] Circ_0000396 inhibits rheumatoid arthritis synovial fibroblast growth and inflammatory response via miR-203/HBP1 axis","L Wang, Q Zhao, N Wang, Y Ding, L Kong","2021",13,"… MiR-203 was confirmed to be a target of circ_0000396, and miR-203 reversed the protective 
… HBP1 was a target of miR-203, and silencing miR-203 inhibited RASFs malignant changes …"
15,"miR-203","Astragaloside IV protects ATDC5 cells from lipopolysaccharide-caused damage through regulating miR-203/MyD88","D Li, G Li, Y Chen, Y Li, J Zhang, D Gao","2020",18,"… Therefore, this research was undertaken to research miR-203 and MyD88 to further 
disclose the possible defensive mechanism of AS-IV in protecting ATDC5 cells against LPS-induced …"
15,"miR-203","circ-ZUFSP regulates trophoblasts migration and invasion through sponging miR-203 to regulate STOX1 expression","Z Li, G Zhou, F Tao, Y Cao, W Han, Q Li","2020",29,"… via regulation of miR-203. Furthermore, STOX1 was revealed to a target of miR-203, and … 
-ZUFSP might regulate STOX1 expression through sponging miR-203 in HTR-8/SVneo cells…"
15,"miR-203","[HTML][HTML] The roles of miR-26, miR-29, and miR-203 in the silencing of the epigenetic machinery during melanocyte transformation","CR Gasque Schoof, A Izzotti, MG Jasiulionis","2015",29,"… of miR-203 [32, 33]. In order to validate Dnmt3b as miR-203 target, we have transfected cell 
with miR-203 … Additionally, miR-203 is also predicted to target Mecp2, showing an inverse …"
15,"miR-203","Sevoflurane post-treatment upregulated miR-203 expression to attenuate cerebral ischemia-reperfusion-induced neuroinflammation by targeting MyD88","H Zhong, H Chen, C Gu","2020",21,"… in brain tissue of the miR-203 group and the … miR-203, sevoflurane was combined with miR-203 agonists and inhibitors to treat animal models. Compared with the S group, the miR-203 …"
16,"miR-203","[HTML][HTML] Targeting exosomal EBV-LMP1 transfer and miR-203 expression via the NF-κB pathway: the therapeutic role of aspirin in NPC","L Zuo, Y Xie, J Tang, S Xin, L Liu, S Zhang","2019",35,"… As this switch is hijacked and cut off by EBV-encoded LMP1 (EBV-LMP1), miR-203 expression 
is downregulated. Our experimental evidence highlighted miR-203 as an active player in …"
16,"miR-203","MiR-203 involves in neuropathic pain development and represses Rap1a expression in nerve growth factor differentiated neuronal PC12 cells","H Li, Y Huang, C Ma, X Yu, Z Zhang","2015",41,"… miR-203 targets Rap1a and that miR-203 levels were reduced in the spinal dorsal horn of 
bCCI rats, indicate that miR-203 … Taken together, these results suggest that miR-203 may be …"
16,"miR-203","[HTML][HTML] Peripheral blood mononuclear cells expression of miR-200c, miR-125b, miR-27b, miR-203, and miR-155 in patients with significant or insignificant coronary …","Z Saadatian, Y Mansoori, L Nariman-Saleh-Fam","2023",NA,"… miR-203 in the rat heart under hypoxia 29 . Given that, VEGF-A and HIF‐1α are miR-203 
targets involved in angiogenesis, miR‐203 … and his colleagues informed miR-203 can play role …"
16,"miR-203","[HTML][HTML] TGF-β-and lipopolysaccharide-induced upregulation of circular RNA PWWP2A promotes hepatic fibrosis via sponging miR-203 and miR-223","W Liu, R Feng, X Li, D Li, W Zhai","2019",47,"… , we found the potential targets of miR-203 and miR-223 which were Fstl1 and … miR-203 
inhibitor, and the luciferase activity was enhanced by such transfection. Meanwhile, miR-203 …"
16,"miR-203","Hyper-methylated miR-203 dysregulates ABL1 and contributes to the nickel-induced tumorigenesis","J Zhang, Y Zhou, YJ Wu, MJ Li, RJ Wang, SQ Huang","2013",35,"… in miR-203 promoter and first exon area, and proved that the hyper-methylated miR-203 
was involved in the Nickel-induced tumorigenesis. Moreover, we identified that miR-203 may …"
16,"miR-203","[PDF][PDF] Low expression of miR-203 promoted diabetic nephropathy via increasing TLR4.","ZM Liu, HY Zheng, LH Chen, YL Li","2018",23,"… explored whether miR-203 can participate in … miR203 mimics was significantly higher than 
that in group H-MC, while in L-MC inhibitor group transfected with miR-203 inhibitor, miR-203 …"
17,"miR-203","[HTML][HTML] Identification of C/EBPα as a novel target of the HPV8 E6 protein regulating miR-203 in human keratinocytes","AM Marthaler, M Podgorska, P Feld, A Fingerle","2017",40,"… the miR-203 gene [22] thereby stimulating miR-203 transcription. Lack of miR-203 promoter 
… site confirmed a direct effect of C/EBPα on miR-203 transcription. The finding that C/EBPα, a …"
17,"miR-203","[PDF][PDF] MiR-203 interplays with polycomb repressive complexes to regulate the proliferation of neural stem/progenitor cells","PP Liu, GB Tang, YJ Xu, YQ Zeng, SF Zhang, HZ Du","2017",34,"… we show that miR-203 is repressed by EZH2 in both embryonic and adult NSPCs. MiR-203 … 
One of PRC1 components, Bmi1, is a downstream target of miR-203 in NSPCs. Conditional …"
17,"miR-203","miR‐203 represses keratinocyte stemness by targeting survivin","F Labarrade, JM Botto, IM Imbert","2022",4,"… miR-203/survivin axis, important for epidermal homeostasis. We report that differentiation 
of keratinocyte is dependent on the level of miR-203 expression and that inhibition of miR-203 …"
17,"miR-203","LncRNA MALAT1 sponges miR-203 to promote inflammation in myocardial ischemia-reperfusion injury","S Wang, W Yu, J Chen, T Yao","2018",33,"… significantly promote the expression of microRNA-203 (miR-203)[4]. Furthermore, Yang 
et al. found that miR-203 can improve brain ischemia damage by suppressing inflammation [5]. …"
17,"miR-203","[HTML][HTML] Acute stressor exposure modifies plasma exosome-associated heat shock protein 72 (Hsp72) and microRNA (miR-142-5p and miR-203)","LA Beninson, PN Brown, AB Loughridge, JP Saludes","2014",80,"… Additionally, miR-203 is known to directly target … miR-203 could prevent activation of SOCS3 
and its downstream suppression of pro-inflammatory cytokines. Down-regulation of miR-203 …"
18,"miR-203","Long non-coding RNA LINC01116 accelerates the progression of keloid formation by regulating miR-203/SMAD5 axis","W Yuan, H Sun, L Yu","2021",20,"… LINC01116 and SMAD5 were upregulated while miR-203 was … enhancing miR-203 and 
inhibiting SMAD5. Moreover, SMAD5 was identified as a direct target of miR-203 and miR-203 …"
18,"miR-203","[PDF][PDF] MiR-203 is essential for the shift from osteogenic differentiation to adipogenic differentiation of mesenchymal stem cells in postmenopausal osteoporosis.","L Qiao, D Liu, CG Li, YJ Wang","2018",36,"… study was to investigate how miR-203 promotes osteogenic … The expression of miR-203 in 
serum of all cases was detected … Transfection of miR-203 mimics and miR203 inhibitor were …"
18,"miR-203","[HTML][HTML] Identification and functional validation of SRC and RAPGEF1 as new direct targets of miR-203, involved in regulation of epidermal homeostasis","C Golebiewski, C Gastaldi, DL Vieu, B Mari","2023",NA,"… miR-203 was performed and revealed that miR-203 … miR-203. Moreover, both were 
down-regulated during epidermal morphogenesis in a 3D reconstructed skin model, while miR-203 …"
18,"miR-203","Suppression of miR-203-3p inhibits lipopolysaccharide induced human intervertebral disc inflammation and degeneration through upregulating estrogen receptor α","Z Cai, K Li, K Yang, D Luo, H Xu","2020",17,"… Moreover, miR-203 depletion inhibited the proliferation of rat … miR-203 on ERα, we explored 
the regulating role of miR-203-… between miR-203-3p and ERα, we suppressed miR-203-3p …"
18,"miR-203","RETRACTED: Kaempferol protects lipopolysaccharide-induced inflammatory injury in human aortic endothelial cells (HAECs) by regulation of miR-203","S Cui, J Tang, S Wang, L Li","2019",24,"… miR-203 expression in LPS or AngII-disposed HAECs. More experiments revealed that 
transfection with miR-203 … MyD88 and TLR4 were predicated as a target of miR-203, which might …"
19,"miR-203","Upregulation of miR-203 and miR-210 affect growth and differentiation of keratinocytes after exposure to sulfur mustard in normoxia and hypoxia","J Deppe, D Steinritz, D Santovito, V Egea, A Schmidt","2016",28,"… constitutive and SM-induced miR-203 in NHEK is involved … miR-203 activity by transfection 
of these cells with an antisense oligonucleotide that specifically blocks miR-203 (anti-miR-203…"
19,"miR-203","Inhibition of miR-203 ameliorates osteoarthritis cartilage degradation in the postmenopausal rat model: involvement of estrogen receptor α","L Tian, Z Su, X Ma, F Wang, Y Guo","2019",17,"… A previous study demonstrates that miR-203 targets ERα and represses cell proliferation … 
that miR-203 is also able to regulate the expression of ERα, and inhibition of miR-203 may …"
19,"miR-203","[HTML][HTML] Downregulated miR-203 attenuates IL-β, IL-6, and TNF-α activation in TRAF6-treated human renal mesangial and tubular epithelial cells","L Zhang, X Zhang","2020",15,"… However, whether miR-203 is a diagnostic biomarker for LN is … to analyze the expression 
profiles of miR-203 by qRT-PCR. … The effect of miR-203 overexpression on the TNF receptor …"
19,"miR-203","[HTML][HTML] Up-regulation of selenoprotein P and HIP/PAP mRNAs in hepatocytes by intermittent hypoxia via down-regulation of miR-203","T Uchiyama, H Ota, A Itaya-Hironaka","2017",35,"… mRNAs have a potential target sequence for miR-203. The miR-203 level of IH-treated cells 
… Thus, we introduced miR-203 inhibitor and a non-specific control RNA (miR-203 inhibitor …"
20,"miR-203","[HTML][HTML] Tear miRNA expression analysis reveals miR-203 as a potential regulator of corneal epithelial cells","A Nakagawa, T Nakajima, M Azuma","2021",10,"… In this study, we identified miRNAs that are highly expressed in tears, and the inhibition 
of miR-203 increases the viability of corneal epithelial cells. Our results suggest that miR-203 …"
20,"miR-203","[HTML][HTML] Long noncoding RNA LINC00958 accelerates the proliferation and matrix degradation of the nucleus pulposus by regulating miR-203/SMAD3","K Zhao, Y Zhang, H Yuan, M Zhao, D Zhao","2019",13,"… showed that miR-203 expression was downregulated in degenerative NP samples, and miR-203 … Moreover, we demonstrated that the expression of miR-203 was inversely related with …"
20,"miR-203","Downregulation of lncRNA XIST promotes proliferation and differentiation, limits apoptosis of osteoblasts through regulating miR-203-3p/ZFPM2 axis","S Niu, F Xiang, H Jia","2021",13,"… MiR-203 has been studied in fractures field in recent years, and it was proved that miR-203 … 
However, the potential regulatory mechanisms of miR-203-3p in osteogenic-differentiated …"
20,"miR-203","[HTML][HTML] A long non-coding RNA, BC048612 and a microRNA, miR-203 coordinate the gene expression of neuronal growth regulator 1 (NEGR1) adhesion protein","P Kaur, JR Tan, DS Karolina, S Sepramaniam","2016",26,"… This study has been aimed to characterize one such lncRNA, BC048612 and a miRNA, miR-203 that could regulate Negr1 gene expression and elucidate their role in neurite outgrowth…"
20,"miR-203","MiR-203 participates in human placental angiogenesis by inhibiting VEGFA and VEGFR2 expression","F Liu, W Wu, K Wu, Y Chen, H Wu","2018",16,"… of miR-203 expression showed equally apparent positive effects on HUVECs. In conclusion, 
our study suggests that miR-203 … and VEGFR2, thus miR-203 may represent a potential …"
20,"miR-203","[HTML][HTML] lncRNA PINK1-AS aggravates cerebral ischemia/reperfusion oxidative stress injury through regulating ATF2 by sponging miR-203","ZB Yang, Y Xiang, ML Zuo, L Mao, GH Hu","2022",8,"… This suggests that miR-203 exerts important roles in CI/R injury. Using bioinformatics … 
targets of miR-203. Therefore, we hypothesized that the PINK1-AS/ATF2/miR-203 axis may exert …"
20,"miR-203","RETRACTED: LncRNA PMS2L2 protects ATDC5 chondrocytes against lipopolysaccharide-induced inflammatory injury by sponging miR-203","X Li, M Yu, L Chen, T Sun, H Wang, L Zhao, Q Zhao","2019",35,"RETRACTED: LncRNA PMS2L2 protects ATDC5 chondrocytes against lipopolysaccharide-induced 
inflammatory injury by sponging miR-203 - ScienceDirect … RETRACTED: LncRNA …"
21,"miR-203","MiR‐203 improves cardiac dysfunction by targeting PARP1‐NAD+ axis in aging murine","L Zhao, P Tang, Y Lin, M Du, H Li, L Jiang, H Xu","2024",NA,"… (miR-203) as a senescence-associated microRNA that regulates NAD + homeostasis. 
We found that the blood miR-203 … Transgenic mice with overexpressed miR-203 (TgN (miR-203)) …"
21,"miR-203","MicroRNA profiling of Sendai virus-infected A549 cells identifies miR-203 as an interferon-inducible regulator of IFIT1/ISG56","WA Buggele, CM Horvath","2013",43,"… , which contains two seed matches for miR-203 and has been previously identified as an miR-203 target gene (50, 51). The identification of a known miR-203 target validates the gene …"
