"page","term","title","authors","year","n_citations","abstract"
3,"miR-27b","[HTML][HTML] miR-130a and miR-27b enhance osteogenesis in human bone marrow mesenchymal stem cells via specific down-regulation of peroxisome proliferator …","K Seenprachawong, T Tawornsawutruk","2018",44,"… In this study, miR-130a and miR-27b were selected for … level of miR-130a and miR-27b were 
found to be upregulated. In … of miR-130a and miR-27b during in vitro osteogenesis followed …"
3,"miR-27b","PPARα is regulated by miR-21 and miR-27b in human liver","K Kida, M Nakajima, T Mohri, Y Oda, S Takagi","2011",159,"… The overexpression and inhibition of miR-21 or miR-27b in HuH7 cells significantly … a 
substantial impact of miR-21, although the contribution of miR-27b could not be ruled out. …"
3,"miR-27b","[HTML][HTML] miR-27a and miR-27b regulate autophagic clearance of damaged mitochondria by targeting PTEN-induced putative kinase 1 (PINK1)","J Kim, FC Fiesel, KC Belmonte, R Hudec","2016",126,"… and miR-27b regulate … miR-27b. Therefore, our results considerably advance our 
understanding of PINK1 expression and mitophagy regulation and suggest that miR-27a and …"
4,"miR-27b","miR-27b-3p, miR-181a-1-3p, and miR-326-5p are involved in the inhibition of macrophage activation in chronic liver injury","W Li, N Chang, L Tian, J Yang, X Ji, J Xie","2017",31,"Macrophages are central players in inflammation, which leads to liver injury. It has been 
reported that continuous macrophage activation initiates this process. Our previous data show …"
4,"miR-27b","[HTML][HTML] miR-27b synergizes with anticancer drugs via p53 activation and CYP1B1 suppression","W Mu, C Hu, H Zhang, Z Qu, J Cen, Z Qiu, C Li, H Ren","2015",95,"… Together, we propose that miR-27b synergizes with anticancer … miR-27b can enhance 
the response to other anticancer drugs besides doxorubicin. Notably, we found that miR-27b …"
4,"miR-27b","MiR‐27b‐3p Regulation in browning of human visceral adipose related to central obesity","J Yu, Y Lv, W Di, J Liu, X Kong, Y Sheng, M Huang","2018",26,"… miR-27b-3p levels in serum and found that miR-27b-3p levels were significantly higher in 
patients with obesity compared with the control group (Figure 3E). In addition, miR-27b-3p …"
4,"miR-27b","[HTML][HTML] A compound downregulation of SRRM2 and miR-27a-3p with upregulation of miR-27b-3p in PBMCs of Parkinson's patients is associated with the early stage …","S Fazeli, M Motovali-Bashi, M Peymani, MS Hashemi","2020",20,"… disease severity, whereas the up-regulation of miR-27b-3p was observed mostly at HY-1 … 
SRRM2 and miR-27b-3p expressions, and miR-27a-3p positively was correlated with miR-27b-…"
4,"miR-27b","[HTML][HTML] Cigarette smoking, miR-27b downregulation, and peripheral artery disease: Insights into the mechanisms of smoking toxicity","T Pereira-da-Silva, P Napoleão, MC Costa","2021",17,"… in active smokers and the independent association between miR-27b and the presence of 
PAD in this study suggest that miR-27b is downregulated due to active cigarette smoking and …"
4,"miR-27b","[HTML][HTML] miR-27b inhibits fibroblast activation via targeting TGFβ signaling pathway","X Zeng, C Huang, L Senavirathna, P Wang, L Liu","2017",43,"… of miR-27b in fibroblast activation using a human lung fibroblasts and a lentiviral vector 
expressing a primary miR-27b, … We found that miR-27b inhibited fibroblast activation, and TGFβ …"
4,"miR-27b","[HTML][HTML] miR-27b modulates insulin signaling in hepatocytes by regulating insulin receptor expression","A Benito-Vicente, KB Uribe, N Rotllan","2020",19,"… These results clearly indicate that miR-27b negatively affects insulin signaling when miR-27b 
is overexpressed and positively affects insulin signaling when miR-27b is inhibited. …"
5,"miR-27b","[HTML][HTML] Identification of miR-27b as a novel signature from the mRNA profiles of adipose-derived mesenchymal stem cells involved in the tolerogenic response","KD Chen, S Goto, LW Hsu, TY Lin, T Nakano, CY Lai","2013",26,"… The effect of the miR-27b antagomir on the … of miR-27b expression on the immunosuppressive 
activity mediated by ASCs, we determined the effect of the miR-27b antagomir (α-miR-27b…"
5,"miR-27b","MiR-27a-3p/miR-27b-3p promotes neurofibromatosis type 1 via targeting of NF1","H Lu, P Liu, Q Pang","2021",12,"… miR-27a-3p and miR-27b-3p exert effects on the biological behaviors of dermal HSC and 
ST88-14 cells via targeting of NF1, we firstly utilized miR-27a-3p or miR-27b-3p mimics to …"
5,"miR-27b","[HTML][HTML] MiR-27b-3p inhibits the progression of renal fibrosis via suppressing STAT1","L Bai, Y Lin, J Xie, Y Zhang, H Wang, D Zheng","2021",22,"… Thus, this study aimed to investigate the role of miR-27b-3p in … miR-27b-3p overexpression 
could alleviate renal fibrosis via suppressing STAT1 in vivo and in vitro. Therefore, miR-27b…"
5,"miR-27b","[HTML][HTML] Upregulation of miR-27b facilitates apoptosis of TNF-α-stimulated fibroblast-like synoviocytes","S Lei, G Chen, L Deng, J He","2019",10,"… miR-27b expression was decreased in MH7A cells stimulated by TNF-α. Upregulation of miR-27b by miR-27b … of miR-27b in FLS, we then sought to change miR-27b expression using …"
5,"miR-27b","[HTML][HTML] miR-27b-3p a negative regulator of DSB-DNA repair","RI Peraza-Vega, M Valverde, E Rojas","2021",3,"… Specifically, miR-27b-3 biogenesis has been shown to be … In this work, we show that the 
overexpression of miR-27b-3p … Taken together, our results indicate that miR-27b-3p acts as …"
5,"miR-27b","[HTML][HTML] miR-16-5p, miR-103-3p, and miR-27b-3p as early peripheral biomarkers of fetal growth restriction","S Tagliaferri, P Cepparulo, A Vinciguerra","2021",16,"… In particular, miR-16-5p, miR-103-3p, and miR-27b-3p expression levels were higher in FGR 
… The high levels of miR-16-5p, miR-103-3p, and miR-27b-3p in FGR before the 32nd week …"
5,"miR-27b","microRNAs miR-27a and miR-27b directly regulate liver dihydropyrimidine dehydrogenase expression through two conserved binding sites","SM Offer, GL Butterfield, CR Jerde, CC Fossum","2014",85,"… of miR-27a- and miR-27b-mediated regulation of DPD to 5-FU … that miR-27a and miR-27b 
posttranscriptionally repressed DPD … that miR-27a and miR-27b are important contributors to …"
5,"miR-27b","[HTML][HTML] Bioengineered miR-27b-3p and miR-328-3p modulate drug metabolism and disposition via the regulation of target ADME gene expression","X Li, Y Tian, MJ Tu, PY Ho, N Batra, AM Yu","2019",57,"… Our results showed that the BERA/miR-27b-3p was processed to mature miR-27b-3p in 
human carcinoma LS-180 cells in a time-dependent manner. Consequently, biologic miR-27b-…"
6,"miR-27b","[HTML][HTML] Overexpression of miR-27b-3p Targeting Wnt3a Regulates the Signaling Pathway of Wnt/β-Catenin and Attenuates Atrial Fibrosis in Rats with Atrial …","X Lv, J Li, Y Hu, S Wang, C Yang, C Li","2019",69,"… Our results showed that miR-27b-3p overexpression could reduce the incidence and … a 
validated miR-27b-3p target in HEK 293T cells. Our results provide a new evidence that miR-27b-…"
6,"miR-27b","[HTML][HTML] LncRNA IMFNCR promotes intramuscular adipocyte differentiation by sponging miR-128-3p and miR-27b-3p","M Zhang, F Li, J Sun, D Li, W Li, R Jiang, Z Li","2019",54,"… -3p and miR-27b-3p … miR-27b-3p, the expression level of IMFNCR decreased significantly 
(Figure 6E). We observed that miR-128-3p or miR-27b-3p and both miR-128-3p and miR-27b-…"
6,"miR-27b","[HTML][HTML] MiR-27b-3p inhibition enhances browning of epididymal fat in high-fat diet induced obese mice","J Yu, Y Lv, X Kong, G Ding","2019",22,"… Taken together, our results demonstrate that high expression of miR-27b-3p in eWAT 
inhibits browning ability and leads to visceral fat accumulation. It is suggested miR-27b-3p may …"
6,"miR-27b","MicroRNA miR-27b rescues bone marrow–derived angiogenic cell function and accelerates wound healing in type 2 diabetes mellitus","JM Wang, J Tao, DD Chen, JJ Cai, K Irani","2014",165,"… miR-27b improved keratinoctye migration and that miR-27b inhibition increased keratinocyte 
apoptosis and mitochondrial ROS, whereas miR-27b … it is thought that miR-27b also directly …"
7,"miR-27b","[HTML][HTML] Circulating miR-146b and miR-27b are efficient biomarkers for early diagnosis of Equidae osteoarthritis","AM Yassin, HO AbuBakr, AI Abdelgalil, OA Farid","2023",2,"… In conclusion, both miR-146b and miR-27b together with COL10A1 could be used as … 
fluid miR-27b go nearly in the same direction of expression, giving an idea that serum miR-27b …"
7,"miR-27b","Altered microRNA expression profile with miR‐27b down‐regulation correlated with disease activity of oral lichen planus","WY Zhang, W Liu, YM Zhou, XM Shen, YF Wang","2012",48,"… miR-27b expression in specimens from patients with OLP (n = 53) against controls (n = 34) 
using real-time quantitative PCR (RT-QPCR), and miR-27b … , we believe that miR-27b may be …"
7,"miR-27b","[HTML][HTML] miR-27b is upregulated in cervical carcinogenesis and promotes cell growth and invasion by regulating CDH11 and epithelial-mesenchymal transition","J Yao, B Deng, L Zheng, L Dou, Y Guo","2016",54,"… miR-27b in cervical carcinogenesis remain unknown. In the present study, we observed that miR-27b … and tissues, and upregulation of miR-27b was negatively associated with its direct …"
7,"miR-27b","miR-27b*, an oxidative stress-responsive microRNA modulates nuclear factor-kB pathway in RAW 264.7 cells","S Thulasingam, C Massilamany, A Gangaplara","2011",124,"… namely miR-27a*, miR-27b*, miR-29b*, miR-24-2*, and miR-21* that are differentially 
expressed in response to H 2 O 2 and our data suggest that miR-27b* can modulate nuclear factor-…"
7,"miR-27b","[HTML][HTML] miR-27b regulates myogenic proliferation and differentiation by targeting Pax3 in goat","YH Ling, MH Sui, Q Zheng, KY Wang, H Wu, WY Li","2018",33,"… Based on the EdU assay and detection of the expression of MyoG after up-regulating or 
down-regulating the expression of miR-27b, we demonstrated that miR-27b could inhibit the …"
7,"miR-27b","miR-27b-3p suppressed osteogenic differentiation of maxillary sinus membrane stem cells by targeting Sp7","W Peng, S Zhu, X Li, J Weng, S Chen","2017",17,"… According to the results of microarray analysis and the verification of microarray data, we 
focused on miR-27b-3p (a dominant form of miR-27b) and sought to identify the critical role in …"
7,"miR-27b","MicroRNA miR-27b-3p regulate microglial inflammation response and cell apoptosis by inhibiting A20 (TNF-α-induced protein 3)","L Li, C Qi, Y Liu, Y Shen, X Zhao, H Qin, Y Zhang","2021",11,"… was to figure out whether miR-27b-3p produced regulatory effects … Following miR-27b-3p 
overexpression and interference, the … subjected to flow cytometry and miR-27b-3p target genes …"
8,"miR-27b","MiR-27b promotes sheep skeletal muscle satellite cell proliferation by targeting myostatin gene","W Zhang, SY Wang, SY Deng, L Gao, LW Yang","2018",20,"… miR-27b in sheep skeletal muscle development, here we first cloned the sequence of sheep 
pre-miR-27b… in vivo, the relationship of miR-27b expression and sheep skeletal muscle …"
8,"miR-27b","Downregulation of miR-27b is involved in loss of type II collagen by directly targeting matrix metalloproteinase 13 (MMP13) in human intervertebral disc degeneration","H Li, Q Cui, Z Dong, J Zhang, H Li, L Zhao","2016",59,"… miR-27b expression to be significantly downregulated in degenerative NP versus control 
tissues. We systematically validated the role of miR-27b … putative target of miR-27b. Luciferase …"
8,"miR-27b","Glucocorticoids transcriptionally regulate miR-27b expression promoting body fat accumulation via suppressing the browning of white adipose tissue","X Kong, J Yu, J Bi, H Qi, W Di, L Wu, L Wang, J Zha","2015",113,"… (miR-27b) plays a central role in the pathogenesis of GC-induced central fat accumulation. 
Overexpression of miR-27b had … Conversely, antagonizing miR-27b function prevented DEX …"
8,"miR-27b","[HTML][HTML] miR-27b targets MAIP1 to mediate lipid accumulation in cultured human and mouse hepatic cells","E Sakai, T Imaizumi, R Suzuki","2023",3,"… cells and that knockdowns of three miR-27b–target genes, β-1,… miR-27b and overexpression 
of MAIP1 ameliorated miR-27b−… Overall, we identified MAIP1/miR-27b axis as a mediator of …"
8,"miR-27b","[HTML][HTML] Functional effect of mir-27b on myostatin expression: a relationship in piedmontese cattle with double-muscled phenotype","S Miretti, E Martignani, P Accornero, M Baratta","2013",61,"… To determine whether MSTN is a direct target of miR-27b, we performed luciferase reporter 
assays in 293 T cells. Co-transfection of pre-miR-27b with the luciferase reporter gene linked …"
8,"miR-27b","Investigation of miR-26b and miR-27b expressions and the effect of quercetin on fibrosis in experimental pulmonary fibrosis","Ç Toker, Y Kuyucu, D Şaker, S Kara, B Güzelel","2024",NA,"… MiR-27b expressions were similar in control and Quercetin control groups (P = 0.71). MiR-27b 
expressions were decreased in the injury groups compared to control groups (P < 0.0001)…"
8,"miR-27b","Bisphenol A regulates cytochrome P450 1B1 through miR-27b-3p and induces carp lymphocyte oxidative stress leading to apoptosis","Q Liu, W Wang, Y Zhang, Y Cui, S Xu, S Li","2020",61,"… detected following overexpression of miR-27b-3p using miR-27b-3p mimic. E: The protein 
expression level of CYP1B1 was detected following overexpression of miR-27b-3p in L8824 …"
8,"miR-27b","High-fat diet increases vulnerability to atrial arrhythmia by conduction disturbance via miR-27b","K Takahashi, T Sasano, K Sugiyama","2016",69,"… Finally, we tested if a miR-27b inhibitor canceled the effect of miR-27b on cardiomyocytes. Mir-27b inhibition reversed the Cx40 decrease induced by palmitate stimulation for 12 h (Fig. 7…"
9,"miR-27b","Chronic hyperinsulinemia induced miR-27b is linked to adipocyte insulin resistance by targeting insulin receptor","A Srivastava, K Shankar, M Beg, S Rajan","2018",24,"… modulated by miR-27b, we analyzed the binding site of miR-27b within the 3’UTR region of 
INSR. From bioinformatics analysis, we found a highly conserved binding site of miR-27b in …"
9,"miR-27b","Hsa‐miR‐27b‐5p suppresses the osteogenic and odontogenic differentiation of stem cells from human exfoliated deciduous teeth via targeting BMPR1A: An ex vivo …","R Guo, T Gu, Y Xiao, T Xiao, Q Liu","2023",2,"… of miR- 27b- 5p in EVs derived from SHEDs and their parent cells and to reveal the effect of miR- 27b… The targeting relationship between miR- 27b- 5p and BMPR1A and the mechanism …"
9,"miR-27b","[HTML][HTML] miR-27b Targets KSRP to Coordinate TLR4-Mediated Epithelial Defense against Cryptosporidium parvum Infection","R Zhou, AY Gong, AN Eischeid, XM Chen","2012",116,"… miR-27b in … miR-27b gene. Meanwhile, downregulation of KH-type splicing regulatory 
protein (KSRP) was detected in epithelial cells following C. parvum infection. Importantly, miR-27b …"
9,"miR-27b","[HTML][HTML] Relative levels of let‑7a, miR‑17, miR‑27b, miR‑125a, miR‑125b and miR‑206 as potential molecular markers to evaluate grade, receptor status and molecular …","TP Lehmann, K Korski, R Gryczka","2015",26,"… In the present study, a lower expression of miR-27b was observed in higher-grade 
cancer samples. Depending on the method used, the data concerning the expression of pre-miR-27b …"
9,"miR-27b","[HTML][HTML] Exosomal miR-27b-3p derived from hypoxic cardiac microvascular endothelial cells alleviates rat myocardial ischemia/reperfusion injury through inhibiting …","B Zhang, C Sun, Y Liu, F Bai, T Tu, Q Liu","2022",18,"… the effect and mechanism of miR-27b-3p underlying hypoxic … conditions or pretreatment 
with the miR-27b-3p inhibitor. … miR-27b-3p was significantly upregulated in CMEC-derived …"
9,"miR-27b","miR-27b-3p is highly expressed in serum of patients with preeclampsia and has clinical significance","Y Yang, F Tang, X Zhao","2022",3,"… into miR-27b-3p high expression group and miR-27b-3p low expression group according to 
the median value (1.435) of miR-27b-… The patients with high miR-27b-3p expression showed …"
9,"miR-27b","… non-coding RNA XIST regulates chondrogenic differentiation of synovium-derived mesenchymal stem cells from temporomandibular joint via miR-27b-3p/ADAMTS-5 …","Y Zhu, R Li, LM Wen","2021",18,"… Moreover, the detection of miR-27b-3p in SMSCs revealed that miR-27b-3p expression 
was … Therefore, the above results indicated that XIST acted as a sponge for miR-27b-3p. …"
10,"miR-27b","miR-27b inhibits LDLR and ABCA1 expression but does not influence plasma and hepatic lipid levels in mice","L Goedeke, N Rotllan, CM Ramírez, JF Aranda","2015",71,"… Despite this, the impact of miR-27b on lipid levels in vivo remains to be determined. As such… miR-27b in regulating cholesterol metabolism in vitro and to determine the effect of miR-27b …"
10,"miR-27b","[HTML][HTML] Complex molecular mechanism of ammonia-induced apoptosis in chicken peripheral blood lymphocytes: miR-27b-3p, heat shock proteins …","J Zhang, J Cui, Y Wang, X Lin, X Teng","2022",44,"… miR-27b-3p mediated apoptosis in GC cell lines via targeting Grb2 (Zhang et al., 2021). In 
our experiment, we confirmed that miR-27b-… mechanism of miR-27b-3p regulating apoptosis. …"
10,"miR-27b","[HTML][HTML] miR-27b attenuates apoptosis induced by transmissible gastroenteritis virus (TGEV) infection via targeting runt-related transcription factor 1 (RUNX1)","X Zhao, X Song, X Bai, N Fei, Y Huang, Z Zhao, Q Du","2016",32,"… miR-27b. … miR-27b may repress the mitochondrial pathway of apoptosis by targeting RUNX1, 
indicating that TGEV may induce apoptosis via down-regulating miR-27b and that miR-27b …"
10,"miR-27b","The regulation roles of miR-125b, miR-221 and miR-27b in porcine Salmonella infection signalling pathway","M Yao, W Gao, J Yang, X Liang, J Luo","2016",15,"… Our luciferase reporter assay validated that FOS is a target of miR-221 and IFNG is a 
target of miR-27b. The interaction between miR-27b and MAPK14 was not validated in our …"
10,"miR-27b","[HTML][HTML] miR-27b represses migration of mouse MSCs to burned margins and prolongs wound repair through silencing SDF-1a","MH Lü, CJ Hu, L Chen, X Peng, J Chen, JY Hu","2013",46,"… We speculated that miR-27a and miR-27b may function as chemotaxis inhibitors in burn 
wound healing. First, we overexpressed specific miRNAs in mMSCs to reduce SDF-1α secretion …"
10,"miR-27b","Novel role of the clustered miR‐23b‐3p and miR‐27b‐3p in enhanced expression of fibrosis‐associated genes by targeting TGFBR3 in atrial fibroblasts","Z Yang, Z Xiao, H Guo, X Fang, J Liang","2019",39,"… -23b-3p and miR-27b-3p in atrial appendages of … miR-27b-3p and further validated their 
interactions in this study. By illustrating the underlying mechanism that miR-23b-3p and miR-27b…"
10,"miR-27b","Angiogenesis is controlled by miR-27b associated with endothelial tip cells","SA Melo, R Kalluri","2012",21,"… miR-27b has a crucial role in determining tip cell sprouting and is also involved in venous 
specification. They demonstrate that silencing of miR-27b in … inhibition of miR-27b significantly …"
11,"miR-27b","[HTML][HTML] miR-27b antagonizes BMP signaling in early differentiation of human induced pluripotent stem cells","J Lim, E Sakai, F Sakurai, H Mizuguchi","2021",1,"… Here, we used miR-27b-inducible hiPS cells to investigate the roles of miR-27b in the 
undifferentiated … Collectively, our findings revealed a novel antagonistic role of miR-27b in the …"
11,"miR-27b","Shear stress-regulated miR-27b controls pericyte recruitment by repressing SEMA6A and SEMA6D","S Demolli, A Doddaballapur, K Devraj","2017",41,"… miR-27b expression in vitro and in ex vivo in mouse femoral artery explants. Overexpression 
of miR-27b … co-cultures was augmented by miR-27b overexpression, whereas inhibition of …"
11,"miR-27b","[HTML][HTML] miR-27b shapes the presynaptic transcriptome and influences neurotransmission by silencing the polycomb group protein Bmi1","VY Poon, M Gu, F Ji, AM VanDongen, M Fivaz","2016",20,"… effect of miR-27b on gene expression is indirect and is mediated by miR-27b-dependent 
silencing … search for putative miR-27b targets, we first analyzed the impact of miR-27b on gene …"
11,"miR-27b","[HTML][HTML] Effect of chronic western diets on non-alcoholic fatty liver of male mice modifying the PPAR-γ pathway via miR-27b-5p regulation","J Zhang, CA Powell, MK Kay, R Sonkar","2021",21,"… In particular, miR-27a and miR-27b have been shown to have a direct … In our study, expression 
of miR-27b-5p miRNA was … miR-27a-3/5p and miR-27b-3p were increased from LFD to …"
11,"miR-27b","miR-27b-3p targeting BDNF inhibits TrkB/CREB signaling pathway and improves IL-1 β induced chondrocytic inflammation","C Ruan, R jun Cong, M Wang, L Wang, Y Yu, XJ Li","2021",1,"… the role of miR-27b-3p in KOA.In this study, we found that the expression of miR-27b-3p was 
… and proteins expression was also inhibited by miR-27b-3p mimics. The expression of nitric …"
12,"miR-27b","miR-27b overexpression improves mitochondrial function in a Sirt1-dependent manner","X Zhou, S Zuo, W Xin","2015",11,"… In the current study, we found that a microRNA, miR-27b, was … Our results showed that 
overexpression of miR-27b could … FOXO1 was a potential target of miR-27b, and the effects of …"
12,"miR-27b","[HTML][HTML] Peripheral blood mononuclear cells expression of miR-200c, miR-125b, miR-27b, miR-203, and miR-155 in patients with significant or insignificant coronary …","Z Saadatian, Y Mansoori, L Nariman-Saleh-Fam","2023",NA,"… PBMC miR-27b was upregulated in the CAD group as compared to the ICAD and control 
groups. Receiver operating characteristic curve analysis verified potential of three miRNAs in …"
12,"miR-27b","LINC00520 targeting miR‐27b‐3p regulates OSMR expression level to promote acute kidney injury development through the PI3K/AKT signaling pathway","X Tian, Y Ji, Y Liang, J Zhang, L Guan","2019",57,"… miR-27b-3p was few studied in AKI and miR-27b-3p was closely related to inflammatory 
response and tumor cell malignant proliferation, we selected miR-27b-… LINC00520-miR-27b-3p-…"
12,"miR-27b","[HTML][HTML] The transcription factor c-Myc suppresses MiR-23b and MiR-27b transcription during fetal distress and increases the sensitivity of neurons to hypoxia-induced …","Q Chen, F Zhang, Y Wang, Z Liu, A Sun, K Zen","2015",29,"… miR-27b were also significantly lower in the hypoxia group, suggesting that miR-23b and miR-27b … We found that c-Myc could repress miR-23b and miR-27b at the transcriptional level …"
12,"miR-27b","[HTML][HTML] miR-27b-5p regulates chicken liver disease via targeting IRS2 to suppress the PI3K/AKT signal pathway","Z Jing, Y Wu, Y Zhang, S Tang, S Han, CUI Can","2023",2,"… mRNA of miR-27b-5p was highly expressed in fatty livers. By exploring the function of miR-27b-… Our study also established the mechanism by which miR-27b-5p interacts with its target …"
12,"miR-27b","LncRNA Gm15290 sponges miR-27b to promote PPARγ-induced fat deposition and contribute to body weight gain in mice","W Liu, C Ma, B Yang, C Yin, B Zhang, Y Xiao","2017",68,"… Additionally, Gm15290 was found to potentially interact with miR-27b that had been identified 
… In conclusion, Gm15290 sponges miR-27b to increase fat deposition and body weight in …"
12,"miR-27b","[HTML][HTML] Effect of miR-27b-5p on apoptosis of human vascular endothelial cells induced by simulated microgravity","YK Pan, CF Li, Y Gao, YC Wang, XQ Sun","2020",11,"… of miR-27b-5p in simulated microgravity environment, we first transfected miR-27b-5p mimics 
into HUVECs to overexpress miR-27b-5p. … Over-expression of miR-27b-5p under simulated …"
12,"miR-27b","Long non-coding RNA PCAT-1 regulates apoptosis of chondrocytes in osteoarthritis by sponging miR-27b-3p","L Zhou, M Gu, X Ma, L Wen, B Zhang, Y Lin","2021",16,"… PCAT-1-3 interacted with miR-27b-3p in OA chondrocytes We measured the expressions 
of miR-27b-3p in OA, and found that miR-27b-3p expressions of chondrocytes were …"
