"page","term","title","authors","year","n_citations","abstract"
13,"let-7a","Photoelectrochemical platform for MicroRNA let-7a detection based on graphdiyne loaded with AuNPs modified electrode coupled with alkaline phosphatase","Y Li, X Li, Y Meng, X Hun","2019",58,"… When let-7a, pRNA and streptavidin linked alkaline … pM let-7a was added into serum 
sample) exhibited a sum signal of PEC signal from pure let-7a (100 fM) and serum sample let-7a (…"
13,"let-7a","[HTML][HTML] Remote postconditioning ameliorates stroke damage by preventing let-7a and miR-143 up-regulation","A Vinciguerra, P Cepparulo, S Anzilotti, O Cuomo","2020",19,"… an up-regulation of let-7a and miR-143 (2… let-7a and miR-143 mimics prevented 
neuroprotection and HIF1-α overexpression induced by RLIP. Conclusions: Prevention of cerebral …"
13,"let-7a","Acrolein decreases endothelial cell migration and insulin sensitivity through induction of let-7a","TE O'Toole, W Abplanalp, X Li, N Cooper","2014",41,"… To verify that these effects were due to increases in let-7a, we transfected cells with a let-7a 
inhibitor prior to acrolein treatment. These transfectants exhibited near normal levels of …"
14,"let-7a","Differential expression of microRNAs let‐7a, miR‐125b, miR‐100, and miR‐21 and interaction with NF‐kB pathway genes in periodontitis pathogenesis","P Venugopal, T Koshy, V Lavu","2018",60,"… In the present study, microRNAs let-7a and miR-21 were found to be significantly up-regulated, 
whereas miR-100 and miR-125b and the RNA-binding protein LIN-28A were down-…"
14,"let-7a","Let‐7a modulates particulate matter (≤ 2.5 μm)‐induced oxidative stress and injury in human airway epithelial cells by targeting arginase 2","L Song, D Li, Y Gu, X Li, L Peng","2016",44,"… In this study, we investigated the role of let-7a in oxidative stress and cell injury in human … 
protective effects of let-7a against PM2.5-induced injury. In conclusion, let-7a decreases and …"
14,"let-7a","[HTML][HTML] USP35 activated by miR let-7a inhibits cell proliferation and NF-κB activation through stabilization of ABIN-2","C Liu, L Wang, W Chen, S Zhao, C Yin, Y Lin, A Jiang","2015",33,"… let-7a still needs to be further addressed. To identify the novel targets that can be regulated 
by miR let-7a, … cell line LNCaP after transfection with let-7a mimics or let-7a inhibitor. Several …"
14,"let-7a","Specific and simultaneous detection of micro RNA 21 and let-7a by rolling circle amplification combined with lateral flow strip","M Yao, X Lv, Y Deng, M Rasheed","2019",53,"… -RCA) for simultaneous detection of miRNA 21 and miRNA let-7a. The current methodology 
is simple, sensitive, specific and selective for miRNA let-7a and miRNA 21 with the limits of …"
14,"let-7a","Let‐7a‐regulated translational readthrough of mammalian AGO1 generates a microRNA pathway inhibitor","A Singh, LE Manjunath, P Kundu, S Sahoo","2019",30,"… In consistence with this, overexpression of let‐7a miRNA … let‐7a miRNA inhibitor showed 
reduced readthrough activity compared to control cells (Fig 3D). We then mutated the let‐7a …"
14,"let-7a","A novel simple biosensor containing silver nanoparticles/propolis (bee glue) for microRNA let-7a determination","HKA Elhakim, SM Azab, AM Fekry","2018",47,"… Down regulation of the miRNA let-7a has been concerned in cell proliferation and poor 
prognosis. The let 7 family is one of the best characterized miRNA families containing 13 …"
15,"let-7a","[HTML][HTML] Long non-coding RNA and microRNA-675/let-7a mediates the protective effect of melatonin against early brain injury after subarachnoid hemorrhage via …","S Yang, W Tang, Y He, L Wen, B Sun, S Li","2018",56,"… Meanwhile, let-7a has been known to be involved in … non-coding RNA for let-7a, and let-7a 
was found to be a virtual … P53-apoptosis and H19-let-7a-NGF-apoptosis signaling pathway …"
15,"let-7a","Let-7a-5p inhibits BMSCs osteogenesis in postmenopausal osteoporosis mice","W Ma, Q Dou, X Ha","2019",25,"… The aim of this study was to investigate the mechanism of let-7a-5p in osteogenic differentiation 
of bone marrow mesenchymal stem cells (BMSCs) in postmenopausal osteoporosis (…"
15,"let-7a","[HTML][HTML] Circular RNA_101237 mediates anoxia/reoxygenation injury by targeting let‑7a‑5p/IGF2BP3 in cardiomyocytes","J Gan, J Yuan, Y Liu, Z Lu, Y Xue","2020",38,"… In the present study, the roles of circRNA_101237 and let‑7a‑… served as a sponge for let‑7a‑5p, 
subsequently regulating … demonstrated that the circRNA‑101237/let‑7a‑5p/IGF2BP3 axis, …"
16,"let-7a","[HTML][HTML] Long noncoding RNA MEG3-205/Let-7a/MyD88 axis promotes renal inflammation and fibrosis in diabetic nephropathy","Q Luo, X Xia, Q Luo, Y Qiu, L Dong, C Zhao, F Peng","2022",7,"… The interaction between lncRNA MEG3-205 and let-7a was investigated using … to let-7a, 
and lncRNA MEG3-205 overexpression can significantly rescue the silencing effect of let-7a on …"
16,"let-7a","[HTML][HTML] Deregulation of microRNAs Let-7a and miR-21 mediate aberrant STAT3 signaling during human papillomavirus-induced cervical carcinogenesis: role of E6 …","G Shishodia, G Verma, Y Srivastava, R Mehrotra","2014",66,"… of a functional loop involving Let-7a, STAT3 and miR-21 which were found potentially 
regulated by viral oncoprotein E6. Implications: miR-21 and Let-7a along with STAT3 may prove …"
16,"let-7a","Elegant biosensor based on magnetic beads and target-directed enzyme-free dual-amplification for the detection of miRNA-let-7a","Q Wang, X Zeng, W Zhao, H Li, S Wang, Z Lu","2023",3,"… Herein, we construct a robust fluorescence biosensor for miRNA-let-7a … When miRNA-let-7a 
is introduced, MB-EDC occurs, … analysis of miRNA-let-7a. The biosensor system for miRNA-…"
16,"let-7a","[HTML][HTML] Small extracellular vesicle-encapsulated miR-181b-5p, miR-222-3p and let-7a-5p: Next generation plasma biopsy-based diagnostic biomarkers for …","SH Ahmed, NA Espinoza-Sánchez, A El-Damen","2021",29,"… Other PPI analysis has indicated that the tumor suppressor let-7a-5p is implicated in various 
… cell cycle, it was reported that let-7a targeted the HMGA1 gene responsible for proliferation …"
16,"let-7a","[HTML][HTML] The Simultaneous Effects of miR-145-5p and hsa-let-7a-3p on Colorectal Tumorigenesis: In Vitro Evidence","N Mozammel, E Baghbani, M Amini","2024",1,"… Our results demonstrated that MIR-145 and hsa-let-7a were cooperatively able to reduce … 
and hsa-let-7a combination presents a hopeful therapeutic approach to the treatment of CRC. …"
16,"let-7a","A multipollutant low-grade exposure regulates the expression of miR-30b, Let-7a and miR-223 in maternal sera: Evidence from the NEHO cohort","V Longo, G Drago, A Longo, S Ruggieri","2022",7,"… Finally, we analyzed the Let-7a miRNA that has emerged as a central regulator of systemic 
… analyzed the cohort in separate linear regression models for Let-7a, miR-223 and miR-30b …"
16,"let-7a","Mir-let-7a/g enhances uterine receptivity via suppressing Wnt/β-catenin under the modulation of ovarian hormones","Q Li, W Liu, PCN Chiu, WSB Yeung","2020",26,"… -let-7a was under the inverse regulation of estrogen and progesterone; upregulated mir-let-7a… 
embryo attachment and outgrowth ability; the let-7a/g enhanced uterine receptivity through …"
16,"let-7a","MicroRNA-let-7a promotes E2F-mediated cell proliferation and NFκB activation in vitro","CB Chafin, NL Regna, DL Caudell","2014",35,"… Due to the crucial role of let-7a in cell division and inflammation, we investigated let-7a-mediated … 
Taken together, our results suggest that overexpression of let-7a may contribute to …"
17,"let-7a","[HTML][HTML] RTA and LANA competitively regulate let-7a/RBPJ signal to control KSHV replication","C Di, G Zheng, Y Zhang, E Tong, Y Ren","2022",7,"… Here, we show that RTA regulates the let-7a/RBPJ signal, but inversely, RTA downregulates let-7a and upregulates RBPJ. RTA suppresses let-7a expression while upregulating RBPJ. …"
17,"let-7a","Let-7a promotes microglia M2 polarization by targeting CKIP-1 following ICH","Z Yang, X Jiang, J Zhang, X Huang, X Zhang, J Wang","2018",22,"… of let-7a increased the protein levels of CKIP-1. In addition, our results indicate that let-7a 
could … The study indicated that CKIP-1 was a target gene of let-7a and that let-7a regulated …"
17,"let-7a","Long noncoding RNA H19 promotes vascular remodeling by sponging let-7a to upregulate the expression of cyclin D1","W Sun, J Lv, L Duan, R Lin, Y Li, S Li, C Fu","2019",28,"… infection with let-7a. … let-7a to promote the expression of the target gene cyclin D1. In 
conclusion, LncRNA H19 positively regulated cyclin D1 expression through directly binding to let-7a …"
18,"let-7a","Osteoclast-derived exosomal let-7a-5p targets Smad2 to promote the hypertrophic differentiation of chondrocytes","J Dai, R Dong, X Han, J Li, X Gong","2020",28,"… The results showed that let-7a-5p was significantly inhibited by transfection with the let-7a-… 
cells showed that the expression of let-7a-5p was inhibited in the anti-let-7a-5p-Exos group (P …"
18,"let-7a","Overexpression of let‑7a increases neurotoxicity in a PC12 cell model of Alzheimer's disease via regulating autophagy","H Gu, L Li, C Cui, Z Zhao","2017",26,"… this was further enhanced by let-7a overexpression. Finally, the … by let-7a. In conclusion, 
the present study demonstrates that the neurotoxicity induced by Aβ1-40 is augmented by let-7a …"
18,"let-7a","Hypomethylation of let-7a-3 is associated with poor prognosis in myelodysplastic syndrome","DH Wu, DM Yao, L Yang, JC Ma, XM Wen","2017",17,"… of studies evidenced that microRNA let-7a, which is mainly transcribed from let-7a-3 gene, 
was correlated with various tumors. Down-regulation of let-7a has been detected in a …"
18,"let-7a","[HTML][HTML] Menin is required for optimal processing of the microRNA let-7a","B Gurung, AB Muhammad, X Hua","2014",27,"… certain miRNAs including let-7a. The levels of primary-let-7a (pri-let-7a) are not affected by 
menin; however, the levels of mature let-7a are substantially decreased upon Men1 excision. …"
19,"let-7a","[HTML][HTML] MicroRNA profiling and identification of let-7a as a target to prevent chemotherapy-induced primordial follicles apoptosis in mouse ovaries","C Alexandri, B Stamatopoulos, F Rothé, Y Bareche","2019",29,"… Amongst them, let-7a was the most profoundly downregulated and targets genes involved … 
system to deliver the let-7a mimic in whole PND3 ovaries in vitro. We showed that let-7a mimic …"
