"page","term","title","authors","year","n_citations","abstract"
4,"miR-23a","MiR‐23a Regulates the vasculogenesis of coronary artery disease by targeting epidermal growth factor receptor","S Wang, W He, C Wang","2016",49,"… Besides, we found out miR-23a was able to suppress EGFR expression and EPC activities. 
… and repression of miR-23a to the 3′-UTR of EGFR mRNA. Knockdown of miR-23a not only …"
4,"miR-23a","miR-23a is decreased during muscle atrophy by a mechanism that includes calcineurin signaling and exosome-mediated export","MB Hudson, ME Woodworth-Hobbs","2014",144,"… The objective of this study was to determine if miR-23a is regulated during muscle atrophy 
… signaling and miR-23a expression in skeletal muscle cells during atrophy. miR-23a was …"
4,"miR-23a","[HTML][HTML] miR-23a regulates cardiomyocyte apoptosis by targeting manganese superoxide dismutase","B Long, TY Gan, RC Zhang, YH Zhang","2017",52,"… Further, we show that miR-23a directly regulates the expression of MnSOD. miR-23a regulates 
… In this study, we demonstrate that miR-23a participates in the regulation of cardiomyocyte …"
4,"miR-23a","[HTML][HTML] miR-23a, miR-24 and miR-27a protect differentiating ESCs from BMP4-induced apoptosis","A Musto, A Navarra, A Vocca, A Gargiulo","2015",45,"… miR-23a cluster is controlled by the BMP4 pathway directly at a transcriptional level, we 
assessed Smad binding on the promoter of miR-23a … start site of the miR-23a cluster gene (…"
4,"miR-23a","[HTML][HTML] Targeting miR-23a in CD8+ cytotoxic T lymphocytes prevents tumor-dependent immunosuppression","R Lin, L Chen, G Chen, C Hu, S Jiang","2014",118,"… In view of the clinical relevance of miR-23a, we went on to examine the efficacy of our miR-23a targeted therapeutic strategy for cancer intervention. As a novel gene therapy tool, our …"
4,"miR-23a","[HTML][HTML] Upregulation of miR-23a∼ 27a∼ 24-2 cluster induces caspase-dependent and-independent apoptosis in human embryonic kidney cells","R Chhabra, YK Adlakha, M Hariharan, V Scaria","2009",169,"… Here, we show that the over expression of miR-23a∼27a∼24… Moreover, we also 
showed that over expression of miR-23a∼… HEK293T cells by over expression of miR-23a∼27a∼24-2 …"
4,"miR-23a","[HTML][HTML] The expression of miR-23a and miR-146a in the saliva of patients with periodontitis and Its clinical significance","L Kang, N Li, L Wang","2021",7,"… on miR-23a and miR-146a in periodontitis. Therefore, we selected miR-23a and miR-146a 
as research factors for this study. This study explored the expression of saliva miR-23a and …"
5,"miR-23a","miR-23a regulation of X-linked inhibitor of apoptosis (XIAP) contributes to sex differences in the response to cerebral ischemia","C Siegel, J Li, F Liu, SE Benashski","2011",189,"… We assessed whether expression of miR-23a was differentially regulated in male and GI 
female brain after MCAO. No differences in miR-23a expression between males and females …"
5,"miR-23a","[HTML][HTML] Value of serum miR-23a, miR-30d, and miR-146a biomarkers in ST-elevation myocardial infarction","T Bukauskas, R Mickus, D Cereskevicius","2019",28,"… Downregulation of miR-23a-3p was significantly negatively correlated with risk scores of 
GRACE (… MiR-23a-3p was a fair predictor for STEMI: area under the curve (AUC)=0.806. Cox …"
5,"miR-23a","MiR-23a-5p modulates mycobacterial survival and autophagy during mycobacterium tuberculosis infection through TLR2/MyD88/NF-κB pathway by targeting TLR2","X Gu, Y Gao, DG Mu, EQ Fu","2017",81,"… In the present study, we sought to evaluate how the differential expression of miR-23a-5p 
during M.tb. infection, and further explored the role of miR-23a-5p and potential mechanism in …"
5,"miR-23a","Mir‐23a induces telomere dysfunction and cellular senescence by inhibiting TRF 2 expression","Z Luo, X Feng, H Wang, W Xu, Y Zhao, W Ma","2015",57,"… specific target of miR-23a, and uncover a previously unknown role for miR-23a in telomere 
… To determine whether TRF2 could also affect miR-23a expression, we compared miR-23a …"
5,"miR-23a","Gene expression profiling indicate role of ER stress in miR-23a~ 27a~ 24-2 cluster induced apoptosis in HEK293T cells","R Chhabra, R Dubey, N Saini","2011",82,"… Previously we have shown that miR23a~27a~… miR-23a in HEK293T cells as compared to 
untransfected HEK293T cells.Consistent to our previous findings, herein we show that miR-23a…"
6,"miR-23a","Oncogenic miR-23a in Pancreatic Ductal Adenocarcinogenesis Via Inhibiting APAF1","N Liu, YY Sun, XW Zhang, S Chen, Y Wang","2015",43,"… 2b, miR-23a inhibitor significantly suppressed the miR-23a gene expression in both cell 
lines compared with the control. Conversely, miR-23a level was significantly higher in miR-23a …"
6,"miR-23a","… of microRNAs in granulosa cells from patients with different levels of ovarian reserve function and the potential regulatory function of miR-23a in granulosa cell …","H Luo, Y Han, J Liu, Y Zhang","2019",49,"… Herein, we demonstrate the relationship between miR-23a and the … Furthermore, we provide 
evidence that miR-23a induces … mechanism through which miR-23a affects GC apoptosis, …"
6,"miR-23a","Osteoclast-derived miR-23a-5p-containing exosomes inhibit osteogenic differentiation by regulating Runx2","JX Yang, P Xie, YS Li, T Wen, XC Yang","2020",95,"… inhibited osteoclast-derived miR-23a-5p-… miR-23a-5p-mediated inhibitory effect of osteoclasts 
on osteoblasts. Moreover, we explore the osteoblastic differentiation induced by miR-23a-…"
6,"miR-23a","Differentially expressed plasma microRNAs in premature ovarian failure patients and the potential regulatory function of mir-23a in granulosa cell apoptosis","XK Yang, Y Zhou, S Peng, L Wu, HY Lin, SY Wang","2012",209,"… Additionally, the role of the differentially expressed mir-23a in granulosa cell apoptosis 
was also explored. Herein, we demonstrate that mir-23a, which we previously demonstrated …"
6,"miR-23a","[HTML][HTML] miR-23a-3p inhibits sepsis-induced kidney epithelial cell injury by suppressing Wnt/β-catenin signaling by targeting wnt5a","J Ye, H Feng, Z Peng","2022",6,"… between miR‐23a‐3p and wnt5a, and miR-23a-3p overexpression restrained LPS‐induced 
cell injury by suppression of wnt5a expression. Finally, we demonstrated that miR-23a-3p …"
6,"miR-23a","Increased expression of miR-23a mediates a loss of expression in the RAF kinase inhibitor protein RKIP","S Hatzl, O Geiger, MK Kuepper, V Caraffini, T Seime","2016",53,"… Simultaneous transfection of an RKIP expression construct lacking the miR-23a… miR-23a/RKIP 
axis in a broad range of human cancer entities. In conclusion, we have identified miR-23a …"
7,"miR-23a","Analysis of circulating miR‐1, miR‐23a, and miR‐26a in atrial fibrillation patients undergoing coronary bypass artery grafting surgery","A Feldman, DAR Moreira, C Gun","2017",41,"… This study aims to evaluate blood levels of circulating miR-23a in POAF patients undergoing 
CABG surgery. Our result shows lower levels of miR-23a in the postoperative period of two …"
7,"miR-23a","[HTML][HTML] Mastocytosis-derived extracellular vesicles deliver miR-23a and miR-30a into pre-osteoblasts and prevent osteoblastogenesis and bone formation","DK Kim, G Bandara, YE Cho, HD Komarow","2021",44,"… that only miR-30a and miR-23a are essential for the inhibition … 19 with mimics for miR-30a 
or miR-23a, but not mimics for miR-… of miR-30a or miR-23a, indicating a significant contribution …"
7,"miR-23a","Reduced expression of miR-23a suppresses A20 in TLR-stimulated macrophages","P Peng, Z Li, X Liu","2015",36,"… miR-23a might have an important role in innate immune cells. Therefore, we investigated 
whether miR-23a … Herein, we demonstrate that the expression of miR-23a was reduced in toll-…"
7,"miR-23a","[HTML][HTML] miR-23a/b regulates the balance between osteoblast and adipocyte differentiation in bone marrow mesenchymal stem cells","Q Guo, Y Chen, L Guo, T Jiang, Z Lin","2016",71,"… miR-23a/b to be the most significantly downregulated miRNAs in aged vs young mice, and in 
this study, we chose to study miR-23a/… We confirmed the decreased level of miR-23a/b qRT-…"
7,"miR-23a","Acupuncture ameliorates neuronal cell death, inflammation, and ferroptosis and downregulated miR-23a-3p after intracerebral hemorrhage in rats","Y Kong, S Li, M Zhang, W Xu, Q Chen, L Zheng","2021",22,"… Additionally, miR-23a has been reported to down-regulate the level of … , and miR-23a-3p 
expression after ICH was investigated in the present study. Subsequently, the role of miR-23a-…"
7,"miR-23a","[HTML][HTML] Oncogenic miR-23a-5p is associated with cellular function in RCC","J Quan, L Jin, X Pan, T He, Y Lai","2017",21,"… The results of the present study suggest that miR-23a-5p is an oncogene in the occurrence 
… the expression of miR-23a-5p in RCC tissue and cell lines. And the function of miR-23a-5p …"
8,"miR-23a","miR-23a-3p-abundant small extracellular vesicles released from Gelma/nanoclay hydrogel for cartilage regeneration","H Hu, L Dong, Z Bu, Y Shen, J Luo","2020",164,"… MiRNA microarray showed that miR-23a-3p was the most highly expressed among the … Our 
data revealed that hUC-MSCs-sEVs promoted cartilage regeneration by transferring miR-23a…"
8,"miR-23a","[HTML][HTML] miR-23a-3p causes cellular senescence by targeting hyaluronan synthase 2: possible implication for skin aging","K Röck, J Tigges, S Sass, A Schütze, AM Florea","2015",79,"… miR-23a-3p in non-senescent fibroblasts. In senescent fibroblasts, transfection with the miR-23a-… display high levels of endogenous miR-23a-3p, with the miR-23a-3p inhibitor increased …"
8,"miR-23a","[HTML][HTML] MicroRNA miR-23a cluster promotes osteocyte differentiation by regulating TGF-β signalling in osteoblasts","HC Zeng, Y Bae, BC Dawson, Y Chen, T Bertin","2017",96,"… Consistent with our finding, the miR-23a cluster was induced during C2C12 
osteoblastogenesis upon treatment with BMP2 (ref. 6). To characterize the in vivo function of the …"
8,"miR-23a","Identification of regulatory elements directing miR-23a–miR-27a–miR-24-2 transcriptional regulation in response to muscle hypertrophic stimuli","F Hernandez-Torres, AE Aranega, D Franco","2014",36,"… miR-23a–miR-27a–miR-24-2 cluster proximal promoter activity. Taking together, our 
results provide new insights into the regulatory networks driving miR-23a–… of the miR-23a–miR-27a–…"
8,"miR-23a","The miR-23a∼ 27a∼ 24-2 microRNA cluster promotes inflammatory polarization of macrophages","A Boucher, N Klopfenstein, WM Hallas","2021",16,"… Expression of miR-23a inhibitors and mimics have demonstrated A20 to be a miR-23a target 
in macrophages (39). Basal levels of A20 were ∼2-fold higher in mirn23a −/− BMDMs. Six …"
8,"miR-23a","Horizontal transfer of miR‐23a from hypoxic tumor cell colonies can induce angiogenesis","TV Sruthi, L Edatt, GR Raji","2018",81,"… levels of miR-23a was found to be highly varied, we conducted a set of experiments to check 
if higher levels of miR-23a … For this miR-23a was cloned in to pCMV miR vector system and …"
9,"miR-23a","MicroRNAs miR-23a-3p, miR-23b-3p, and miR-149-5p regulate the expression of proapoptotic BH3-only proteins DP5 and PUMA in human pancreatic β-cells","FA Grieco, G Sebastiani, J Juan-Mateu, O Villate","2017",106,"… To determine whether the observed effects of miR-23a-3p on proapoptotic Bcl-2 proteins is 
… or DP5 in combination with the miR-23a-3p inhibitor. This abrogated miR-23a-3p inhibitor–…"
9,"miR-23a","MiR-23a inhibits myogenic differentiation through down regulation of fast myosin heavy chain isoforms","L Wang, X Chen, Y Zheng, F Li, Z Lu, C Chen","2012",89,"… miR-23a as a key regulator of skeletal muscle differentiation. Using bioinformatics analyses, miR-23a … Luciferase reporter assays show that miR-23a directly targets the 3′ untranslated …"
9,"miR-23a","[PDF][PDF] The mechanism of miR-23a in regulating myocardial cell apoptosis through targeting FoxO3","QH Yang, M Yang, LL Zhang, MC Xiao","2017",13,"… MiR-23a is related to myocardial hypertrophy and cardiac re… This study intended to observe 
the regulating effect of miR-23a … Myocardial cell cycle and miR-23a expression were tested. …"
9,"miR-23a","Melatonin ameliorates ER stress-mediated hepatic steatosis through miR-23a in the liver","SJ Kim, HS Kang, JH Lee, JH Park, CH Jung","2015",71,"… of miR-23a stimulated … miR-23a. Melatonin may be useful as a pharmacological agent 
to protect against hepatic metabolic diseases due to its ability to regulate expression of miR-23a. …"
9,"miR-23a","[HTML][HTML] TNFα, IL-6, miR-103a-3p, miR-423-5p, miR-23a-3p, miR-15a-5p and miR-223-3p in the crevicular fluid of periodontopathic patients correlate with each other …","E Costantini, B Sinjari, P Di Giovanni, L Aielli","2023",5,"… The expression levels of miR-23a-3pshowed a fold change of 11.32 in patients with mild … 
Furthermore, in our patients, miR-23a-3p was significantly increased in mild periodontitis …"
9,"miR-23a","[HTML][HTML] Astragaloside IV protects rat cardiomyocytes from hypoxia-induced injury by down-regulation of miR-23a and miR-92a","L Gong, H Chang, J Zhang, G Guo, J Shi","2018",43,"… rats, miR-23a and … miR-23a level may be used to predict the presence and severity of 
coronary lesions in patients with coronary artery disease [9]. These authors demonstrated miR-23a …"
9,"miR-23a","MiR-23a inhibited IL-17-mediated proinflammatory mediators expression via targeting IKKα in articular chondrocytes","J Hu, C Zhai, J Hu, Z Li, H Fei, Z Wang","2017",52,"… Furthermore, we found that the miR-23a expression was … was the direct target of miR-23a 
and miR-23a inhibited IL-17-… the first evidence of a role for miR-23a regulated IL-17-mediated …"
10,"miR-23a","[HTML][HTML] lncRNA GAS5‑mediated miR‑23a‑3p promotes inflammation and cell apoptosis by targeting TLR4 in a cell model of sepsis","Z Gao, D Huang","2021",13,"… of miR‑23a‑3p and TLR4 were investigated. The relationships among GAS5, miR‑23a‑3p 
and … assays indicated that both GAS5 and TLR4 directly target miR‑23a‑3p. The expression of …"
10,"miR-23a","[HTML][HTML] Down-regulation of miR-23a-3p mediates irradiation-induced neuronal apoptosis","B Sabirzhanov, O Makarevich, J Barrett","2020",17,"… We observed a rapid decrease in pri-miR-23a levels (a marker of miR-23a-3p transcription), 
… miR-23a-3p and negative control mimics had no effect on pri-mir-23a levels (Figure 5D). …"
10,"miR-23a","AAV9-mediated delivery of miR-23a reduces disease severity in Smn2B/−SMA model mice","KA Kaifer, E Villalón, BS O'Brien","2019",32,"… significant reduction of miR-23a expression in SMA motor neurons. We hypothesized that miR-23a was a putative modifier based on reports that miR-23a exhibits neuroprotective …"
10,"miR-23a","[HTML][HTML] miR-23a/b suppress cGAS-mediated innate and autoimmunity","Q Yu, L Chu, Y Li, Q Wang, J Zhu, C Wang","2021",18,"… target of miR-23a/b via their interaction with the 3'-UTR of cGAS mRNA. Decreased miR-23a/b … 
Overexpression of miR-23a/b suppressed cGAS-mediated innate immune responses, …"
11,"miR-23a","[HTML][HTML] miR-23a, miR-146a and miR-301a confer predisposition to Vogt-Koyanagi-Harada syndrome but not to Behcet's disease","S Hou, Z Ye, D Liao, L Bai, Y Liu, J Zhang, A Kijlstra","2016",35,"… and 100 nM for miR-23a mimics and 100 nM and 200 nM for miR-23a inhibitors. To obtain 
the optimal concentration for transfection, expression of miR-23a was detected by quantitative …"
11,"miR-23a","Silencing of circCDC14A prevents cerebral ischemia‐reperfusion injury via miR‐23a‐3p/CXCL12 axis","H Huo, C Hu, Y Lu, J Zhou, Z Mai","2022",14,"… Besides this, we found that miR-23a-3p was paired with circCDC14A through the … hippocampal 
neurons from I/R-induced damage through miR-23a-3p/CXCL12 axis in vivo and in vitro. …"
11,"miR-23a","[HTML][HTML] Serum miRNAs miR-23a, 206, and 499 as potential biomarkers for skeletal muscle atrophy","F Wang, J Wang, J He, W Li, J Li, S Chen","2017",35,"… Therefore, our results suggested that the serum levels of miR23a/206/499 could serve as 
valuable biomarkers for the diagnosis of muscle atrophy. However, the serum profiles of miR1, …"
11,"miR-23a","[HTML][HTML] bta-miR-23a involves in adipogenesis of progenitor cells derived from fetal bovine skeletal muscle","L Guan, X Hu, L Liu, Y Xing, Z Zhou, X Liang, Q Yang","2017",59,"… , we revealed that bta-miR-23a was an adipogenic … miR-23a, we demonstrated that miR-23a 
inhibited adipogenesis of PDGFRα + progenitor cells. miR-23a is transcribed from miR-23a/…"
11,"miR-23a","[HTML][HTML] Comprehensive profiling of hypoxia-related miRNAs identifies miR-23a-3p overexpression as a marker of platinum resistance and poor prognosis in high …","P Todeschini, E Salviato, C Romani, V Raimondi","2021",10,"… In the present paper, we identified miR-23a-3p, a hypoxia … Then, we predicted the involvement 
of miR-23a-3p in the … We propose that the evaluation of miR-23a-3p expression may …"
11,"miR-23a","miR-23a-3p and miR-23a-5p target CiGadd45ab to modulate inflammatory response and apoptosis in grass carp","Y Fang, X Xu, Y Shen, J Li","2020",17,"… miR-23a-3p and miR-23a-5p, based on miRNA expression profiling and a dual-luciferase 
reporter assay. In addition, miR-23a-3p and miR-23a… with miR-23a-3p and miR-23a-5p mimics …"
11,"miR-23a","lncRNA GAS5 restrains CCl4-induced hepatic fibrosis by targeting miR-23a through the PTEN/PI3K/Akt signaling pathway","Z Dong, S Li, X Wang, L Si, R Ma","2019",78,"… miR-23a effectively suppressed cell proliferation (2). However, studies on miR-23a functions 
in … In this study, we focus on the functions of miR-23a during HSC activation and the hepatic …"
12,"miR-23a","MiR-23a-5p exacerbates intestinal ischemia–reperfusion injury by promoting oxidative stress via targeting PPAR alpha","LX Li, LH Yin, M Gao, LN Xu, Y Qi, JY Peng","2020",20,"… that there was binding site between miR-23a-5p and PPARα. When miR-23a-5p was inhibited 
or … Therefore, the aim of this study was to explore the mechanism of miR-23a-5p on II/R …"
12,"miR-23a","miR-23a/b-3p promotes hepatic lipid accumulation by regulating Srebp-1c and Fas","L Li, X Zhang, H Ren, X Huang, T Shen","2022",23,"… miR-23a/b-3p in Hep1-6 cells by transfection with miR-23a/b-… transfection of Hep1-6 cells 
with miR-23a-3p and miR-23b-… was more obvious when transfecting miR-23a-3p and miR-23b-…"
12,"miR-23a","[HTML][HTML] MiR-23a regulates the proliferation and migration of human pulmonary artery smooth muscle cells (HPASMCs) through targeting BMPR2/Smad1 signaling","Y Zhang, B Peng, Y Han","2018",32,"… was abrogated by miR-23a overexpression. Furthermore, miR-23a directly affected 
BMPR2/Smad1 signaling in hypoxia-induced HPASMCs. In conclusion, miR-23a facilitated cell …"
12,"miR-23a","[HTML][HTML] PGE2 induces apoptosis of hepatic stellate cells and attenuates liver fibrosis in mice by downregulating miR-23a-5p and miR-28a-5p","R Brea, O Motiño, D Francés, C García-Monzón","2018",49,"… miR-23a and miR-28a were found to be downregulated by PGE 2 in a TGF-β-dependent … 
Based on our findings, we propose that miR-23a and miR-28a are part of a novel signaling …"
13,"miR-23a","[HTML][HTML] MiR-23a-depressed autophagy is a participant in PUVA-and UVB-induced premature senescence","J Zhang, B Zhou, Y Xu, X Chen, J Liu, M Gozali, D Wu","2016",50,"… the AMBRA1 3′ UTR contains functional miR-23a responsive sequences. Finally, it was … 
mitigated by miR-23a overexpression. Therefore, this study concludes that miR-23a-regulated …"
13,"miR-23a","Identification lncRNA LOC102551149/miR‐23a‐5p pathway in hepatic fibrosis","Z Dong, S Li, L Si, R Ma, L Bao","2020",14,"… role of miR-23a-5p in hepatic fibrosis and HSC activation. … miR-23a-5p can induce HSC 
activation, we use anti-miR-23a-… anti-miR-23a-5p, and the qRT-PCR results show that miR-23a-…"
14,"miR-23a","Serum Expression of miR-23a-3p and miR-424-5p Indicate Specific Polycystic Ovary Syndrome Phenotypes: A Pilot Study","O Trummer, J Hoeller, S Reintar, V Tandl","2024",NA,"… Between PCOS phenotypes, we observed an upregulated serum expression of miR23a-3p 
in phenotype B and a downregulation of miR-424-5p in phenotype C. Within PCOS, the …"
14,"miR-23a","Areca nut induces miR-23a and inhibits repair of DNA double-strand breaks by targeting FANCG","YS Tsai, CS Lin, SL Chiang, CH Lee","2011",59,"… expression of miR-23a, which enhanced DNA damage. We hypothesized that miR-23a would 
… Additionally, transfection of pre-miR-23a precursors to overexpress miR-23a also resulted …"
14,"miR-23a","[HTML][HTML] Icariin regulates miR-23a-3p-mediated osteogenic differentiation of BMSCs via BMP-2/Smad5/Runx2 and WNT/β-catenin pathways in osteonecrosis of the …","X Zhang, H Li, F Chen, Y Chen, Y Chai, J Liao","2021",31,"… /miR-23a and the above pathways. An ONFH rat model was established in vivo, and a 28-day 
gavage treatment and lentivirus transfection of miR-23a-3p … treatment/miR-23a knockdown …"
14,"miR-23a","[HTML][HTML] Knockdown of long non-coding RNA GAS5 increases miR-23a by targeting ATG3 involved in autophagy and cell viability","L Li, C Huang, Y He, Z Sang, G Liu, H Dai","2018",34,"… miR-23a could directly suppress ATG3 expression in 293T cells, which suggested that 
ATG3 was identified as a target of miR-23a… of pri-miR-23a, pre-miR-23a and mature miR-23a. …"
14,"miR-23a","Elevated miR-23a impairs trophoblast migration and invasiveness through HDAC2 inhibition and NF-κB activation","Y Fan, Z Dong, G Zhou, J Fu, L Zhan, M Gao, L Zhu","2020",19,"… miR-23a) in PE and its effects on migration and invasion of trophoblast cells HTR-8/SVneo. 
We found higher expression of miR-23a … Enhancing miR-23a expression by its specific mimic …"
14,"miR-23a","[HTML][HTML] Down-regulation of miR-23a inhibits high glucose-induced EMT and renal fibrogenesis by up-regulation of SnoN","H Xu, F Sun, X Li, L Sun","2018",37,"… focused on miR-23a as a regulator of SnoN. Our purpose is to study the effects of miR-23a 
on high … We found that miR-23a was up-regulated in renal tissues of diabetic patients and HG-…"
15,"miR-23a","[HTML][HTML] A mutation in endogenous saRNA miR-23a influences granulosa cells response to oxidative stress","S Wang, Y Li, Q Zeng, L Yang, X Du, Q Li","2022",6,"… with miR-23a mimics (an endogenous analog of miR-23a) compared … transfected with miR-23a inhibitor (a suppressor of miR-23a) … These results suggest that miR-23a is a pro-apoptotic …"
