"page","term","title","authors","year","n_citations","abstract"
7,"miR-185","[HTML][HTML] miR-185 inhibits endoplasmic reticulum stress-induced apoptosis by targeting Na+/H+ exchanger-1 in the heart","JO Kim, EJ Kwon, DW Song, JS Lee","2016",34,"… , we determined that miR-185 inhibits the … 1 by miR-185 is cardio-protective against ERS. 
Our results provide a novel mechanistic explanation for myocardial apoptosis, through miR-185 …"
7,"miR-185","miR-185-5p alleviates CCI-induced neuropathic pain by repressing NLRP3 inflammasome through dual targeting MyD88 and CXCR4","A Huang, L Ji, Y Huang, Q Yu, Y Li","2022",17,"… Also, we intraoperatively administered miR-185-5p overexpression lentivirus to investigate 
the function of miR-185-5p in regulating NP. Our results suggest that miR-185-5p represses …"
7,"miR-185","[HTML][HTML] Circulating miR-185-5p as a potential biomarker for arrhythmogenic right ventricular cardiomyopathy","C Sacchetto, Z Mohseni, RMW Colpaert, L Vitiello","2021",9,"… We found miR-185-5p to be significantly altered in the … HereIn this study we found miR-185-5p 
significantly altered in … significant upregulation of four miRNAs, including miR-185-5p [14]. …"
8,"miR-185","LncRNA ROR modulates myocardial ischemia-reperfusion injury mediated by the miR-185-5p/CDK6 axis","J Sun, YM Zhu, Q Liu, YH Hu, C Li, HH Jie","2022",10,"… plasma levels of miR-185 than the healthy 14 . In our pilot experiment, miR-185-5p and ROR 
… This study aimed to explore the underlying molecular mechanism and role of ROR, miR-185…"
8,"miR-185","miR-185 silencing promotes the progression of atherosclerosis via targeting stromal interaction molecule 1","M Fang, Y Li, Y Wu, Z Ning, X Wang, X Li","2019",30,"… a potential target gene of miR-185 in AS. Knockdown of miR-185 facilitated the progression 
of … The research provides a novel view of miR-185/STIM1 axis function in AS development, …"
8,"miR-185","Circular RNA HIPK3 exacerbates diabetic nephropathy and promotes proliferation by sponging miR-185","R Liu, M Zhang, Y Ge","2021",42,"… Luciferase assay demonstrated that circHIPK3 can specifically sponge miR-185, and 
silencing of miR-185 can reverse the effects of knocking down circHIPK3 on cell proliferation and …"
8,"miR-185","Silencing of circHIPK3 inhibits pressure overload-induced cardiac hypertrophy and dysfunction by sponging miR-185-3p","X Xu, J Wang, X Wang","2020",27,"… between circHIPK3 and miR-185-3p, we detected whether silencing of miR-185-3p could … 
the miR-185-3p expression. The results indicated a significant down-regulation of miR-185-3p …"
9,"miR-185","[HTML][HTML] lncRNA H19 promotes matrix mineralization through up-regulating IGF1 by sponging miR-185-5p in osteoblasts","Y Wu, Y Jiang, Q Liu, CZ Liu","2019",34,"… This study aims to characterize the function and mechanism of lncRNA H19/miR-185-5p/… 
Similarly, IGF1 was a direct target of miR-185-5p and miR-185-5p mimics significantly …"
9,"miR-185","MiR-185/AKT and miR-29a/collagen 1a pathways are activated in IPF BAL cells","E Tsitoura, AU Wells, K Karagiannis","2016",28,"… In view of the downregulation of miR-185, we tested the response of THP-1 macrophages 
to … of miR-185. Conversely, proinflammatory stimulation lead to miR185 upregulation. Upon …"
9,"miR-185","[HTML][HTML] Circulating miR-185 might be a novel biomarker for clinical outcome in patients with dilated cardiomyopathy","M Yu, W Liang, Y Xie, Q Long, X Cheng, YH Liao","2016",32,"… in DCM development, we had compared the clinical data between miR-185 high and miR-185 
low patients at baseline and the only difference was the anti-β1-AR antibody content of …"
9,"miR-185","Role of miR‐185‐5p as modulator of periostin synthesis and smooth muscle contraction in asthma","JM Rodrigo‐Muñoz, JA Cañas, B Sastre","2022",9,"… of miR-185-5p produced higher BSMCs contraction induced by histamine. Calcium mobilization 
was not modified by miR-185-5p, showing that miR-185-… In conclusion, miR-185-5p is a …"
11,"miR-185","Silencing of circHIPK3 inhibits pressure overload-induced cardiac hypertrophy and dysfunction by sponging miR-185-3p","X Xu, J Wang, X Wang","2020",27,"… between circHIPK3 and miR-185-3p, we detected whether silencing of miR-185-3p could … 
the miR-185-3p expression. The results indicated a significant down-regulation of miR-185-3p …"
11,"miR-185","[HTML][HTML] Overexpression of microRNAs miR-25-3p, miR-185-5p and miR-132-3p in Late Onset Fetal Growth Restriction, Validation of Results and Study of the …","G Loscalzo, J Scheel, JS Ibañez-Cabellos","2021",4,"… MiR-185, has been identified as a modulator of vascular endothelial growth factor (VEGF) … 
In this study we observed overexpression of miR-185-5p which implies an inhibitory effect on …"
11,"miR-185","LncRNA ROR modulates myocardial ischemia-reperfusion injury mediated by the miR-185-5p/CDK6 axis","J Sun, YM Zhu, Q Liu, YH Hu, C Li, HH Jie","2022",10,"… plasma levels of miR-185 than the healthy 14 . In our pilot experiment, miR-185-5p and ROR 
… This study aimed to explore the underlying molecular mechanism and role of ROR, miR-185…"
11,"miR-185","mmu‐miR‐185 regulates osteoclasts differentiation and migration by targeting Btk","D He, Y Jiao, J Xu, J Luo, Y Cui","2024",NA,"… gene of miR-185-5p, suggesting that miR-185-5p may inhibit OC differentiation and migration 
by targeting Btk. These findings underscore the potential significance of miR-185 in OC …"
11,"miR-185","[HTML][HTML] lncRNA H19 promotes matrix mineralization through up-regulating IGF1 by sponging miR-185-5p in osteoblasts","Y Wu, Y Jiang, Q Liu, CZ Liu","2019",34,"… This study aims to characterize the function and mechanism of lncRNA H19/miR-185-5p/… 
Similarly, IGF1 was a direct target of miR-185-5p and miR-185-5p mimics significantly …"
11,"miR-185","Rhamnocitrin extracted from Nervilia fordii inhibited vascular endothelial activation via miR-185/STIM-1/SOCE/NFATc3","T Lin, W Luo, Z Li, L Zhang, X Zheng, L Mai, W Yang","2020",19,"… miR-223 and miR-185 in HUVECs … miR-185, but not miR-223, was regulated by LPS and 
RH. Since RH prevented LPS-mediated decrease of miR-185, and since inhibition of miR-185 …"
12,"miR-185","[HTML][HTML] Inhibition of miR-185-3p Confers erlotinib resistance through upregulation of PFKL/MET in lung cancers","K Li, X Zhu, C Yuan","2021",9,"… Here, we identified miR-185-3p as a significantly downregulated … to determine the relative 
expression of miR-185-3p in ER-resistant … The binding between miR-185-3p and liver-type …"
12,"miR-185","Circular RNA HIPK3 exacerbates diabetic nephropathy and promotes proliferation by sponging miR-185","R Liu, M Zhang, Y Ge","2021",42,"… Luciferase assay demonstrated that circHIPK3 can specifically sponge miR-185, and 
silencing of miR-185 can reverse the effects of knocking down circHIPK3 on cell proliferation and …"
12,"miR-185","[HTML][HTML] The elevation of miR-185-5p alleviates high-fat diet-induced atherosclerosis and lipid accumulation in vivo and in vitro via SREBP2 activation","W Tan, G Wang, G Liu, D You, M Wei, X Jin","2022",3,"… in miR-185-5p mimic mice compared with miR-185-5p NC group, results were showed in 
Figure 2A. To investigate the effects of miR-185-… As shown in Figure 2B, miR-185-5p mimic was …"
12,"miR-185","[HTML][HTML] Potentials of the elevated circulating miR-185 level as a biomarker for early diagnosis of HBV-related liver fibrosis","B Li, D Li, C Chen, B Liu, C Xia, H Wu, C Wu, G Ji","2016",25,"… miR-185 as a potential biomarker to predict initiation and progression of liver fibrosis. We 
found that miR-185 … rats with liver fibrosis, the miR-185 levels were correlated with liver fibrosis …"
13,"miR-185","MiR-185 inhibits 3T3-L1 cell differentiation by targeting SREBP-1","C Ning, G Li, L You, Y Ma, L Jin, J Ma, X Li","2017",17,"… Citation 25,26 ) However, the detailed role of miR-185, especially in the development of … 
, we used miR-185 agomirs to explore its role in adipogenesis and demonstrated that miR-185 …"
13,"miR-185","[HTML][HTML] Regulation of collagen V expression and epithelial-mesenchymal transition by miR-185 and miR-186 during idiopathic pulmonary fibrosis","GS Lei, HL Kline, CH Lee, DS Wilkes","2016",54,"… miR-185 and miR-186 was confirmed by a luciferase reporter assay. Furthermore, mimics of miR-185 … Our findings suggest that attenuated expression of miR-185 and miR-186 may be …"
13,"miR-185","MALAT1/miR‐185‐5p mediated high glucose‐induced oxidative stress, mitochondrial injury and cardiomyocyte apoptosis via the RhoA/ROCK pathway","T Wang, N Li, L Yuan, M Zhao, G Li","2023",6,"… In the present study, the interactions between MALAT1, miR-185-5p and RhoA were revealed 
by bioinformatics analysis. We would explore whether MALAT1, miR-185-5p and the RhoA…"
13,"miR-185","[HTML][HTML] Circ_0058106 promotes proliferation, metastasis and EMT process by regulating Wnt2b/β-catenin/c-Myc pathway through miR-185-3p in hypopharyngeal …","C Li, W Li, S Cao, J Xu, Y Qian, X Pan, D Lei","2021",17,"… miR-185-3p. We verified circ_0058106 directly bound miR-185-3p and downregulated miR-185… /β-catenin/c-Myc pathway via miR-185-3p. In conclusion, our findings firstly confirmed …"
13,"miR-185","Modulation of miR-185-5p expression by EBV-miR-BART6 contributes to developmental differences in ABCG4 gene expression in human megakaryocytes","L Deng, X Wang, L Jiang, J Yang, X Zhou, Z Lu","2016",11,"… To further confirm the potential role of ebv-miR-BART6 on megakaryocyte growth and 
development via negative regulation of ABCG4 expression by miR-185-5p, we evaluated ABCG4 …"
14,"miR-185","Circular RNA circ_0074027 indicates a poor prognosis for NSCLC patients and modulates cell proliferation, apoptosis, and invasion via miR‐185‐3p mediated BRD4 …","P Gao, Z Wang, Z Hu, X Jiao","2020",49,"… We analyzed the target gene of miR-185-3p through a … (UTR) of BRD4/MADD can interact 
with miR-185-3p. The 3′-UTR fragments of … The miR-185-3p binding site as predicted by the …"
14,"miR-185","[HTML][HTML] miR-185 inhibits endoplasmic reticulum stress-induced apoptosis by targeting Na+/H+ exchanger-1 in the heart","JO Kim, EJ Kwon, DW Song, JS Lee","2016",34,"… , we determined that miR-185 inhibits the … 1 by miR-185 is cardio-protective against ERS. 
Our results provide a novel mechanistic explanation for myocardial apoptosis, through miR-185 …"
14,"miR-185","Maternal circulating exosomal miR-185-5p levels as a predictive biomarker in patients with recurrent pregnancy loss","Y Xiong, Z Fang, J Dong, S Chen, J Mao","2023",2,"… unknown expression abundance of miR-185-5p in villi and decidua, we tested miR-185-5p 
level in the RPL and control patients. We found that the expression level of miR-185-5p was …"
14,"miR-185","[HTML][HTML] Regulation of a truncated form of tropomyosin-related kinase B (TrkB) by Hsa-miR-185* in frontal cortex of suicide completers","G Maussion, J Yang, V Yerko, P Barker, N Mechawar","2012",100,"… -miR-185* is significantly increased in suicide cases with low TrkB-T1 cortical expression. 
After replicating the association between Hsa-miR-185* … showing that Hsa-miR-185* binds to …"
14,"miR-185","Circular RNA circUBR4 regulates ox-LDL-induced proliferation and migration of vascular smooth muscle cells through miR-185-5p/FRS2 axis","C Sun, J Li, Y Li, L Li, G Huang","2021",18,"… MiR-185-5p, interacted with FRS2, was a target of circUBR4 in VSMCs. The silencing of miR-185… In addition, overexpression of miR-185-5p suppressed the proliferation and migration of …"
15,"miR-185","LncRNA SNHG14 promotes osteogenic differentiation of human bone marrow-derived mesenchymal stem cells via regulating miR-185-5p/WISP2 axis.","ZH Liu, DD Qi, X Li, SQ Zhang, Y Zhao","2021",16,"… between SNHG14 and miR-185-5p, and between miR-185-5p and 3'… between SNHG14 and miR-185-5p, and miR-185-5p and 3'… Mechanistically, miR-185-5p was demonstrated to be a …"
15,"miR-185","[HTML][HTML] … RNA derived from TIMP2 functions as a competitive endogenous RNA and regulates intervertebral disc degeneration by targeting miR‑185‑5p and matrix …","W Guo, B Zhang, C Sun, HQ Duan","2020",21,"… miR-185-5p to interact with several circRNAs (15). However, the mechanisms by which miR-185… in the pathogenesis of IDD through by regulating miR-185-5p. The present study aimed …"
15,"miR-185","ADAMTS9-AS2 promotes angiogenesis of brain microvascular endothelial cells through regulating miR-185-5p/IGFBP-2 axis in ischemic stroke","N Feng, Z Wang, Y Wu, H Zheng, X Jiang, Z Wang","2022",11,"… In addition, we also found that IGFBP-2 was a downstream target gene of miR-185-5p, and 
the high expression of miR-185-5p further inhibited the expression of IGFBP-2. Therefore, in …"
15,"miR-185","[HTML][HTML] … receptor suppresses intrarenal calcium oxalate crystals deposition via altering macrophage recruitment/M2 polarization with change of the miR-185-5p/CSF-1 …","W Zhu, Z Zhao, F Chou, L Zuo, T Liu, S Yeh","2019",43,"… miR-185-5p can suppress the CSF-1 expression, we searched for the potential binding sites 
of miR-185… -elements that matched the seed sequence of miR-185-5p in the 3ʹ-UTR of CSF-…"
15,"miR-185","Study on the value of serum miR-185-5p in assessing the degree of injury and prognosis of patients with traumatic brain injury","CH Wu, AY Chen, X Tong, LZ Tang","2023",NA,"… miR-185-5p levels are related to the injury severity and prognosis of traumatic brain injury 
patients. Methods: Serum miR-185… mine the relationship between serum miR-185-5p level and …"
16,"miR-185","Circ_0114428 promotes proliferation, fibrosis and EMT process of high glucose-induced glomerular mesangial cells through regulating the miR-185-5p/SMAD3 axis","B Li, G Sun, H Yu, J Meng, F Wei","2022",7,"… be reduced by miR-185-5p mimic and promoted by miR-185-5p inhibitor at the mRNA level 
and protein level ( Figure 6C and D ). Therefore, our data revealed that miR-185-5p could …"
16,"miR-185","[PDF][PDF] LncRNA MEG3 aggravates palmitate-induced insulin resistance by regulating miR-185-5p/Egr2 axis in hepatic cells.","DL Chen, DY Shen, CK Han","2019",26,"… the combination of MEG3 and miR-185-5p reduced miR-185-5p level. Next, we further 
explored the effects of MEG3 on miR-1855p by transfecting palmitate-treated HepG2 cells …"
16,"miR-185","miR-185/P2Y6 Axis Inhibits Angiotensin II-Induced Human Aortic Vascular Smooth Muscle Cell Proliferation","S Wang, L Tang, Q Zhou, D Lu, W Duan","2017",18,"… that miR-185/P2Y6 axis might inhibit Ang II-induced HAVSMC proliferation through miR-185 … 
the downstream ERK pathway; rescuing miR-185 expression to inhibit P2Y6 may represent …"
16,"miR-185","[HTML][HTML] Synergistic antifibrotic effects of miR-451 with miR-185 partly by co-targeting EphB2 on hepatic stellate cells","X Chen, D Zhang, Y Wang, K Chen, L Zhao, Y Xu","2020",17,"… In the present study, to evaluate the potential of miR-451/miR-185 in the treatment of liver 
fibrosis, miR-451/miR-185 agomirs or their combination were packaged within the same …"
16,"miR-185","LncRNA FAF attenuates hypoxia/ischaemia‐induced pyroptosis via the miR‐185‐5p/PAK2 axis in cardiomyocytes","J Gu, JZ Shi, YX Wang, L Liu, SB Wang","2022",8,"… The interaction between lncRNA FAF, miR‐185‐5p and … miR‐185‐5p and promoted 
PAK2 expression in cardiomyocytes. Collectively, our findings reveal a novel lncRNA FAF/miR‐185‐…"
16,"miR-185","Dysregulation of miR-185, miR-193a, and miR-450a in the skin are linked to the depressive phenotype","E Kaadt, K Højgaard, B Mumm, SL Christiansen","2021",8,"… miR-450a and miR-193a presented dysregulation across rat models and miR-193a and miR-185 … We propose miR-450a, miR-185, and miR-193a as biomarker candidates of particular …"
17,"miR-185","Retracted: MiR-185-5p measurement assists in reflecting Th1/Th2 cell imbalance, inflammatory cytokine production, and exacerbation risk for childhood asthma","C Li, Y Zhao, C Cai, Z Liu, J Ma, Y Song","2023",NA,"… In addition, miR185-5p was positively related to TNF-α (P < 0.001), IL-… , miR-185-5p was 
only linked to TNF-α (P = 0.040) but not IL-1β or IL-6 (both P > 0.05) in HCs. Moreover, miR-185-…"
17,"miR-185","Circular RNA hsa_circ_0004381 promotes neuronal injury in Parkinson's disease cell model by miR-185-5p/RAC1 axis","H Zhang, C Wang, X Zhang","2022",7,"… action of miR-185-5p, we search the potential target genes of miR-185-5p using the 
online software Starbase. As a result, we found hundreds of potential target mRNAs of miR-185-5p …"
17,"miR-185","LncRNA GAS5 promotes abdominal aortic aneurysm formation through regulating the miR-185-5p/ADCY7 axis","Y Wang, S Zhai, J Xing, Y He, T Li","2022",10,"… Using bioinformatics analysis, we found that GAS5 could sponge miR-185-5p, and miR-185-… 
existence of the GAS5/miR-185-5p/ADCY7 axis. The proposed GAS5/miR-185-5p/ADCY7 …"
17,"miR-185","[HTML][HTML] Exosomal transfer of miR-185 is controlled by hnRNPA2B1 and impairs re-endothelialization after vascular injury","Y Si, F Liu, D Wang, C Fang, X Tang, B Guo","2021",17,"… In the present study, we assess whether miR-185 interacts with CXCL12 in EC angiogenesis 
and determine if exosome-mediated miR-185 transfer is modulated by hnRNPA2B1 in …"
17,"miR-185","LncRNA RNCR3 promotes endothelial cell proliferation and inflammatory cytokine secretion via regulating miR-185-5p/cyclin D2 axis","Q Hong, L Ling, W Huang, Y Liu, Y Zhuo","2021",12,"… inhibits miR-185-5p expression in endothelial cell. Furthermore, we indicated that miR-185-5p … 
There is a negative correlation between miR-185-5p and RNCR3 expression in serum of …"
18,"miR-185","miR‐185 affected the EMT, cell viability, and proliferation via DNMT1/MEG3 pathway in TGF‐β1‐induced renal fibrosis","R Xue, Y Li, X Li, J Ma, C An, Z Ma","2019",40,"… miR-185 could regulate the DNMT1 expression and consider the regulation of MEG3 by 
DNMT1, we proposed that miR-185 … To test this hypothesis, we first detected whether miR-185 …"
18,"miR-185","[HTML][HTML] ssc-miR-185 targets cell division cycle 42 and promotes the proliferation of intestinal porcine epithelial cell","W Wang, P Wang, K Xie, R Luo, X Gao, Z Yan","2021",7,"… transfected with miR-185 mimics, mimics NC, miR-185 inhibitor and inhibitor NC. We found 
that overexpression miR-185 enhanced cell viability, while knockdown miR-185 can inhibit …"
18,"miR-185","Study on the effect and mechanism of miR-185 on lower extremity deep venous thrombosis","R Lu, W Zhu, H Sun, L Zhang, Z Yu, Z Nie","2022",3,"… miR-185 could affect the occurrence and development of LEDVT through PI3K/AKT or MAPK 
pathways. Our study focused on miR-185 to investigate whether miR-185 … whether miR-185 …"
