"page","term","title","authors","year","n_citations","abstract"
3,"miR-196b-5p","[HTML][HTML] METTL3 Promotes Osteo/Odontogenic Differentiation of Stem Cells by Inhibiting miR-196b-5p Maturation","X Han, G Li, H Yang, C Zhang, Y Cao, N Wang","2023",2,"… inhibited miR-196b-5p maturation by the microprocessor protein DGCR8. Moreover, miR-196b-5p … 
Taken together, our findings highlight the critical roles of the METTL3-miR-196b-5p …"
3,"miR-196b-5p","ADAMTS9-AS2 regulates PPP1R12B by adsorbing miR-196b-5p and affects cell cycle-related signaling pathways inhibiting the malignant process of esophageal …","Z Chen, W Tang, W Ye, L Song, Z Chen","2022",5,"… miR-196b-5p, while overexpressed miR-196b-5p reversed this inhibitory effect. 
ADAMTS9-AS2 modulated PPP1R12B level by competitively inhibiting miR-196b-5p. … miR-196b-5p/…"
3,"miR-196b-5p","miR‐196b‐5p controls adipocyte differentiation and lipogenesis through regulating mTORC1 and TGF‐β signaling","Y Shi, F Li, S Wang, C Wang, Y Xie, J Zhou","2020",10,"… Overexpression of Tgfbr1 also partially blocked the adipogenic effect of miR-196b-5p. … 
upregulated miR-196b-5p expression. The current study suggests that miR-196b-5p promotes …"
3,"miR-196b-5p","[HTML][HTML] Upregulation of miR-196b-5p attenuates BCG uptake via targeting SOCS3 and activating STAT3 in macrophages from patients with long-term cigarette …","Y Yuan, D Lin, L Feng, M Huang, H Yan, Y Li","2018",26,"… miR-196b-5p and STAT3 mRNA expression were upregulated in monocytes from LCS-PTB 
patients as compared to N-PTB patients. Meanwhile, we demonstrated that miR-196b-5p …"
3,"miR-196b-5p","miR-196b-5p regulates inflammatory process and migration via targeting Nras in trabecular meshwork cells","J Zhang, X Yang, Y Zong, T Yu, X Yang","2024",4,"… affirmed that miR-196b-5p augments the … , miR-196b-5p implicates itself in the 
regulation of IOP and inflammatory processes in rodent models. At a mechanistic level, miR-196b-5p …"
4,"miR-196b-5p","miR‐196b‐5p inhibits proliferation of Wharton's jelly umbilical cord stem cells","X Han, H Yang, H Liu, C Zhang, Y Cao, Z Fan","2021",6,"… Here, we report that overexpression of miR-196b-5p in WJCMSCs suppresses … of miR-196b-5p 
promotes WJCMSC proliferation and cell-cycle progression. Moreover, miR-196b-5p …"
4,"miR-196b-5p","[HTML][HTML] … with budesonide and N-acetylcysteine ameliorates LPS-induced ALI by attenuating neutrophil recruitment through the miR-196b-5p/Socs3 molecular axis","Y Li, H Yu, M Lv, Q Li, K Zou, S Lv","2022",2,"… miR-196b-5p is associated with the progression of lung cancer [13,14,15], and it has been 
proved that miR-196b-5p … BUD and NAC regulate miR-196b-5p in ALI has not been reported. …"
4,"miR-196b-5p","RETRACTED ARTICLE: Long non-coding RNA H19 aggravates keloid progression by upregulating SMAD family member 5 expression via miR-196b-5p","Z Li, C Gong, H Wei","2022",6,"… In addition, we found that miR-196b-5p was reported to be a significant suppressor in 
keloids [Citation13]. In addition, miR-196b-5p was predicted to be the target of H19, with the …"
4,"miR-196b-5p","Long noncoding RNA FGD5-AS1 alleviates childhood IgA nephropathy by targeting PTEN-mediated JNK/c-Jun signaling pathway via miR-196b-5p","Q Sun, X Liu, M Wang, J Fan, H Zeng","2023",1,"… To verify the correlation between FGD5-AS1 and miR-196b-5p, miR-196b-5p expression was 
… increment of miR-196b-5p in IgAN and the protective actions of miR-196b-5p silencing for …"
4,"miR-196b-5p","环状 RNA RNF13 通过下调 miR-196b-5p 的表达促进结直肠癌细胞的增殖","","2019",4,"… 人结肠黏膜上皮细胞FHC中circRNF13和miR-196b-5p的表达水平,并分析其与… miR-196b-5p的
表达水平.HCT116和HT29细胞分别转染NC,circRNF13-OE,miR-196b-5p-抑制子(miR-196b-5p…"
4,"miR-196b-5p","Q-switched 1064 nm Nd: YAG laser rejuvenates photoaging skin of rats by downregulating miR-196b-5p","X Zhang, R Wang, J Lv, Q Sun","2022",1,"… In this study, we found that the 1064-QSNYL treatment downregulated miR-196b-5p in 
HaCaT cells and in the photoaging skin of rats and reversed inhibition of miR-196b-5p mimic in …"
5,"miR-196b-5p","miR-196b-5p 促进成肌细胞增殖分化","","2023",2,"… 并且序列高度保守的miR-196b-5p,目前miR-196b-5p 在骨骼肌方面的 研究尚未见报道.本研究
进一步设计合成miR-196b-5p mimics和inhibitor对C2C12细胞进行miR-196b-5p过表达及干扰…"
5,"miR-196b-5p","miR-196b-5p promotes myoblast proliferation and differentiation","LL Wu, XY Zhang, X Li, JJ Jin","2023",NA,"… 并且序列高度保守的miR-196b-5p,目前miR-196b-5p在骨骼肌方面的研究尚未见报道.本研究
进一步设计合成miR-196b-5p mimics和inhibitor对C2C12细胞进行miR-196b-5p过表达及干扰…"
5,"miR-196b-5p","[PERNYATAAN][C] 携带 miR-196b-5p 的骨髓间充质干细胞来源外泌体对结肠癌细胞耐药性的影响","","2020",1,""
5,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p 与 EDNRB 在肝细胞癌进展中的初步探究","","2018",NA,""
5,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p 影响人绒毛膜癌中的作用及分子机制研究","","2017",2,""
5,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p 对脂肪细胞分化的调控","","2016",NA,""
5,"miR-196b-5p","miR-196b-5p 减轻大鼠脊髓损伤后组织水肿和星形胶质 细胞活化机制探讨.","","2022",2,"… 显示AQP4 是miR-196b-5p 的靶基因.与Sham 组比较,SCI 后各时间点miR-196b-5p 表达
水平… 水平及脊髓含水量升高,而SCI组及NC组miR-196b-5p相对表达水 平降低(均P<0.05).miRNA组…"
6,"miR-196b-5p","Endothelial miR-196b-5p regulates angiogenesis via the 1 hypoxia/miR-196b-5p/HMGA2/HIF1α loop 2","ZC Ge, X Wei, L Yu","ZC Ge, X Wei, L Yu - journals.physiology.org",NA,"… role of endothelial miR-196b-5p as an angiomiR that negatively regulates 49 endothelial 
growth in angiogenesis via the hypoxia/miR-196b-5p/HMGA2/HIF1α loop. MiR-196b-5p and its …"
6,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p 在 MDS 患者治疗前后的表达变化及其意义","","2019",NA,""
6,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p 调节脂肪细胞分化和脂合成的作用及机制研究","","2019",NA,""
6,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p 慢病毒载体的构建及其对脂肪细胞和成骨细胞分化的影响","","2017",NA,""
6,"miR-196b-5p","[PERNYATAAN][C] 细胞外囊泡中的 miR-196b-5p 参与醛固酮调控的肾脏间质纤维化","","2020",NA,""
6,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p 调节成骨细胞分化和骨稳态的作用及机制研究","","2020",NA,""
6,"miR-196b-5p","[PERNYATAAN][C] LncRNA TUG1 通过调控 miR-196b-5p 调控卵巢癌细胞凋亡和放射敏感性分子作用机制","","2020",NA,""
6,"miR-196b-5p","[PERNYATAAN][C] Mechanism of miR-196b-5p in alleviating secondary edema and astrocyte activation after spinal cord injury in rats","K Jundong, LI Jian, Z Qiangqiang, LI Gang, CAI Jiajun","2022",NA,""
7,"miR-196b-5p","La regulación epigenética de CLCA2 por CtBP1, HDACs, ZEB1, p300 y miR-196b-5p impacta en la adhesión celular y la transición epitelio mesenquimal del cáncer …","JC Porretti","2018",1,"… que CTBP1 induce la expresión de miR-196b-5p en condiciones de SM. Asimismo, … 
del miR-196b-5p. Por último, determinamos que el miR-196b-5p inhibe la adhesión celular. …"
7,"miR-196b-5p","[PERNYATAAN][C] 利用在线数据库挖掘 miR-193b-3P 和 miR-196b-5P 在 AML 非 M3 型中的作用","","2019",NA,""
7,"miR-196b-5p","骨髓间充质干细胞来源性外泌体携带 miR-196b-5p 对结肠癌细胞生物学特性的调控作用","","2021",3,"… 研究[9] 显示: miR196b-5p 可调控结直肠癌细胞的转移和侵袭.本课 题组前期研究[10] 显示:携带miR-196b-5p 的MSCs 来源外泌体对结肠癌细胞的耐药性具有一定影响. 为了阐明携带miR-196b-5p …"
7,"miR-196b-5p","Hsa-miR-1246, hsa-miR-320a and hsa-miR-196b-5p inhibitors can reduce the cytotoxicity of Ebola virus glycoprotein in vitro.","SMM Sheng MiaoMiao, ZY Zhong Ying, CY Chen Yang","2014",NA,"… Here, we report that the mi-RNAs hsa-miR-1246, hsa-miR-320a and hsa-miR-196b-5p were 
induced in … Moreover, inhibition of hsa-miR-1246, hsa-miR-320a and hsa-miR-196b-5p, or …"
7,"miR-196b-5p","[PDF][PDF] Ebola virus infection, human Hsa-miR-1246, hsa-miR-320a and hsa-miR-196b-5p and predicted targets","B Joob, V Wiwanitkit","2014",6,"… Sheng et al. recently published an interesting article on the observation of “human Hsa-miR-1246, 
hsa-miR-320a and hsa-miR-196b-5p in human umbilical vein endothelial cells …"
7,"miR-196b-5p","[PERNYATAAN][C] Regulation of miR-196b-5p on adipocyte differentiation","CL WANG","2016",2,""
8,"miR-196b-5p","[PERNYATAAN][C] VALUE OF MIR-124-3P, MIR-9-3P AND MIR-196B-5P IN DIFFERENTIAL DIAGNOSIS OF THYROID NODULES","R Lin, J Zhong, Z Guan, Q Zhou","2019",NA,""
8,"miR-196b-5p","[PERNYATAAN][C] 192-Loss of TFF1 Promotes Cell Proliferation and Invasion Through Regulating of MIR-196B-5P in Mouse and Human Gastric Neoplasm","L Shao, Z Chen, Z Li, M Soutto, S Zhu","2017",1,"192 - Loss of TFF1 Promotes Cell Proliferation and Invasion Through Regulating of MIR-196B-5P 
in Mouse and Human Gastric Neoplasm - University of Miami …"
8,"miR-196b-5p","[PERNYATAAN][C] miR-196b-5p regulates osteogenic and adipogenic differentiation of mesenchymal progenitor cells and contributes to bone homeostasis by targeting …","Y Xie, Y Shi, L Tian, Y Wang","5774",NA,""
